$0;1494946482746894111;1.10;KIEKER-SINGLETON;795c49f8137a;1;false;0;NANOSECONDS;1
$1;1494946668685887492;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);E347AFCD4096D7AD8193E9AA8D282F9F;4164281542945804500;1494946668683300318;1494946668685887212;795c49f8137a;2;2
$1;1494946668686191584;HTTP_VisitsService.POST;E347AFCD4096D7AD8193E9AA8D282F9F;4164281542945804500;1494946668682656059;1494946668686182193;795c49f8137a;1;1
$1;1494946668884366719;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);9C56F8A66D8B58AE0A544EABBFAA1F42;4164281542945804507;1494946668883314808;1494946668884362699;795c49f8137a;4;4
$1;1494946668885117858;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);9C56F8A66D8B58AE0A544EABBFAA1F42;4164281542945804507;1494946668882809925;1494946668885117028;795c49f8137a;3;3
$1;1494946668885207451;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);9C56F8A66D8B58AE0A544EABBFAA1F42;4164281542945804507;1494946668882802733;1494946668885207126;795c49f8137a;2;2
$1;1494946668886795330;HTTP_VisitsService.GET;9C56F8A66D8B58AE0A544EABBFAA1F42;4164281542945804507;1494946668882566256;1494946668886785423;795c49f8137a;1;1
$1;1494946668899284386;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);9C56F8A66D8B58AE0A544EABBFAA1F42;4164281542945804508;1494946668898266269;1494946668899283313;795c49f8137a;4;4
$1;1494946668900351761;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);9C56F8A66D8B58AE0A544EABBFAA1F42;4164281542945804508;1494946668900202389;1494946668900351011;795c49f8137a;5;4
$1;1494946668901212937;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);9C56F8A66D8B58AE0A544EABBFAA1F42;4164281542945804508;1494946668897773294;1494946668901212118;795c49f8137a;3;3
$1;1494946668901304858;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);9C56F8A66D8B58AE0A544EABBFAA1F42;4164281542945804508;1494946668897767030;1494946668901304426;795c49f8137a;2;2
$1;1494946668901486146;HTTP_VisitsService.POST;9C56F8A66D8B58AE0A544EABBFAA1F42;4164281542945804508;1494946668897129477;1494946668901474658;795c49f8137a;1;1
$1;1494946669192298362;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);1D41AA4B1243282F1BB194D66897E538;4164281542945804515;1494946669191106847;1494946669192297377;795c49f8137a;4;4
$1;1494946669193070956;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);1D41AA4B1243282F1BB194D66897E538;4164281542945804515;1494946669190574010;1494946669193070136;795c49f8137a;3;3
$1;1494946669193111570;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);1D41AA4B1243282F1BB194D66897E538;4164281542945804515;1494946669190568796;1494946669193111194;795c49f8137a;2;2
$1;1494946669194346245;HTTP_VisitsService.GET;1D41AA4B1243282F1BB194D66897E538;4164281542945804515;1494946669190271182;1494946669194332985;795c49f8137a;1;1
$1;1494946669214466252;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);1D41AA4B1243282F1BB194D66897E538;4164281542945804516;1494946669213454586;1494946669214465135;795c49f8137a;4;4
$1;1494946669214802641;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);1D41AA4B1243282F1BB194D66897E538;4164281542945804516;1494946669214637590;1494946669214802055;795c49f8137a;5;4
$1;1494946669215494987;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);1D41AA4B1243282F1BB194D66897E538;4164281542945804516;1494946669213000886;1494946669215494185;795c49f8137a;3;3
$1;1494946669215599527;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);1D41AA4B1243282F1BB194D66897E538;4164281542945804516;1494946669212994493;1494946669215599201;795c49f8137a;2;2
$1;1494946669215764830;HTTP_VisitsService.POST;1D41AA4B1243282F1BB194D66897E538;4164281542945804516;1494946669212139074;1494946669215750399;795c49f8137a;1;1
$1;1494946669495445784;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);2A25AE5F0A8C0D8864A98872D02F8D3E;4164281542945804523;1494946669494346477;1494946669495444560;795c49f8137a;4;4
$1;1494946669496270766;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);2A25AE5F0A8C0D8864A98872D02F8D3E;4164281542945804523;1494946669493785866;1494946669496269871;795c49f8137a;3;3
$1;1494946669496371583;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);2A25AE5F0A8C0D8864A98872D02F8D3E;4164281542945804523;1494946669493781366;1494946669496371206;795c49f8137a;2;2
$1;1494946669497283863;HTTP_VisitsService.GET;2A25AE5F0A8C0D8864A98872D02F8D3E;4164281542945804523;1494946669493525688;1494946669497275194;795c49f8137a;1;1
$1;1494946669509503741;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);2A25AE5F0A8C0D8864A98872D02F8D3E;4164281542945804524;1494946669508603279;1494946669509502526;795c49f8137a;4;4
$1;1494946669509835689;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);2A25AE5F0A8C0D8864A98872D02F8D3E;4164281542945804524;1494946669509678111;1494946669509835277;795c49f8137a;5;4
$1;1494946669510701126;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);2A25AE5F0A8C0D8864A98872D02F8D3E;4164281542945804524;1494946669508136651;1494946669510700491;795c49f8137a;3;3
$1;1494946669510768694;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);2A25AE5F0A8C0D8864A98872D02F8D3E;4164281542945804524;1494946669508130921;1494946669510768328;795c49f8137a;2;2
$1;1494946669510944824;HTTP_VisitsService.POST;2A25AE5F0A8C0D8864A98872D02F8D3E;4164281542945804524;1494946669507454115;1494946669510937021;795c49f8137a;1;1
$1;1494946669743766200;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);97FC72A9CCE86CD21501C410B180DA31;4164281542945804531;1494946669742655331;1494946669743765157;795c49f8137a;4;4
$1;1494946669744486078;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);97FC72A9CCE86CD21501C410B180DA31;4164281542945804531;1494946669742099670;1494946669744485486;795c49f8137a;3;3
$1;1494946669744662290;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);97FC72A9CCE86CD21501C410B180DA31;4164281542945804531;1494946669742095214;1494946669744661863;795c49f8137a;2;2
$1;1494946669746608504;HTTP_VisitsService.GET;97FC72A9CCE86CD21501C410B180DA31;4164281542945804531;1494946669741837870;1494946669746596472;795c49f8137a;1;1
$1;1494946669758083333;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);97FC72A9CCE86CD21501C410B180DA31;4164281542945804532;1494946669756179572;1494946669758082135;795c49f8137a;4;4
$1;1494946669758321288;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);97FC72A9CCE86CD21501C410B180DA31;4164281542945804532;1494946669758200275;1494946669758320892;795c49f8137a;5;4
$1;1494946669759176984;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);97FC72A9CCE86CD21501C410B180DA31;4164281542945804532;1494946669755310350;1494946669759176095;795c49f8137a;3;3
$1;1494946669759245761;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);97FC72A9CCE86CD21501C410B180DA31;4164281542945804532;1494946669755304127;1494946669759245377;795c49f8137a;2;2
$1;1494946669759426994;HTTP_VisitsService.POST;97FC72A9CCE86CD21501C410B180DA31;4164281542945804532;1494946669754665754;1494946669759418583;795c49f8137a;1;1
$1;1494946669974692557;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);CFD11A4DA9736670D90DDFC62540CCA6;4164281542945804539;1494946669973494819;1494946669974691346;795c49f8137a;4;4
$1;1494946669975428761;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);CFD11A4DA9736670D90DDFC62540CCA6;4164281542945804539;1494946669972988275;1494946669975427952;795c49f8137a;3;3
$1;1494946669975555562;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);CFD11A4DA9736670D90DDFC62540CCA6;4164281542945804539;1494946669972983500;1494946669975555245;795c49f8137a;2;2
$1;1494946669977203912;HTTP_VisitsService.GET;CFD11A4DA9736670D90DDFC62540CCA6;4164281542945804539;1494946669972749843;1494946669977191923;795c49f8137a;1;1
$1;1494946669990851496;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);CFD11A4DA9736670D90DDFC62540CCA6;4164281542945804540;1494946669988213533;1494946669990850313;795c49f8137a;4;4
$1;1494946669991196751;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);CFD11A4DA9736670D90DDFC62540CCA6;4164281542945804540;1494946669990979284;1494946669991196260;795c49f8137a;5;4
$1;1494946669991827242;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);CFD11A4DA9736670D90DDFC62540CCA6;4164281542945804540;1494946669987764260;1494946669991826518;795c49f8137a;3;3
$1;1494946669991898735;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);CFD11A4DA9736670D90DDFC62540CCA6;4164281542945804540;1494946669987667571;1494946669991898419;795c49f8137a;2;2
$1;1494946669992203629;HTTP_VisitsService.POST;CFD11A4DA9736670D90DDFC62540CCA6;4164281542945804540;1494946669986999067;1494946669992184331;795c49f8137a;1;1
$1;1494946670200245651;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);9F7CE5AFFAD8B27FB7F5EE6FE2549BCE;4164281542945804547;1494946670199086782;1494946670200244567;795c49f8137a;4;4
$1;1494946670207668644;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);9F7CE5AFFAD8B27FB7F5EE6FE2549BCE;4164281542945804547;1494946670198541935;1494946670207667099;795c49f8137a;3;3
$1;1494946670207773436;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);9F7CE5AFFAD8B27FB7F5EE6FE2549BCE;4164281542945804547;1494946670198531433;1494946670207772989;795c49f8137a;2;2
$1;1494946670209509910;HTTP_VisitsService.GET;9F7CE5AFFAD8B27FB7F5EE6FE2549BCE;4164281542945804547;1494946670198276975;1494946670209496374;795c49f8137a;1;1
$1;1494946670221607381;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);9F7CE5AFFAD8B27FB7F5EE6FE2549BCE;4164281542945804548;1494946670220582084;1494946670221606170;795c49f8137a;4;4
$1;1494946670221857635;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);9F7CE5AFFAD8B27FB7F5EE6FE2549BCE;4164281542945804548;1494946670221721265;1494946670221857160;795c49f8137a;5;4
$1;1494946670222579022;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);9F7CE5AFFAD8B27FB7F5EE6FE2549BCE;4164281542945804548;1494946670219980067;1494946670222578304;795c49f8137a;3;3
$1;1494946670222617901;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);9F7CE5AFFAD8B27FB7F5EE6FE2549BCE;4164281542945804548;1494946670219973743;1494946670222617659;795c49f8137a;2;2
$1;1494946670222812128;HTTP_VisitsService.POST;9F7CE5AFFAD8B27FB7F5EE6FE2549BCE;4164281542945804548;1494946670219331922;1494946670222804495;795c49f8137a;1;1
$1;1494946670427874723;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);700D565CB1A1B2FDB89C7C389068C9C7;4164281542945804555;1494946670426690153;1494946670427873645;795c49f8137a;4;4
$1;1494946670428766105;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);700D565CB1A1B2FDB89C7C389068C9C7;4164281542945804555;1494946670426135312;1494946670428765287;795c49f8137a;3;3
$1;1494946670428874631;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);700D565CB1A1B2FDB89C7C389068C9C7;4164281542945804555;1494946670426130000;1494946670428874316;795c49f8137a;2;2
$1;1494946670431669201;HTTP_VisitsService.GET;700D565CB1A1B2FDB89C7C389068C9C7;4164281542945804555;1494946670425873374;1494946670431657344;795c49f8137a;1;1
$1;1494946670445304937;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);700D565CB1A1B2FDB89C7C389068C9C7;4164281542945804556;1494946670444204533;1494946670445303443;795c49f8137a;4;4
$1;1494946670445700066;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);700D565CB1A1B2FDB89C7C389068C9C7;4164281542945804556;1494946670445439973;1494946670445699376;795c49f8137a;5;4
$1;1494946670446361757;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);700D565CB1A1B2FDB89C7C389068C9C7;4164281542945804556;1494946670441756737;1494946670446360806;795c49f8137a;3;3
$1;1494946670446446526;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);700D565CB1A1B2FDB89C7C389068C9C7;4164281542945804556;1494946670441750588;1494946670446446209;795c49f8137a;2;2
$1;1494946670446768050;HTTP_VisitsService.POST;700D565CB1A1B2FDB89C7C389068C9C7;4164281542945804556;1494946670441011609;1494946670446759403;795c49f8137a;1;1
$1;1494946670667468825;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);3CD76FCF42AD059232B8D16A216028B0;4164281542945804563;1494946670666215600;1494946670667467584;795c49f8137a;4;4
$1;1494946670668542956;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);3CD76FCF42AD059232B8D16A216028B0;4164281542945804563;1494946670665610044;1494946670668541825;795c49f8137a;3;3
$1;1494946670668605512;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);3CD76FCF42AD059232B8D16A216028B0;4164281542945804563;1494946670665605268;1494946670668605032;795c49f8137a;2;2
$1;1494946670670702170;HTTP_VisitsService.GET;3CD76FCF42AD059232B8D16A216028B0;4164281542945804563;1494946670665343245;1494946670670681156;795c49f8137a;1;1
$1;1494946670693597880;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);3CD76FCF42AD059232B8D16A216028B0;4164281542945804564;1494946670692096067;1494946670693596218;795c49f8137a;4;4
$1;1494946670693874943;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);3CD76FCF42AD059232B8D16A216028B0;4164281542945804564;1494946670693730281;1494946670693874183;795c49f8137a;5;4
$1;1494946670694719073;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);3CD76FCF42AD059232B8D16A216028B0;4164281542945804564;1494946670689670269;1494946670694718009;795c49f8137a;3;3
$1;1494946670694815585;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);3CD76FCF42AD059232B8D16A216028B0;4164281542945804564;1494946670689661063;1494946670694815030;795c49f8137a;2;2
$1;1494946670695168862;HTTP_VisitsService.POST;3CD76FCF42AD059232B8D16A216028B0;4164281542945804564;1494946670688740580;1494946670695140123;795c49f8137a;1;1
$1;1494946670915370925;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);F0CE65385B19365271E22A7787790142;4164281542945804571;1494946670913815033;1494946670915369460;795c49f8137a;4;4
$1;1494946670916379193;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);F0CE65385B19365271E22A7787790142;4164281542945804571;1494946670912935506;1494946670916377984;795c49f8137a;3;3
$1;1494946670916492098;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);F0CE65385B19365271E22A7787790142;4164281542945804571;1494946670912929829;1494946670916491524;795c49f8137a;2;2
$1;1494946670918663123;HTTP_VisitsService.GET;F0CE65385B19365271E22A7787790142;4164281542945804571;1494946670912644252;1494946670918530400;795c49f8137a;1;1
$1;1494946670931612467;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);F0CE65385B19365271E22A7787790142;4164281542945804572;1494946670930449086;1494946670931611274;795c49f8137a;4;4
$1;1494946670931847382;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);F0CE65385B19365271E22A7787790142;4164281542945804572;1494946670931708444;1494946670931846985;795c49f8137a;5;4
$1;1494946670932600988;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);F0CE65385B19365271E22A7787790142;4164281542945804572;1494946670929833210;1494946670932600280;795c49f8137a;3;3
$1;1494946670932675716;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);F0CE65385B19365271E22A7787790142;4164281542945804572;1494946670929826859;1494946670932675369;795c49f8137a;2;2
$1;1494946670932877028;HTTP_VisitsService.POST;F0CE65385B19365271E22A7787790142;4164281542945804572;1494946670929188315;1494946670932869209;795c49f8137a;1;1
$1;1494946671153143025;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);C23F61171A015B30C410629B5FECD8E9;4164281542945804579;1494946671151860741;1494946671153141396;795c49f8137a;4;4
$1;1494946671153919137;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);C23F61171A015B30C410629B5FECD8E9;4164281542945804579;1494946671151357648;1494946671153918429;795c49f8137a;3;3
$1;1494946671154016292;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);C23F61171A015B30C410629B5FECD8E9;4164281542945804579;1494946671151352972;1494946671154015883;795c49f8137a;2;2
$1;1494946671154839952;HTTP_VisitsService.GET;C23F61171A015B30C410629B5FECD8E9;4164281542945804579;1494946671151090738;1494946671154831781;795c49f8137a;1;1
$1;1494946671167950846;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);C23F61171A015B30C410629B5FECD8E9;4164281542945804580;1494946671166879011;1494946671167949710;795c49f8137a;4;4
$1;1494946671168191597;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);C23F61171A015B30C410629B5FECD8E9;4164281542945804580;1494946671168075905;1494946671168191042;795c49f8137a;5;4
$1;1494946671168877067;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);C23F61171A015B30C410629B5FECD8E9;4164281542945804580;1494946671166401864;1494946671168876331;795c49f8137a;3;3
$1;1494946671168881945;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);C23F61171A015B30C410629B5FECD8E9;4164281542945804580;1494946671166395728;1494946671168881841;795c49f8137a;2;2
$1;1494946671169139179;HTTP_VisitsService.POST;C23F61171A015B30C410629B5FECD8E9;4164281542945804580;1494946671165748417;1494946671169129104;795c49f8137a;1;1
$1;1494946671369993999;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);D37EE5D108B61E0DEC0A7CB23859FFDF;4164281542945804587;1494946671368863748;1494946671369993054;795c49f8137a;4;4
$1;1494946671370877022;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);D37EE5D108B61E0DEC0A7CB23859FFDF;4164281542945804587;1494946671368332161;1494946671370876230;795c49f8137a;3;3
$1;1494946671370986860;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);D37EE5D108B61E0DEC0A7CB23859FFDF;4164281542945804587;1494946671368327174;1494946671370986492;795c49f8137a;2;2
$1;1494946671371739889;HTTP_VisitsService.GET;D37EE5D108B61E0DEC0A7CB23859FFDF;4164281542945804587;1494946671368096202;1494946671371731353;795c49f8137a;1;1
$1;1494946671384909021;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);D37EE5D108B61E0DEC0A7CB23859FFDF;4164281542945804588;1494946671383844798;1494946671384907989;795c49f8137a;4;4
$1;1494946671385171362;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);D37EE5D108B61E0DEC0A7CB23859FFDF;4164281542945804588;1494946671385030653;1494946671385171000;795c49f8137a;5;4
$1;1494946671385793787;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);D37EE5D108B61E0DEC0A7CB23859FFDF;4164281542945804588;1494946671383392268;1494946671385793148;795c49f8137a;3;3
$1;1494946671385861793;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);D37EE5D108B61E0DEC0A7CB23859FFDF;4164281542945804588;1494946671383381254;1494946671385861559;795c49f8137a;2;2
$1;1494946671386120088;HTTP_VisitsService.POST;D37EE5D108B61E0DEC0A7CB23859FFDF;4164281542945804588;1494946671382614762;1494946671386109753;795c49f8137a;1;1
$1;1494946671580455077;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);1A1E1B0C3798F7174F067C2120D9A98C;4164281542945804595;1494946671579336017;1494946671580453790;795c49f8137a;4;4
$1;1494946671581421315;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);1A1E1B0C3798F7174F067C2120D9A98C;4164281542945804595;1494946671578826616;1494946671581420452;795c49f8137a;3;3
$1;1494946671581528037;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);1A1E1B0C3798F7174F067C2120D9A98C;4164281542945804595;1494946671578821672;1494946671581527280;795c49f8137a;2;2
$1;1494946671583143511;HTTP_VisitsService.GET;1A1E1B0C3798F7174F067C2120D9A98C;4164281542945804595;1494946671578593495;1494946671583132688;795c49f8137a;1;1
$1;1494946671596059755;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);1A1E1B0C3798F7174F067C2120D9A98C;4164281542945804596;1494946671594958323;1494946671596058295;795c49f8137a;4;4
$1;1494946671596308370;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);1A1E1B0C3798F7174F067C2120D9A98C;4164281542945804596;1494946671596177644;1494946671596307959;795c49f8137a;5;4
$1;1494946671597151033;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);1A1E1B0C3798F7174F067C2120D9A98C;4164281542945804596;1494946671594541790;1494946671597150160;795c49f8137a;3;3
$1;1494946671597231316;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);1A1E1B0C3798F7174F067C2120D9A98C;4164281542945804596;1494946671594516714;1494946671597231020;795c49f8137a;2;2
$1;1494946671597412482;HTTP_VisitsService.POST;1A1E1B0C3798F7174F067C2120D9A98C;4164281542945804596;1494946671593897077;1494946671597403309;795c49f8137a;1;1
$1;1494946671823423033;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);1DB4CA678750BEE454CAA54587DFC4BA;4164281542945804603;1494946671822259031;1494946671823421912;795c49f8137a;4;4
$1;1494946671824247040;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);1DB4CA678750BEE454CAA54587DFC4BA;4164281542945804603;1494946671821672043;1494946671824246276;795c49f8137a;3;3
$1;1494946671824323603;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);1DB4CA678750BEE454CAA54587DFC4BA;4164281542945804603;1494946671821662633;1494946671824323332;795c49f8137a;2;2
$1;1494946671825940718;HTTP_VisitsService.GET;1DB4CA678750BEE454CAA54587DFC4BA;4164281542945804603;1494946671821411071;1494946671825930048;795c49f8137a;1;1
