$0;1498244355736847683;1.10;KIEKER-SINGLETON;8534d20bda9e;1;false;0;NANOSECONDS;1
$1;1498245230981887600;VisitsService.ownersIDpetsIDvisitsGET;64C2D876B72BF0741E65159F292AB16C;2954079880578336495;1498245230637445015;1498245230981848792;8534d20bda9e;1;1
$1;1498245233261663155;VisitsService.ownersIDpetsIDvisitsGET;30E0BCCEB93FE9DEBAAA461EA49C5CC5;2954079880578336501;1498245232926362870;1498245233261624931;8534d20bda9e;1;1
$1;1498245235611433603;VisitsService.ownersIDpetsIDvisitsGET;2663A8ECF5E64DD2211851924E4A2290;2954079880578336507;1498245235244418796;1498245235611395035;8534d20bda9e;1;1
$1;1498245237990900222;VisitsService.ownersIDpetsIDvisitsGET;B5C5E85908640E8CCA8D82650378BD8F;2954079880578336513;1498245237656313235;1498245237990862505;8534d20bda9e;1;1
$1;1498245240487653181;VisitsService.ownersIDpetsIDvisitsGET;40776C908328AF771EBBAF122D0AE0FC;2954079880578336519;1498245240144192300;1498245240487612097;8534d20bda9e;1;1
$1;1498245242868248092;VisitsService.ownersIDpetsIDvisitsGET;98AE434C999AD5C3880BD979E0E00C78;2954079880578336525;1498245242461353165;1498245242868208009;8534d20bda9e;1;1
$1;1498245246158007966;VisitsService.ownersIDpetsIDvisitsGET;E47AB70DE5202D780A079B6DA0C41A92;2954079880578336531;1498245245736367721;1498245246157968833;8534d20bda9e;1;1
$1;1498245249097016277;VisitsService.ownersIDpetsIDvisitsGET;9315E761269FC2779AFC57F09195B1C2;2954079880578336537;1498245248739136894;1498245249096974136;8534d20bda9e;1;1
$1;1498245251975726383;VisitsService.ownersIDpetsIDvisitsGET;9F335AC0524ED9285EEFECE35168F89E;2954079880578336543;1498245251636052182;1498245251975678869;8534d20bda9e;1;1
$1;1498245255169287784;VisitsService.ownersIDpetsIDvisitsGET;D6DBCA669D5E0EC33AC731B9AE5611E5;2954079880578336549;1498245254831464630;1498245255169248367;8534d20bda9e;1;1
$1;1498245258038534940;VisitsService.ownersIDpetsIDvisitsGET;ED838451149F04A865E00AC8AA851BF9;2954079880578336555;1498245257639017463;1498245258038492765;8534d20bda9e;1;1
$1;1498245261089913204;VisitsService.ownersIDpetsIDvisitsGET;8EFE8FFB211C8221AC861385F8917A25;2954079880578336561;1498245260744086223;1498245261089874686;8534d20bda9e;1;1
$1;1498245263975111441;VisitsService.ownersIDpetsIDvisitsGET;6A668DF1D75C5E005F20020E8BC9D005;2954079880578336567;1498245263636918060;1498245263975069471;8534d20bda9e;1;1
$1;1498245267112997455;VisitsService.ownersIDpetsIDvisitsGET;679174377A7DAA348F02AD1D7B3D5289;2954079880578336573;1498245266738389790;1498245267112957602;8534d20bda9e;1;1
$1;1498245269512807536;VisitsService.ownersIDpetsIDvisitsGET;37D4A0EBB17D6EF02BB6502F67446BA6;2954079880578336579;1498245269138962723;1498245269512768581;8534d20bda9e;1;1
$1;1498245271469508595;VisitsService.ownersIDpetsIDvisitsGET;82D5F5188BA3CABB60C7BCAACBBEE234;2954079880578336585;1498245271050455695;1498245271469468384;8534d20bda9e;1;1
$1;1498245274123077694;VisitsService.ownersIDpetsIDvisitsGET;0C081B18948249D060E7B7A33D0535C8;2954079880578336591;1498245273739664656;1498245274123036735;8534d20bda9e;1;1
$1;1498245276710499267;VisitsService.ownersIDpetsIDvisitsGET;3F525C32E82C3860296B511D1EF74BF5;2954079880578336597;1498245276345571442;1498245276710456686;8534d20bda9e;1;1
$1;1498245279602605791;VisitsService.ownersIDpetsIDvisitsGET;BC2B435AE8106A579974A5F7BE48B097;2954079880578336603;1498245279263952752;1498245279602566409;8534d20bda9e;1;1
$1;1498245282597279517;VisitsService.ownersIDpetsIDvisitsGET;428F63EC1BB90B333531CCEDBCE21BF2;2954079880578336609;1498245282261851005;1498245282597240020;8534d20bda9e;1;1
$1;1498245285566721265;VisitsService.ownersIDpetsIDvisitsGET;F7EBE648D18716F20461D829BA88F74A;2954079880578336615;1498245285231993598;1498245285566682284;8534d20bda9e;1;1
$1;1498245288675092666;VisitsService.ownersIDpetsIDvisitsGET;8E8594485857C686AC678E36C9B4F396;2954079880578336621;1498245288236850094;1498245288675052499;8534d20bda9e;1;1
$1;1498245291624657465;VisitsService.ownersIDpetsIDvisitsGET;759402876F3FF4597DB047F9E7F6140D;2954079880578336627;1498245291236361199;1498245291624616682;8534d20bda9e;1;1
$1;1498245294675134013;VisitsService.ownersIDpetsIDvisitsGET;2B0F2E9226A81B80A2E2B8E163AB1518;2954079880578336633;1498245294333369007;1498245294675088499;8534d20bda9e;1;1
$1;1498245297684683995;VisitsService.ownersIDpetsIDvisitsGET;CB39F7E2A3ACB7FC11528E8EA33C2069;2954079880578336639;1498245297332901405;1498245297684643932;8534d20bda9e;1;1
$1;1498245300079273967;VisitsService.ownersIDpetsIDvisitsGET;FE115767ADD2D4643F032196F738DC71;2954079880578336645;1498245299736678717;1498245300079231549;8534d20bda9e;1;1
$1;1498245303081286119;VisitsService.ownersIDpetsIDvisitsGET;4611DD284ABA84FCBAAD4DA3AE1DFA5E;2954079880578336651;1498245302736300179;1498245303081245984;8534d20bda9e;1;1
$1;1498245305607080675;VisitsService.ownersIDpetsIDvisitsGET;58F1F8DF0BE1D6017B8003E070DA545B;2954079880578336657;1498245305251196418;1498245305607038867;8534d20bda9e;1;1
$1;1498245308076469066;VisitsService.ownersIDpetsIDvisitsGET;535D4C52713704A98133EE2B54C06944;2954079880578336663;1498245307738414564;1498245308076430999;8534d20bda9e;1;1
$1;1498245310500739415;VisitsService.ownersIDpetsIDvisitsGET;B197DF51E3A4F2B7CE831344C1BD82E7;2954079880578336669;1498245310161337178;1498245310500701142;8534d20bda9e;1;1
$1;1498245313185356205;VisitsService.ownersIDpetsIDvisitsGET;D89621BD9EC0C07FB43E449385712516;2954079880578336675;1498245312840427386;1498245313185317749;8534d20bda9e;1;1
$1;1498245316074389818;VisitsService.ownersIDpetsIDvisitsGET;6F7C9F9969DCCDB3F0C00641404B8D63;2954079880578336681;1498245315736303406;1498245316074351628;8534d20bda9e;1;1
$1;1498245319019759695;VisitsService.ownersIDpetsIDvisitsGET;BDB87DE2806ED398AFB0B47952A7AEF2;2954079880578336687;1498245318637642936;1498245319019720414;8534d20bda9e;1;1
$1;1498245321917514609;VisitsService.ownersIDpetsIDvisitsGET;6381390327550D90F9C2EFD5321BD4EF;2954079880578336693;1498245321535868207;1498245321917475166;8534d20bda9e;1;1
$1;1498245324965564379;VisitsService.ownersIDpetsIDvisitsGET;DFDB8534108D02A980DCD709768A492D;2954079880578336699;1498245324536050727;1498245324965525111;8534d20bda9e;1;1
$1;1498245327303686949;VisitsService.ownersIDpetsIDvisitsGET;2D47F7085BCD852D721FD9A69DF045F9;2954079880578336705;1498245326963686747;1498245327303647439;8534d20bda9e;1;1
$1;1498245330185453850;VisitsService.ownersIDpetsIDvisitsGET;0B5533EB3C1656C58F67253D042BF0C0;2954079880578336711;1498245329845206400;1498245330185414547;8534d20bda9e;1;1
$1;1498245333024433860;VisitsService.ownersIDpetsIDvisitsGET;003BCF1E4B76803B6A652DCC727E4B86;2954079880578336717;1498245332679699203;1498245333024389446;8534d20bda9e;1;1
$1;1498245335881287442;VisitsService.ownersIDpetsIDvisitsGET;6D4E22E14FE57BE9963F57C97A75764B;2954079880578336723;1498245335544047648;1498245335881247035;8534d20bda9e;1;1
$1;1498245338727540509;VisitsService.ownersIDpetsIDvisitsGET;EEB9E1EEBDF58136F37FF468CD0CE048;2954079880578336729;1498245338380624960;1498245338727501620;8534d20bda9e;1;1
$1;1498245341380948820;VisitsService.ownersIDpetsIDvisitsGET;D2AE060E2C19BA2BE5E6E119EBFEE232;2954079880578336735;1498245341036354683;1498245341380909066;8534d20bda9e;1;1
$1;1498245344008316327;VisitsService.ownersIDpetsIDvisitsGET;4BBC9545E04E5F98D1867BE6317CE830;2954079880578336741;1498245343639492200;1498245344008276334;8534d20bda9e;1;1
$1;1498245346520347296;VisitsService.ownersIDpetsIDvisitsGET;7172C94D19C8E952A60ECB05AFE60FE2;2954079880578336747;1498245346141517435;1498245346520309366;8534d20bda9e;1;1
$1;1498245348904687085;VisitsService.ownersIDpetsIDvisitsGET;328C334CD7F7AD7029BD8128A348D85A;2954079880578336753;1498245348537755174;1498245348904649817;8534d20bda9e;1;1
$1;1498245352070484193;VisitsService.ownersIDpetsIDvisitsGET;481C1E4FE13646EEA4C21B15917E5781;2954079880578336759;1498245351731399558;1498245352070445241;8534d20bda9e;1;1
$1;1498245354472978731;VisitsService.ownersIDpetsIDvisitsGET;A8BDD4F7EDCC4FE800E139CA07D4F6CF;2954079880578336765;1498245354136782844;1498245354472939778;8534d20bda9e;1;1
$1;1498245357573609574;VisitsService.ownersIDpetsIDvisitsGET;2603891D79B224DFFF77AA4E120813A4;2954079880578336771;1498245357136389866;1498245357573568912;8534d20bda9e;1;1
$1;1498245360510260685;VisitsService.ownersIDpetsIDvisitsGET;C87BA0B2C2D2E7AB7873E49735936DF6;2954079880578336777;1498245360136591561;1498245360510221131;8534d20bda9e;1;1
$1;1498245363575619668;VisitsService.ownersIDpetsIDvisitsGET;BA37FC2DCABD633ACBD6400945CC4B11;2954079880578336783;1498245363238807868;1498245363575579807;8534d20bda9e;1;1
$1;1498245366615555423;VisitsService.ownersIDpetsIDvisitsGET;4145533A0CC26F7CE683150072E9125D;2954079880578336789;1498245366236480947;1498245366615496182;8534d20bda9e;1;1
$1;1498245369496028531;VisitsService.ownersIDpetsIDvisitsGET;65C7C73E1DDA527C72EFAF0B05530416;2954079880578336795;1498245369157282793;1498245369495988363;8534d20bda9e;1;1
$1;1498245372664223099;VisitsService.ownersIDpetsIDvisitsGET;FBD118F99EC08432076669DD73484348;2954079880578336801;1498245372236497453;1498245372664180371;8534d20bda9e;1;1
$1;1498245375705839598;VisitsService.ownersIDpetsIDvisitsGET;5AB41CE445A6AD4BF7A979BF9D23E61B;2954079880578336807;1498245375366346153;1498245375705797101;8534d20bda9e;1;1
