$0;1496429344993339930;1.10;KIEKER-SINGLETON;8310d5ebc3f3;1;false;0;NANOSECONDS;1
$1;1496429471954464248;api.visitsGET;F769C94A23E917BC7D6E442B6181DD47;8425812690345141783;1496429471946200151;1496429471954461991;8310d5ebc3f3;0;0
$1;1496429471957803447;HTTP_API-Gateway.gateway.GET;663E2D8A1F74E01EC4A949B507601F50;8425812690345141784;1496429471956858190;1496429471957782188;8310d5ebc3f3;0;0
$1;1496429471970840008;api.vetsGET;663E2D8A1F74E01EC4A949B507601F50;8425812690345141785;1496429471958945380;1496429471970832746;8310d5ebc3f3;0;0
$1;1496429471985188790;api.ownersGET;663E2D8A1F74E01EC4A949B507601F50;8425812690345141786;1496429471971805137;1496429471985188275;8310d5ebc3f3;0;0
$1;1496429471992868874;api.ownersNumberedGET;663E2D8A1F74E01EC4A949B507601F50;8425812690345141787;1496429471986308485;1496429471992866506;8310d5ebc3f3;0;0
$1;1496429472007624493;api.ownersNumberedPUT;663E2D8A1F74E01EC4A949B507601F50;8425812690345141788;1496429471998498335;1496429472007620861;8310d5ebc3f3;0;0
$1;1496429472017765294;api.petsNumberedGET;663E2D8A1F74E01EC4A949B507601F50;8425812690345141789;1496429472009053559;1496429472017762663;8310d5ebc3f3;0;0
$1;1496429472027131532;api.visitsGET;663E2D8A1F74E01EC4A949B507601F50;8425812690345141790;1496429472018944020;1496429472027130061;8310d5ebc3f3;0;0
$1;1496429472030542360;HTTP_API-Gateway.gateway.GET;888633E0CF7D6986130AF2790FBAA97D;8425812690345141791;1496429472029545748;1496429472030515472;8310d5ebc3f3;0;0
$1;1496429472042458725;api.vetsGET;888633E0CF7D6986130AF2790FBAA97D;8425812690345141792;1496429472031585448;1496429472042456002;8310d5ebc3f3;0;0
$1;1496429472056721229;api.ownersGET;888633E0CF7D6986130AF2790FBAA97D;8425812690345141793;1496429472043422297;1496429472056719948;8310d5ebc3f3;0;0
$1;1496429472064269949;api.ownersNumberedGET;888633E0CF7D6986130AF2790FBAA97D;8425812690345141794;1496429472057735197;1496429472064267432;8310d5ebc3f3;0;0
$1;1496429472079274214;api.ownersNumberedPUT;888633E0CF7D6986130AF2790FBAA97D;8425812690345141795;1496429472069981507;1496429472079270521;8310d5ebc3f3;0;0
$1;1496429472089794431;api.petsNumberedGET;888633E0CF7D6986130AF2790FBAA97D;8425812690345141796;1496429472080720038;1496429472089792071;8310d5ebc3f3;0;0
$1;1496429472099641380;api.visitsGET;888633E0CF7D6986130AF2790FBAA97D;8425812690345141797;1496429472091052156;1496429472099639305;8310d5ebc3f3;0;0
$1;1496429472101841947;HTTP_API-Gateway.gateway.GET;B31A2A9322A6183A29ADC85548B07359;8425812690345141798;1496429472100898901;1496429472101814315;8310d5ebc3f3;0;0
$1;1496429472114878396;api.vetsGET;B31A2A9322A6183A29ADC85548B07359;8425812690345141799;1496429472103014035;1496429472114876885;8310d5ebc3f3;0;0
$1;1496429472129981971;api.ownersGET;B31A2A9322A6183A29ADC85548B07359;8425812690345141800;1496429472115809274;1496429472129980326;8310d5ebc3f3;0;0
$1;1496429472138013264;api.ownersNumberedGET;B31A2A9322A6183A29ADC85548B07359;8425812690345141801;1496429472131360051;1496429472138013264;8310d5ebc3f3;0;0
$1;1496429472153140973;api.ownersNumberedPUT;B31A2A9322A6183A29ADC85548B07359;8425812690345141802;1496429472143598071;1496429472153139448;8310d5ebc3f3;0;0
$1;1496429472163159087;api.petsNumberedGET;B31A2A9322A6183A29ADC85548B07359;8425812690345141803;1496429472154218944;1496429472163156674;8310d5ebc3f3;0;0
$1;1496429472173314472;api.visitsGET;B31A2A9322A6183A29ADC85548B07359;8425812690345141804;1496429472164700491;1496429472173311678;8310d5ebc3f3;0;0
$1;1496429472175675156;HTTP_API-Gateway.gateway.GET;1F72CFF6493AA6A7A9CA60F7D7EE4EF8;8425812690345141805;1496429472174624164;1496429472175652244;8310d5ebc3f3;0;0
$1;1496429472188988822;api.vetsGET;1F72CFF6493AA6A7A9CA60F7D7EE4EF8;8425812690345141806;1496429472176896450;1496429472188987492;8310d5ebc3f3;0;0
$1;1496429472204710208;api.ownersGET;1F72CFF6493AA6A7A9CA60F7D7EE4EF8;8425812690345141807;1496429472190019994;1496429472204708014;8310d5ebc3f3;0;0
$1;1496429472212886375;api.ownersNumberedGET;1F72CFF6493AA6A7A9CA60F7D7EE4EF8;8425812690345141808;1496429472205823045;1496429472212884908;8310d5ebc3f3;0;0
$1;1496429472228079681;api.ownersNumberedPUT;1F72CFF6493AA6A7A9CA60F7D7EE4EF8;8425812690345141809;1496429472218462947;1496429472228075337;8310d5ebc3f3;0;0
$1;1496429472237407210;api.petsNumberedGET;1F72CFF6493AA6A7A9CA60F7D7EE4EF8;8425812690345141810;1496429472229228093;1496429472237405816;8310d5ebc3f3;0;0
$1;1496429472246563853;api.visitsGET;1F72CFF6493AA6A7A9CA60F7D7EE4EF8;8425812690345141811;1496429472238614997;1496429472246562146;8310d5ebc3f3;0;0
$1;1496429472248753365;HTTP_API-Gateway.gateway.GET;B394E51CB7C2BD64434220646A164A30;8425812690345141812;1496429472247783689;1496429472248733404;8310d5ebc3f3;0;0
$1;1496429472261849458;api.vetsGET;B394E51CB7C2BD64434220646A164A30;8425812690345141813;1496429472249962876;1496429472261847200;8310d5ebc3f3;0;0
$1;1496429472277150499;api.ownersGET;B394E51CB7C2BD64434220646A164A30;8425812690345141814;1496429472263043184;1496429472277148566;8310d5ebc3f3;0;0
$1;1496429472283865571;api.ownersNumberedGET;B394E51CB7C2BD64434220646A164A30;8425812690345141815;1496429472278001901;1496429472283863782;8310d5ebc3f3;0;0
$1;1496429472302952355;api.ownersNumberedPUT;B394E51CB7C2BD64434220646A164A30;8425812690345141816;1496429472289480585;1496429472302947950;8310d5ebc3f3;0;0
$1;1496429472312489492;api.petsNumberedGET;B394E51CB7C2BD64434220646A164A30;8425812690345141817;1496429472304131156;1496429472312489492;8310d5ebc3f3;0;0
$1;1496429472324030078;api.visitsGET;B394E51CB7C2BD64434220646A164A30;8425812690345141818;1496429472313861184;1496429472324028251;8310d5ebc3f3;0;0
$1;1496429472326739956;HTTP_API-Gateway.gateway.GET;F78BF61E42DFD5DBB1D537325FFAF68D;8425812690345141819;1496429472325679333;1496429472326718095;8310d5ebc3f3;0;0
$1;1496429472342026309;api.vetsGET;F78BF61E42DFD5DBB1D537325FFAF68D;8425812690345141820;1496429472327834288;1496429472342023366;8310d5ebc3f3;0;0
$1;1496429472357945399;api.ownersGET;F78BF61E42DFD5DBB1D537325FFAF68D;8425812690345141821;1496429472343085229;1496429472357942840;8310d5ebc3f3;0;0
$1;1496429472367368398;api.ownersNumberedGET;F78BF61E42DFD5DBB1D537325FFAF68D;8425812690345141822;1496429472359120090;1496429472367365853;8310d5ebc3f3;0;0
$1;1496429472383679413;api.ownersNumberedPUT;F78BF61E42DFD5DBB1D537325FFAF68D;8425812690345141823;1496429472373279456;1496429472383677083;8310d5ebc3f3;0;0
$1;1496429472392755041;api.petsNumberedGET;F78BF61E42DFD5DBB1D537325FFAF68D;8425812690345141824;1496429472385133654;1496429472392753381;8310d5ebc3f3;0;0
$1;1496429472402979009;api.visitsGET;F78BF61E42DFD5DBB1D537325FFAF68D;8425812690345141825;1496429472394096836;1496429472402975706;8310d5ebc3f3;0;0
$1;1496429472406726244;HTTP_API-Gateway.gateway.GET;186589B829B89CDBE39E133F73B5AF1A;8425812690345141826;1496429472404383833;1496429472406702916;8310d5ebc3f3;0;0
$1;1496429472421484752;api.vetsGET;186589B829B89CDBE39E133F73B5AF1A;8425812690345141827;1496429472408628536;1496429472421482186;8310d5ebc3f3;0;0
$1;1496429472436026757;api.ownersGET;186589B829B89CDBE39E133F73B5AF1A;8425812690345141828;1496429472422655618;1496429472436023303;8310d5ebc3f3;0;0
$1;1496429472453711500;api.petsNumberedGET;186589B829B89CDBE39E133F73B5AF1A;8425812690345141831;1496429472446173029;1496429472453708706;8310d5ebc3f3;0;0
$1;1496429472463841164;api.visitsGET;186589B829B89CDBE39E133F73B5AF1A;8425812690345141832;1496429472455180256;1496429472463839300;8310d5ebc3f3;0;0
$1;1496429472466434316;HTTP_API-Gateway.gateway.GET;7F31B1D4F11F6680ED55246E241D828F;8425812690345141833;1496429472465466820;1496429472466415599;8310d5ebc3f3;0;0
$1;1496429472479611480;api.vetsGET;7F31B1D4F11F6680ED55246E241D828F;8425812690345141834;1496429472467560257;1496429472479610211;8310d5ebc3f3;0;0
$1;1496429472493603320;api.ownersGET;7F31B1D4F11F6680ED55246E241D828F;8425812690345141835;1496429472480698504;1496429472493600815;8310d5ebc3f3;0;0
$1;1496429472500521653;api.ownersNumberedGET;7F31B1D4F11F6680ED55246E241D828F;8425812690345141836;1496429472494831607;1496429472500519370;8310d5ebc3f3;0;0
$1;1496429472517666734;api.ownersNumberedPUT;7F31B1D4F11F6680ED55246E241D828F;8425812690345141837;1496429472506142584;1496429472517663621;8310d5ebc3f3;0;0
$1;1496429472530618933;api.visitsGET;7F31B1D4F11F6680ED55246E241D828F;8425812690345141839;1496429472520870093;1496429472530616359;8310d5ebc3f3;0;0
$1;1496429472532851794;HTTP_API-Gateway.gateway.GET;ECBBA228024F78DA008084CD4B1D5582;8425812690345141840;1496429472531887961;1496429472532832948;8310d5ebc3f3;0;0
$1;1496429472546411087;api.vetsGET;ECBBA228024F78DA008084CD4B1D5582;8425812690345141841;1496429472533843023;1496429472546409210;8310d5ebc3f3;0;0
$1;1496429472562562026;api.ownersGET;ECBBA228024F78DA008084CD4B1D5582;8425812690345141842;1496429472547463309;1496429472562559982;8310d5ebc3f3;0;0
$1;1496429472569470203;api.ownersNumberedGET;ECBBA228024F78DA008084CD4B1D5582;8425812690345141843;1496429472563521823;1496429472569468400;8310d5ebc3f3;0;0
$1;1496429472584258227;api.ownersNumberedPUT;ECBBA228024F78DA008084CD4B1D5582;8425812690345141844;1496429472574975857;1496429472584256051;8310d5ebc3f3;0;0
$1;1496429472597359105;api.visitsGET;ECBBA228024F78DA008084CD4B1D5582;8425812690345141846;1496429472586997254;1496429472597356562;8310d5ebc3f3;0;0
$1;1496429472599787583;HTTP_API-Gateway.gateway.GET;C2493B890E23F4CC64AFE81D6966417A;8425812690345141847;1496429472598755223;1496429472599764633;8310d5ebc3f3;0;0
$1;1496429472610832630;api.vetsGET;C2493B890E23F4CC64AFE81D6966417A;8425812690345141848;1496429472600883065;1496429472610829755;8310d5ebc3f3;0;0
$1;1496429472625626805;api.ownersGET;C2493B890E23F4CC64AFE81D6966417A;8425812690345141849;1496429472611996241;1496429472625624595;8310d5ebc3f3;0;0
$1;1496429472632766650;api.ownersNumberedGET;C2493B890E23F4CC64AFE81D6966417A;8425812690345141850;1496429472626575917;1496429472632764545;8310d5ebc3f3;0;0
$1;1496429472650491600;api.ownersNumberedPUT;C2493B890E23F4CC64AFE81D6966417A;8425812690345141851;1496429472638775710;1496429472650489897;8310d5ebc3f3;0;0
$1;1496429472661230486;api.visitsGET;C2493B890E23F4CC64AFE81D6966417A;8425812690345141853;1496429472653099432;1496429472661227076;8310d5ebc3f3;0;0
$1;1496429472663547969;HTTP_API-Gateway.gateway.GET;6BD6F75F4D9A1F0832A8B089EC61EB99;8425812690345141854;1496429472662531756;1496429472663524372;8310d5ebc3f3;0;0
$1;1496429472674897437;api.vetsGET;6BD6F75F4D9A1F0832A8B089EC61EB99;8425812690345141855;1496429472664494665;1496429472674897437;8310d5ebc3f3;0;0
$1;1496429472691892684;api.ownersGET;6BD6F75F4D9A1F0832A8B089EC61EB99;8425812690345141856;1496429472675961731;1496429472691890745;8310d5ebc3f3;0;0
$1;1496429472699999952;api.ownersNumberedGET;6BD6F75F4D9A1F0832A8B089EC61EB99;8425812690345141857;1496429472692971051;1496429472699998021;8310d5ebc3f3;0;0
$1;1496429472714404473;api.ownersNumberedPUT;6BD6F75F4D9A1F0832A8B089EC61EB99;8425812690345141858;1496429472705547841;1496429472714402975;8310d5ebc3f3;0;0
$1;1496429472725546856;api.visitsGET;6BD6F75F4D9A1F0832A8B089EC61EB99;8425812690345141860;1496429472717191747;1496429472725545523;8310d5ebc3f3;0;0
$1;1496429472727715184;HTTP_API-Gateway.gateway.GET;898EC23D0E5E408EDBAF70D30814C7FA;8425812690345141861;1496429472726778862;1496429472727699784;8310d5ebc3f3;0;0
$1;1496429472738474783;api.vetsGET;898EC23D0E5E408EDBAF70D30814C7FA;8425812690345141862;1496429472728696976;1496429472738474783;8310d5ebc3f3;0;0
$1;1496429472753871000;api.ownersGET;898EC23D0E5E408EDBAF70D30814C7FA;8425812690345141863;1496429472739744622;1496429472753869269;8310d5ebc3f3;0;0
$1;1496429472760284503;api.ownersNumberedGET;898EC23D0E5E408EDBAF70D30814C7FA;8425812690345141864;1496429472754860544;1496429472760282276;8310d5ebc3f3;0;0
$1;1496429472773669454;api.ownersNumberedPUT;898EC23D0E5E408EDBAF70D30814C7FA;8425812690345141865;1496429472765773582;1496429472773669454;8310d5ebc3f3;0;0
$1;1496429472783983696;api.petsNumberedGET;898EC23D0E5E408EDBAF70D30814C7FA;8425812690345141866;1496429472775081599;1496429472783980419;8310d5ebc3f3;0;0
$1;1496429472794419550;api.visitsGET;898EC23D0E5E408EDBAF70D30814C7FA;8425812690345141867;1496429472786684936;1496429472794417114;8310d5ebc3f3;0;0
$1;1496429472796251676;HTTP_API-Gateway.gateway.GET;A2AF2B9BC2F6E42C02C9EB42D8BE6D05;8425812690345141868;1496429472795520038;1496429472796238867;8310d5ebc3f3;0;0
$1;1496429472808567600;api.vetsGET;A2AF2B9BC2F6E42C02C9EB42D8BE6D05;8425812690345141869;1496429472797257083;1496429472808567600;8310d5ebc3f3;0;0
$1;1496429472822969019;api.ownersGET;A2AF2B9BC2F6E42C02C9EB42D8BE6D05;8425812690345141870;1496429472809511618;1496429472822967250;8310d5ebc3f3;0;0
$1;1496429472829682893;api.ownersNumberedGET;A2AF2B9BC2F6E42C02C9EB42D8BE6D05;8425812690345141871;1496429472823998476;1496429472829680872;8310d5ebc3f3;0;0
$1;1496429472845744126;api.ownersNumberedPUT;A2AF2B9BC2F6E42C02C9EB42D8BE6D05;8425812690345141872;1496429472835296900;1496429472845741435;8310d5ebc3f3;0;0
$1;1496429472854470636;api.petsNumberedGET;A2AF2B9BC2F6E42C02C9EB42D8BE6D05;8425812690345141873;1496429472846763876;1496429472854469301;8310d5ebc3f3;0;0
$1;1496429472864057073;api.visitsGET;A2AF2B9BC2F6E42C02C9EB42D8BE6D05;8425812690345141874;1496429472855683526;1496429472864055386;8310d5ebc3f3;0;0
$1;1496429472865965431;HTTP_API-Gateway.gateway.GET;C5170186863510C069B598E625B042F7;8425812690345141875;1496429472865208093;1496429472865951551;8310d5ebc3f3;0;0
$1;1496429472879316675;api.vetsGET;C5170186863510C069B598E625B042F7;8425812690345141876;1496429472867188279;1496429472879309985;8310d5ebc3f3;0;0
$1;1496429472895420973;api.ownersGET;C5170186863510C069B598E625B042F7;8425812690345141877;1496429472880537033;1496429472895414841;8310d5ebc3f3;0;0
$1;1496429472903485812;api.ownersNumberedGET;C5170186863510C069B598E625B042F7;8425812690345141878;1496429472896356720;1496429472903482948;8310d5ebc3f3;0;0
$1;1496429472917415329;api.ownersNumberedPUT;C5170186863510C069B598E625B042F7;8425812690345141879;1496429472908986351;1496429472917413903;8310d5ebc3f3;0;0
$1;1496429472927155658;api.petsNumberedGET;C5170186863510C069B598E625B042F7;8425812690345141880;1496429472918770725;1496429472927153762;8310d5ebc3f3;0;0
$1;1496429472937408934;api.visitsGET;C5170186863510C069B598E625B042F7;8425812690345141881;1496429472928568586;1496429472937406711;8310d5ebc3f3;0;0
$1;1496429472939903457;HTTP_API-Gateway.gateway.GET;876AB7DA2F498683E92AB133BA5EB000;8425812690345141882;1496429472938759296;1496429472939886816;8310d5ebc3f3;0;0
$1;1496429472953067443;api.vetsGET;876AB7DA2F498683E92AB133BA5EB000;8425812690345141883;1496429472941010050;1496429472953067082;8310d5ebc3f3;0;0
$1;1496429472968568714;api.ownersGET;876AB7DA2F498683E92AB133BA5EB000;8425812690345141884;1496429472954224223;1496429472968565857;8310d5ebc3f3;0;0
$1;1496429472976921610;api.ownersNumberedGET;876AB7DA2F498683E92AB133BA5EB000;8425812690345141885;1496429472969597056;1496429472976920784;8310d5ebc3f3;0;0
$1;1496429472993636031;api.ownersNumberedPUT;876AB7DA2F498683E92AB133BA5EB000;8425812690345141886;1496429472983263500;1496429472993634245;8310d5ebc3f3;0;0
$1;1496429473002218048;api.petsNumberedGET;876AB7DA2F498683E92AB133BA5EB000;8425812690345141887;1496429472994858544;1496429473002215512;8310d5ebc3f3;0;0
$1;1496429473012775146;api.visitsGET;876AB7DA2F498683E92AB133BA5EB000;8425812690345141888;1496429473003552149;1496429473012773132;8310d5ebc3f3;0;0
$1;1496429473015001466;HTTP_API-Gateway.gateway.GET;AB0141AAFB5C21A123ACCB99CC036A5B;8425812690345141889;1496429473014047092;1496429473014981463;8310d5ebc3f3;0;0
$1;1496429473028960159;api.vetsGET;AB0141AAFB5C21A123ACCB99CC036A5B;8425812690345141890;1496429473016200326;1496429473028954676;8310d5ebc3f3;0;0
$1;1496429473043635555;api.ownersGET;AB0141AAFB5C21A123ACCB99CC036A5B;8425812690345141891;1496429473030064548;1496429473043633246;8310d5ebc3f3;0;0
$1;1496429473051169411;api.ownersNumberedGET;AB0141AAFB5C21A123ACCB99CC036A5B;8425812690345141892;1496429473044590917;1496429473051166407;8310d5ebc3f3;0;0
$1;1496429473066724745;api.ownersNumberedPUT;AB0141AAFB5C21A123ACCB99CC036A5B;8425812690345141893;1496429473057038424;1496429473066718794;8310d5ebc3f3;0;0
$1;1496429473076957874;api.petsNumberedGET;AB0141AAFB5C21A123ACCB99CC036A5B;8425812690345141894;1496429473068192168;1496429473076954641;8310d5ebc3f3;0;0
$1;1496429473087273120;api.visitsGET;AB0141AAFB5C21A123ACCB99CC036A5B;8425812690345141895;1496429473078332906;1496429473087209202;8310d5ebc3f3;0;0
$1;1496429473090640245;HTTP_API-Gateway.gateway.GET;38F88654CCFEC3D963FED42B3F9F34A9;8425812690345141896;1496429473089693262;1496429473090613821;8310d5ebc3f3;0;0
$1;1496429473104950053;api.vetsGET;38F88654CCFEC3D963FED42B3F9F34A9;8425812690345141897;1496429473091940416;1496429473104947252;8310d5ebc3f3;0;0
$1;1496429473120319395;api.ownersGET;38F88654CCFEC3D963FED42B3F9F34A9;8425812690345141898;1496429473106151606;1496429473120317547;8310d5ebc3f3;0;0
$1;1496429473141040557;api.petsNumberedGET;38F88654CCFEC3D963FED42B3F9F34A9;8425812690345141901;1496429473132214876;1496429473141039236;8310d5ebc3f3;0;0
$1;1496429473151461923;api.visitsGET;38F88654CCFEC3D963FED42B3F9F34A9;8425812690345141902;1496429473142333840;1496429473151457636;8310d5ebc3f3;0;0
$1;1496429473153370531;HTTP_API-Gateway.gateway.GET;3C931BE9C5585DE95A95D1F46BED1CB2;8425812690345141903;1496429473152658374;1496429473153357387;8310d5ebc3f3;0;0
$1;1496429473166342073;api.vetsGET;3C931BE9C5585DE95A95D1F46BED1CB2;8425812690345141904;1496429473154571469;1496429473166339201;8310d5ebc3f3;0;0
$1;1496429473180673690;api.ownersGET;3C931BE9C5585DE95A95D1F46BED1CB2;8425812690345141905;1496429473167567814;1496429473180671919;8310d5ebc3f3;0;0
$1;1496429473189177833;api.ownersNumberedGET;3C931BE9C5585DE95A95D1F46BED1CB2;8425812690345141906;1496429473181700665;1496429473189176206;8310d5ebc3f3;0;0
$1;1496429473205047765;api.ownersNumberedPUT;3C931BE9C5585DE95A95D1F46BED1CB2;8425812690345141907;1496429473194743351;1496429473205046229;8310d5ebc3f3;0;0
$1;1496429473214583827;api.petsNumberedGET;3C931BE9C5585DE95A95D1F46BED1CB2;8425812690345141908;1496429473206585718;1496429473214581507;8310d5ebc3f3;0;0
$1;1496429473224813959;api.visitsGET;3C931BE9C5585DE95A95D1F46BED1CB2;8425812690345141909;1496429473216035742;1496429473224810065;8310d5ebc3f3;0;0
$1;1496429473227084204;HTTP_API-Gateway.gateway.GET;8C318CC3D90F68221B044D8A58F0E8CA;8425812690345141910;1496429473226109667;1496429473227065470;8310d5ebc3f3;0;0
$1;1496429473240634427;api.vetsGET;8C318CC3D90F68221B044D8A58F0E8CA;8425812690345141911;1496429473228245118;1496429473240632987;8310d5ebc3f3;0;0
$1;1496429473255816251;api.ownersGET;8C318CC3D90F68221B044D8A58F0E8CA;8425812690345141912;1496429473241664927;1496429473255813124;8310d5ebc3f3;0;0
$1;1496429473264147818;api.ownersNumberedGET;8C318CC3D90F68221B044D8A58F0E8CA;8425812690345141913;1496429473256853893;1496429473264146410;8310d5ebc3f3;0;0
$1;1496429473279708419;api.ownersNumberedPUT;8C318CC3D90F68221B044D8A58F0E8CA;8425812690345141914;1496429473269764421;1496429473279705307;8310d5ebc3f3;0;0
$1;1496429473288196617;api.petsNumberedGET;8C318CC3D90F68221B044D8A58F0E8CA;8425812690345141915;1496429473280825956;1496429473288193429;8310d5ebc3f3;0;0
$1;1496429473297473049;api.visitsGET;8C318CC3D90F68221B044D8A58F0E8CA;8425812690345141916;1496429473289452055;1496429473297471623;8310d5ebc3f3;0;0
$1;1496429473299529164;HTTP_API-Gateway.gateway.GET;29B19060E5FBD44655BB0B00F7DF2E81;8425812690345141917;1496429473298604137;1496429473299510066;8310d5ebc3f3;0;0
$1;1496429473312241310;api.vetsGET;29B19060E5FBD44655BB0B00F7DF2E81;8425812690345141918;1496429473300649711;1496429473312239525;8310d5ebc3f3;0;0
$1;1496429473328779540;api.ownersGET;29B19060E5FBD44655BB0B00F7DF2E81;8425812690345141919;1496429473313499444;1496429473328776685;8310d5ebc3f3;0;0
$1;1496429473336248360;api.ownersNumberedGET;29B19060E5FBD44655BB0B00F7DF2E81;8425812690345141920;1496429473329834928;1496429473336246781;8310d5ebc3f3;0;0
$1;1496429473352540951;api.ownersNumberedPUT;29B19060E5FBD44655BB0B00F7DF2E81;8425812690345141921;1496429473341705634;1496429473352538931;8310d5ebc3f3;0;0
$1;1496429473362117355;api.petsNumberedGET;29B19060E5FBD44655BB0B00F7DF2E81;8425812690345141922;1496429473353877676;1496429473362114198;8310d5ebc3f3;0;0
$1;1496429473371847358;api.visitsGET;29B19060E5FBD44655BB0B00F7DF2E81;8425812690345141923;1496429473363414490;1496429473371845672;8310d5ebc3f3;0;0
$1;1496429473373928789;HTTP_API-Gateway.gateway.GET;A5F291459A30C4C48C65B671F2405E5A;8425812690345141924;1496429473373021243;1496429473373908484;8310d5ebc3f3;0;0
$1;1496429473386988143;api.vetsGET;A5F291459A30C4C48C65B671F2405E5A;8425812690345141925;1496429473375118619;1496429473386985522;8310d5ebc3f3;0;0
$1;1496429473401391724;api.ownersGET;A5F291459A30C4C48C65B671F2405E5A;8425812690345141926;1496429473388084387;1496429473401388627;8310d5ebc3f3;0;0
$1;1496429473407927558;api.ownersNumberedGET;A5F291459A30C4C48C65B671F2405E5A;8425812690345141927;1496429473402462736;1496429473407926329;8310d5ebc3f3;0;0
$1;1496429473423377879;api.ownersNumberedPUT;A5F291459A30C4C48C65B671F2405E5A;8425812690345141928;1496429473413509160;1496429473423375104;8310d5ebc3f3;0;0
$1;1496429473435719467;api.visitsGET;A5F291459A30C4C48C65B671F2405E5A;8425812690345141930;1496429473426517760;1496429473435717520;8310d5ebc3f3;0;0
$1;1496429473438134481;HTTP_API-Gateway.gateway.GET;C755C066C642B4739C18DADCFB23B675;8425812690345141931;1496429473437130857;1496429473438108612;8310d5ebc3f3;0;0
$1;1496429473450278092;api.vetsGET;C755C066C642B4739C18DADCFB23B675;8425812690345141932;1496429473439130688;1496429473450275973;8310d5ebc3f3;0;0
$1;1496429473465752405;api.ownersGET;C755C066C642B4739C18DADCFB23B675;8425812690345141933;1496429473451306316;1496429473465748411;8310d5ebc3f3;0;0
$1;1496429473473760215;api.ownersNumberedGET;C755C066C642B4739C18DADCFB23B675;8425812690345141934;1496429473466819757;1496429473473756420;8310d5ebc3f3;0;0
$1;1496429473488671378;api.ownersNumberedPUT;C755C066C642B4739C18DADCFB23B675;8425812690345141935;1496429473479330290;1496429473488667595;8310d5ebc3f3;0;0
$1;1496429473500700643;api.visitsGET;C755C066C642B4739C18DADCFB23B675;8425812690345141937;1496429473491899241;1496429473500697453;8310d5ebc3f3;0;0
$1;1496429473503126717;HTTP_API-Gateway.gateway.GET;7204FBD6AAF9B5EE1A72D7F76C36EF4E;8425812690345141938;1496429473502142543;1496429473503103326;8310d5ebc3f3;0;0
$1;1496429473515688471;api.vetsGET;7204FBD6AAF9B5EE1A72D7F76C36EF4E;8425812690345141939;1496429473504390966;1496429473515687377;8310d5ebc3f3;0;0
$1;1496429473530259084;api.ownersGET;7204FBD6AAF9B5EE1A72D7F76C36EF4E;8425812690345141940;1496429473516574047;1496429473530257798;8310d5ebc3f3;0;0
$1;1496429473537783352;api.ownersNumberedGET;7204FBD6AAF9B5EE1A72D7F76C36EF4E;8425812690345141941;1496429473531368270;1496429473537781020;8310d5ebc3f3;0;0
$1;1496429473552103703;api.ownersNumberedPUT;7204FBD6AAF9B5EE1A72D7F76C36EF4E;8425812690345141942;1496429473543391334;1496429473552101797;8310d5ebc3f3;0;0
$1;1496429473563587224;api.visitsGET;7204FBD6AAF9B5EE1A72D7F76C36EF4E;8425812690345141944;1496429473555142439;1496429473563584160;8310d5ebc3f3;0;0
$1;1496429473565884414;HTTP_API-Gateway.gateway.GET;960557A4473A9138E1A67A106D1A7199;8425812690345141945;1496429473564937741;1496429473565863279;8310d5ebc3f3;0;0
$1;1496429473579303789;api.vetsGET;960557A4473A9138E1A67A106D1A7199;8425812690345141946;1496429473567020438;1496429473579302043;8310d5ebc3f3;0;0
$1;1496429473593511062;api.ownersGET;960557A4473A9138E1A67A106D1A7199;8425812690345141947;1496429473580267380;1496429473593510562;8310d5ebc3f3;0;0
$1;1496429473600154709;api.ownersNumberedGET;960557A4473A9138E1A67A106D1A7199;8425812690345141948;1496429473594549977;1496429473600152807;8310d5ebc3f3;0;0
$1;1496429473616476235;api.ownersNumberedPUT;960557A4473A9138E1A67A106D1A7199;8425812690345141949;1496429473605601581;1496429473616476235;8310d5ebc3f3;0;0
$1;1496429473629556450;api.visitsGET;960557A4473A9138E1A67A106D1A7199;8425812690345141951;1496429473619715551;1496429473629553590;8310d5ebc3f3;0;0
$1;1496429473631811770;HTTP_API-Gateway.gateway.GET;12E92DA1F6A8D8DEFFAB5B6CF225EF05;8425812690345141952;1496429473630816338;1496429473631789562;8310d5ebc3f3;0;0
$1;1496429473644669450;api.vetsGET;12E92DA1F6A8D8DEFFAB5B6CF225EF05;8425812690345141953;1496429473632833692;1496429473644668090;8310d5ebc3f3;0;0
$1;1496429473660061683;api.ownersGET;12E92DA1F6A8D8DEFFAB5B6CF225EF05;8425812690345141954;1496429473645857276;1496429473660059389;8310d5ebc3f3;0;0
$1;1496429473667138108;api.ownersNumberedGET;12E92DA1F6A8D8DEFFAB5B6CF225EF05;8425812690345141955;1496429473661077128;1496429473667136486;8310d5ebc3f3;0;0
$1;1496429473680880989;api.ownersNumberedPUT;12E92DA1F6A8D8DEFFAB5B6CF225EF05;8425812690345141956;1496429473672745513;1496429473680876049;8310d5ebc3f3;0;0
$1;1496429473690308415;api.petsNumberedGET;12E92DA1F6A8D8DEFFAB5B6CF225EF05;8425812690345141957;1496429473681954820;1496429473690308278;8310d5ebc3f3;0;0
$1;1496429473701271299;api.visitsGET;12E92DA1F6A8D8DEFFAB5B6CF225EF05;8425812690345141958;1496429473691749825;1496429473701264944;8310d5ebc3f3;0;0
