$0;1496076185279915018;1.10;KIEKER-SINGLETON;02dfab33bc9e;1;false;0;NANOSECONDS;1
$1;1496076330597508000;HTTP_API-Gateway.gateway.GET;6EE59F35A918ABCE8831E1751DEC31AA;6081829821787148100;1496076330596448421;1496076330597486893;02dfab33bc9e;0;0
$1;1496076330613015558;api.vetsGET;6EE59F35A918ABCE8831E1751DEC31AA;6081829821787148101;1496076330598971124;1496076330613002482;02dfab33bc9e;0;0
$1;1496076330629424044;api.ownersGET;6EE59F35A918ABCE8831E1751DEC31AA;6081829821787148102;1496076330614555154;1496076330629418448;02dfab33bc9e;0;0
$1;1496076330639598523;api.ownersNumberedGET;6EE59F35A918ABCE8831E1751DEC31AA;6081829821787148103;1496076330631011661;1496076330639593360;02dfab33bc9e;0;0
$1;1496076330658163040;api.ownersNumberedPUT;6EE59F35A918ABCE8831E1751DEC31AA;6081829821787148104;1496076330646068475;1496076330658157007;02dfab33bc9e;0;0
$1;1496076330672705417;api.visitsGET;6EE59F35A918ABCE8831E1751DEC31AA;6081829821787148106;1496076330662202608;1496076330672697665;02dfab33bc9e;0;0
$1;1496076330785186399;HTTP_API-Gateway.gateway.GET;4FAFB5EE21ABAAE56E2EBEB2B18B6636;6081829821787148107;1496076330784040290;1496076330785164533;02dfab33bc9e;0;0
$1;1496076330801320046;api.vetsGET;4FAFB5EE21ABAAE56E2EBEB2B18B6636;6081829821787148108;1496076330786710676;1496076330801312441;02dfab33bc9e;0;0
$1;1496076330817434512;api.ownersGET;4FAFB5EE21ABAAE56E2EBEB2B18B6636;6081829821787148109;1496076330802589407;1496076330817430445;02dfab33bc9e;0;0
$1;1496076330837365322;api.petsNumberedGET;4FAFB5EE21ABAAE56E2EBEB2B18B6636;6081829821787148112;1496076330828059933;1496076330837354886;02dfab33bc9e;0;0
$1;1496076330849138519;api.visitsGET;4FAFB5EE21ABAAE56E2EBEB2B18B6636;6081829821787148113;1496076330839133494;1496076330849133393;02dfab33bc9e;0;0
$1;1496076330956977498;HTTP_API-Gateway.gateway.GET;8BA9877227BBD70FA0CC8B4A909E09E7;6081829821787148114;1496076330955940812;1496076330956955701;02dfab33bc9e;0;0
$1;1496076330972068702;api.vetsGET;8BA9877227BBD70FA0CC8B4A909E09E7;6081829821787148115;1496076330958340676;1496076330972055868;02dfab33bc9e;0;0
$1;1496076330989077055;api.ownersGET;8BA9877227BBD70FA0CC8B4A909E09E7;6081829821787148116;1496076330973684312;1496076330989069619;02dfab33bc9e;0;0
$1;1496076330997603605;api.ownersNumberedGET;8BA9877227BBD70FA0CC8B4A909E09E7;6081829821787148117;1496076330990418894;1496076330997596458;02dfab33bc9e;0;0
$1;1496076331015316007;api.ownersNumberedPUT;8BA9877227BBD70FA0CC8B4A909E09E7;6081829821787148118;1496076331003473142;1496076331015306349;02dfab33bc9e;0;0
$1;1496076331025303499;api.petsNumberedGET;8BA9877227BBD70FA0CC8B4A909E09E7;6081829821787148119;1496076331016886508;1496076331025299429;02dfab33bc9e;0;0
$1;1496076331037339004;api.visitsGET;8BA9877227BBD70FA0CC8B4A909E09E7;6081829821787148120;1496076331026896346;1496076331037326169;02dfab33bc9e;0;0
$1;1496076331144831813;HTTP_API-Gateway.gateway.GET;DDA85DCD832A8FAB2AA3668A99791580;6081829821787148121;1496076331143724744;1496076331144809167;02dfab33bc9e;0;0
$1;1496076331160733929;api.vetsGET;DDA85DCD832A8FAB2AA3668A99791580;6081829821787148122;1496076331146582192;1496076331160727550;02dfab33bc9e;0;0
$1;1496076331176912370;api.ownersGET;DDA85DCD832A8FAB2AA3668A99791580;6081829821787148123;1496076331162147221;1496076331176906004;02dfab33bc9e;0;0
$1;1496076331186649624;api.ownersNumberedGET;DDA85DCD832A8FAB2AA3668A99791580;6081829821787148124;1496076331178498468;1496076331186640499;02dfab33bc9e;0;0
$1;1496076331204208471;api.ownersNumberedPUT;DDA85DCD832A8FAB2AA3668A99791580;6081829821787148125;1496076331192455558;1496076331204202857;02dfab33bc9e;0;0
$1;1496076331215763193;api.petsNumberedGET;DDA85DCD832A8FAB2AA3668A99791580;6081829821787148126;1496076331205925792;1496076331215756786;02dfab33bc9e;0;0
$1;1496076331227368900;api.visitsGET;DDA85DCD832A8FAB2AA3668A99791580;6081829821787148127;1496076331217230508;1496076331227363584;02dfab33bc9e;0;0
$1;1496076331332077046;HTTP_API-Gateway.gateway.GET;0C6511C5B0F9D18A2595D9B7590A1E4B;6081829821787148128;1496076331331049545;1496076331332056987;02dfab33bc9e;0;0
$1;1496076331347404288;api.vetsGET;0C6511C5B0F9D18A2595D9B7590A1E4B;6081829821787148129;1496076331333363641;1496076331347399488;02dfab33bc9e;0;0
$1;1496076331362262365;api.ownersGET;0C6511C5B0F9D18A2595D9B7590A1E4B;6081829821787148130;1496076331348594934;1496076331362257565;02dfab33bc9e;0;0
$1;1496076331372666782;api.ownersNumberedGET;0C6511C5B0F9D18A2595D9B7590A1E4B;6081829821787148131;1496076331363941628;1496076331372659624;02dfab33bc9e;0;0
$1;1496076331390064480;api.ownersNumberedPUT;0C6511C5B0F9D18A2595D9B7590A1E4B;6081829821787148132;1496076331378703075;1496076331390059218;02dfab33bc9e;0;0
$1;1496076331400493259;api.petsNumberedGET;0C6511C5B0F9D18A2595D9B7590A1E4B;6081829821787148133;1496076331391640829;1496076331400485121;02dfab33bc9e;0;0
$1;1496076331412992960;api.visitsGET;0C6511C5B0F9D18A2595D9B7590A1E4B;6081829821787148134;1496076331402398627;1496076331412984923;02dfab33bc9e;0;0
$1;1496076331519815517;HTTP_API-Gateway.gateway.GET;8C96FA2F287CB475D447452BBC029FE3;6081829821787148135;1496076331518670881;1496076331519793357;02dfab33bc9e;0;0
$1;1496076331536636497;api.vetsGET;8C96FA2F287CB475D447452BBC029FE3;6081829821787148136;1496076331521260338;1496076331536626965;02dfab33bc9e;0;0
$1;1496076331552409472;api.ownersGET;8C96FA2F287CB475D447452BBC029FE3;6081829821787148137;1496076331538056015;1496076331552401014;02dfab33bc9e;0;0
$1;1496076331560363933;api.ownersNumberedGET;8C96FA2F287CB475D447452BBC029FE3;6081829821787148138;1496076331553669083;1496076331560359328;02dfab33bc9e;0;0
$1;1496076331576285767;api.ownersNumberedPUT;8C96FA2F287CB475D447452BBC029FE3;6081829821787148139;1496076331566111623;1496076331576278770;02dfab33bc9e;0;0
$1;1496076331586358831;api.petsNumberedGET;8C96FA2F287CB475D447452BBC029FE3;6081829821787148140;1496076331577868999;1496076331586354609;02dfab33bc9e;0;0
$1;1496076331598844839;api.visitsGET;8C96FA2F287CB475D447452BBC029FE3;6081829821787148141;1496076331588012500;1496076331598839401;02dfab33bc9e;0;0
$1;1496076331707160979;HTTP_API-Gateway.gateway.GET;BB898056F30DD832FEA1161E2806A845;6081829821787148142;1496076331706066907;1496076331707136237;02dfab33bc9e;0;0
$1;1496076331723454009;api.vetsGET;BB898056F30DD832FEA1161E2806A845;6081829821787148143;1496076331708871146;1496076331723444678;02dfab33bc9e;0;0
$1;1496076331740534748;api.ownersGET;BB898056F30DD832FEA1161E2806A845;6081829821787148144;1496076331725163811;1496076331740526995;02dfab33bc9e;0;0
$1;1496076331750291016;api.ownersNumberedGET;BB898056F30DD832FEA1161E2806A845;6081829821787148145;1496076331742111555;1496076331750283560;02dfab33bc9e;0;0
$1;1496076331767297762;api.ownersNumberedPUT;BB898056F30DD832FEA1161E2806A845;6081829821787148146;1496076331756239791;1496076331767294160;02dfab33bc9e;0;0
$1;1496076331779378656;api.petsNumberedGET;BB898056F30DD832FEA1161E2806A845;6081829821787148147;1496076331769049915;1496076331779378141;02dfab33bc9e;0;0
$1;1496076331791601044;api.visitsGET;BB898056F30DD832FEA1161E2806A845;6081829821787148148;1496076331780836384;1496076331791595617;02dfab33bc9e;0;0
$1;1496076331896403927;HTTP_API-Gateway.gateway.GET;E07D2E4EE77DCFF93CA597BD3D8BF64F;6081829821787148149;1496076331895195410;1496076331896384604;02dfab33bc9e;0;0
$1;1496076331913003012;api.vetsGET;E07D2E4EE77DCFF93CA597BD3D8BF64F;6081829821787148150;1496076331898441420;1496076331912991754;02dfab33bc9e;0;0
$1;1496076331931294591;api.ownersGET;E07D2E4EE77DCFF93CA597BD3D8BF64F;6081829821787148151;1496076331914761973;1496076331931287232;02dfab33bc9e;0;0
$1;1496076331940797294;api.ownersNumberedGET;E07D2E4EE77DCFF93CA597BD3D8BF64F;6081829821787148152;1496076331932696453;1496076331940790475;02dfab33bc9e;0;0
$1;1496076331958084048;api.ownersNumberedPUT;E07D2E4EE77DCFF93CA597BD3D8BF64F;6081829821787148153;1496076331946778855;1496076331958077026;02dfab33bc9e;0;0
$1;1496076331969727381;api.petsNumberedGET;E07D2E4EE77DCFF93CA597BD3D8BF64F;6081829821787148154;1496076331959909109;1496076331969716061;02dfab33bc9e;0;0
$1;1496076331983650886;api.visitsGET;E07D2E4EE77DCFF93CA597BD3D8BF64F;6081829821787148155;1496076331971579689;1496076331983644011;02dfab33bc9e;0;0
$1;1496076332082133047;HTTP_API-Gateway.gateway.GET;2DF87B6CCE3E7B5A5C05788524BC32EA;6081829821787148156;1496076332081071297;1496076332082110933;02dfab33bc9e;0;0
$1;1496076332097374224;api.vetsGET;2DF87B6CCE3E7B5A5C05788524BC32EA;6081829821787148157;1496076332083484703;1496076332097362979;02dfab33bc9e;0;0
$1;1496076332114213300;api.ownersGET;2DF87B6CCE3E7B5A5C05788524BC32EA;6081829821787148158;1496076332098736506;1496076332114204979;02dfab33bc9e;0;0
$1;1496076332124192244;api.ownersNumberedGET;2DF87B6CCE3E7B5A5C05788524BC32EA;6081829821787148159;1496076332115821936;1496076332124184663;02dfab33bc9e;0;0
$1;1496076332141634842;api.ownersNumberedPUT;2DF87B6CCE3E7B5A5C05788524BC32EA;6081829821787148160;1496076332130374029;1496076332141628296;02dfab33bc9e;0;0
$1;1496076332152271579;api.petsNumberedGET;2DF87B6CCE3E7B5A5C05788524BC32EA;6081829821787148161;1496076332143542501;1496076332152264306;02dfab33bc9e;0;0
$1;1496076332164638824;api.visitsGET;2DF87B6CCE3E7B5A5C05788524BC32EA;6081829821787148162;1496076332153756404;1496076332164633847;02dfab33bc9e;0;0
$1;1496076332269803753;HTTP_API-Gateway.gateway.GET;A56C880BFB39F16CFFEF735948363B8D;6081829821787148163;1496076332268714921;1496076332269781449;02dfab33bc9e;0;0
$1;1496076332285602649;api.vetsGET;A56C880BFB39F16CFFEF735948363B8D;6081829821787148164;1496076332271395623;1496076332285592687;02dfab33bc9e;0;0
$1;1496076332302448233;api.ownersGET;A56C880BFB39F16CFFEF735948363B8D;6081829821787148165;1496076332287220528;1496076332302441589;02dfab33bc9e;0;0
$1;1496076332312238716;api.ownersNumberedGET;A56C880BFB39F16CFFEF735948363B8D;6081829821787148166;1496076332303940555;1496076332312229071;02dfab33bc9e;0;0
$1;1496076332334275447;api.ownersNumberedPUT;A56C880BFB39F16CFFEF735948363B8D;6081829821787148167;1496076332318334811;1496076332334271798;02dfab33bc9e;0;0
$1;1496076332344719842;api.petsNumberedGET;A56C880BFB39F16CFFEF735948363B8D;6081829821787148168;1496076332335942268;1496076332344713823;02dfab33bc9e;0;0
$1;1496076332357378348;api.visitsGET;A56C880BFB39F16CFFEF735948363B8D;6081829821787148169;1496076332346678471;1496076332357370447;02dfab33bc9e;0;0
$1;1496076332457136008;HTTP_API-Gateway.gateway.GET;9BCB5CEA7FD3018B57550DA03FCF7870;6081829821787148170;1496076332456120300;1496076332457115268;02dfab33bc9e;0;0
$1;1496076332473066353;api.vetsGET;9BCB5CEA7FD3018B57550DA03FCF7870;6081829821787148171;1496076332458410136;1496076332473059132;02dfab33bc9e;0;0
$1;1496076332489682269;api.ownersGET;9BCB5CEA7FD3018B57550DA03FCF7870;6081829821787148172;1496076332474372133;1496076332489673025;02dfab33bc9e;0;0
$1;1496076332498312648;api.ownersNumberedGET;9BCB5CEA7FD3018B57550DA03FCF7870;6081829821787148173;1496076332491010742;1496076332498309077;02dfab33bc9e;0;0
$1;1496076332515800854;api.ownersNumberedPUT;9BCB5CEA7FD3018B57550DA03FCF7870;6081829821787148174;1496076332504495765;1496076332515792485;02dfab33bc9e;0;0
$1;1496076332529670504;api.visitsGET;9BCB5CEA7FD3018B57550DA03FCF7870;6081829821787148176;1496076332519378546;1496076332529661907;02dfab33bc9e;0;0
$1;1496076332628869756;HTTP_API-Gateway.gateway.GET;8B23F8F2BE26085DF037DACE32E8A0F1;6081829821787148177;1496076332627895539;1496076332628845209;02dfab33bc9e;0;0
$1;1496076332644468972;api.vetsGET;8B23F8F2BE26085DF037DACE32E8A0F1;6081829821787148178;1496076332630123675;1496076332644463389;02dfab33bc9e;0;0
$1;1496076332661116961;api.ownersGET;8B23F8F2BE26085DF037DACE32E8A0F1;6081829821787148179;1496076332645714598;1496076332661110618;02dfab33bc9e;0;0
$1;1496076332684030846;api.visitsGET;8B23F8F2BE26085DF037DACE32E8A0F1;6081829821787148183;1496076332674028445;1496076332684021948;02dfab33bc9e;0;0
$1;1496076332785429507;HTTP_API-Gateway.gateway.GET;BB8C8C27A4FCC44BB34EB4BC44760BE6;6081829821787148184;1496076332784359400;1496076332785395115;02dfab33bc9e;0;0
$1;1496076332800996961;api.vetsGET;BB8C8C27A4FCC44BB34EB4BC44760BE6;6081829821787148185;1496076332786734734;1496076332800984541;02dfab33bc9e;0;0
$1;1496076332817936874;api.ownersGET;BB8C8C27A4FCC44BB34EB4BC44760BE6;6081829821787148186;1496076332802549760;1496076332817927699;02dfab33bc9e;0;0
$1;1496076332826508973;api.ownersNumberedGET;BB8C8C27A4FCC44BB34EB4BC44760BE6;6081829821787148187;1496076332819353470;1496076332826505129;02dfab33bc9e;0;0
$1;1496076332843523661;api.ownersNumberedPUT;BB8C8C27A4FCC44BB34EB4BC44760BE6;6081829821787148188;1496076332832343306;1496076332843515205;02dfab33bc9e;0;0
$1;1496076332858306183;api.visitsGET;BB8C8C27A4FCC44BB34EB4BC44760BE6;6081829821787148190;1496076332847975070;1496076332858297783;02dfab33bc9e;0;0
$1;1496076332957410991;HTTP_API-Gateway.gateway.GET;62F8D020B51E3F038EBA3754E656BEE5;6081829821787148191;1496076332956241173;1496076332957386258;02dfab33bc9e;0;0
$1;1496076332973177923;api.vetsGET;62F8D020B51E3F038EBA3754E656BEE5;6081829821787148192;1496076332958711295;1496076332973167495;02dfab33bc9e;0;0
$1;1496076332991015925;api.ownersGET;62F8D020B51E3F038EBA3754E656BEE5;6081829821787148193;1496076332974811059;1496076332991008087;02dfab33bc9e;0;0
$1;1496076332999237362;api.ownersNumberedGET;62F8D020B51E3F038EBA3754E656BEE5;6081829821787148194;1496076332992383614;1496076332999231969;02dfab33bc9e;0;0
$1;1496076333017565591;api.ownersNumberedPUT;62F8D020B51E3F038EBA3754E656BEE5;6081829821787148195;1496076333005439047;1496076333017557544;02dfab33bc9e;0;0
$1;1496076333032461935;api.visitsGET;62F8D020B51E3F038EBA3754E656BEE5;6081829821787148197;1496076333021362633;1496076333032455830;02dfab33bc9e;0;0
$1;1496076333145058866;HTTP_API-Gateway.gateway.GET;AACBC6ABA7EC6C6CABC4BC68D48D283F;6081829821787148198;1496076333143924568;1496076333145034703;02dfab33bc9e;0;0
$1;1496076333161776696;api.vetsGET;AACBC6ABA7EC6C6CABC4BC68D48D283F;6081829821787148199;1496076333146795052;1496076333161768970;02dfab33bc9e;0;0
$1;1496076333178390165;api.ownersGET;AACBC6ABA7EC6C6CABC4BC68D48D283F;6081829821787148200;1496076333163392587;1496076333178383822;02dfab33bc9e;0;0
$1;1496076333188675550;api.ownersNumberedGET;AACBC6ABA7EC6C6CABC4BC68D48D283F;6081829821787148201;1496076333179916088;1496076333188669422;02dfab33bc9e;0;0
$1;1496076333207207244;api.ownersNumberedPUT;AACBC6ABA7EC6C6CABC4BC68D48D283F;6081829821787148202;1496076333194455957;1496076333207202551;02dfab33bc9e;0;0
$1;1496076333219774384;api.petsNumberedGET;AACBC6ABA7EC6C6CABC4BC68D48D283F;6081829821787148203;1496076333208987527;1496076333219766534;02dfab33bc9e;0;0
$1;1496076333232229017;api.visitsGET;AACBC6ABA7EC6C6CABC4BC68D48D283F;6081829821787148204;1496076333221556423;1496076333232225060;02dfab33bc9e;0;0
$1;1496076333332461916;HTTP_API-Gateway.gateway.GET;4A37896476AD8D380796249A5DA36F8E;6081829821787148205;1496076333331385916;1496076333332441653;02dfab33bc9e;0;0
$1;1496076333349088531;api.vetsGET;4A37896476AD8D380796249A5DA36F8E;6081829821787148206;1496076333333764606;1496076333349077997;02dfab33bc9e;0;0
$1;1496076333365010802;api.ownersGET;4A37896476AD8D380796249A5DA36F8E;6081829821787148207;1496076333350422799;1496076333365006236;02dfab33bc9e;0;0
$1;1496076333374779623;api.ownersNumberedGET;4A37896476AD8D380796249A5DA36F8E;6081829821787148208;1496076333366655573;1496076333374771671;02dfab33bc9e;0;0
$1;1496076333392649733;api.ownersNumberedPUT;4A37896476AD8D380796249A5DA36F8E;6081829821787148209;1496076333380777667;1496076333392644676;02dfab33bc9e;0;0
$1;1496076333404158253;api.petsNumberedGET;4A37896476AD8D380796249A5DA36F8E;6081829821787148210;1496076333394456860;1496076333404146803;02dfab33bc9e;0;0
$1;1496076333416695456;api.visitsGET;4A37896476AD8D380796249A5DA36F8E;6081829821787148211;1496076333405961947;1496076333416691357;02dfab33bc9e;0;0
$1;1496076333519965771;HTTP_API-Gateway.gateway.GET;CC801DD5790C410599A065D635711E3A;6081829821787148212;1496076333518795982;1496076333519944538;02dfab33bc9e;0;0
$1;1496076333535328456;api.vetsGET;CC801DD5790C410599A065D635711E3A;6081829821787148213;1496076333521260144;1496076333535323181;02dfab33bc9e;0;0
$1;1496076333550253604;api.ownersGET;CC801DD5790C410599A065D635711E3A;6081829821787148214;1496076333536522464;1496076333550242374;02dfab33bc9e;0;0
$1;1496076333558293042;api.ownersNumberedGET;CC801DD5790C410599A065D635711E3A;6081829821787148215;1496076333551525830;1496076333558288960;02dfab33bc9e;0;0
$1;1496076333573577377;api.ownersNumberedPUT;CC801DD5790C410599A065D635711E3A;6081829821787148216;1496076333563882938;1496076333573571733;02dfab33bc9e;0;0
$1;1496076333584299304;api.petsNumberedGET;CC801DD5790C410599A065D635711E3A;6081829821787148217;1496076333575090528;1496076333584293948;02dfab33bc9e;0;0
$1;1496076333597261686;api.visitsGET;CC801DD5790C410599A065D635711E3A;6081829821787148218;1496076333586211936;1496076333597253839;02dfab33bc9e;0;0
$1;1496076333707370199;HTTP_API-Gateway.gateway.GET;A7ACD608D7DF2056F78031BA2E844B08;6081829821787148219;1496076333706270208;1496076333707349045;02dfab33bc9e;0;0
$1;1496076333722860977;api.vetsGET;A7ACD608D7DF2056F78031BA2E844B08;6081829821787148220;1496076333708981609;1496076333722853543;02dfab33bc9e;0;0
$1;1496076333739581920;api.ownersGET;A7ACD608D7DF2056F78031BA2E844B08;6081829821787148221;1496076333724445727;1496076333739573509;02dfab33bc9e;0;0
$1;1496076333748607270;api.ownersNumberedGET;A7ACD608D7DF2056F78031BA2E844B08;6081829821787148222;1496076333740851213;1496076333748602121;02dfab33bc9e;0;0
$1;1496076333766487997;api.ownersNumberedPUT;A7ACD608D7DF2056F78031BA2E844B08;6081829821787148223;1496076333754515496;1496076333766477197;02dfab33bc9e;0;0
$1;1496076333778572642;api.petsNumberedGET;A7ACD608D7DF2056F78031BA2E844B08;6081829821787148224;1496076333768541385;1496076333778563876;02dfab33bc9e;0;0
$1;1496076333792625525;api.visitsGET;A7ACD608D7DF2056F78031BA2E844B08;6081829821787148225;1496076333780281938;1496076333792617591;02dfab33bc9e;0;0
$1;1496076333896623527;HTTP_API-Gateway.gateway.GET;6B463108908959228E05FB5F5F4C0418;6081829821787148226;1496076333895528492;1496076333896601894;02dfab33bc9e;0;0
$1;1496076333913946168;api.vetsGET;6B463108908959228E05FB5F5F4C0418;6081829821787148227;1496076333898591742;1496076333913938781;02dfab33bc9e;0;0
$1;1496076333931334433;api.ownersGET;6B463108908959228E05FB5F5F4C0418;6081829821787148228;1496076333915564893;1496076333931329084;02dfab33bc9e;0;0
$1;1496076333940800106;api.ownersNumberedGET;6B463108908959228E05FB5F5F4C0418;6081829821787148229;1496076333932752982;1496076333940789493;02dfab33bc9e;0;0
$1;1496076333958630326;api.ownersNumberedPUT;6B463108908959228E05FB5F5F4C0418;6081829821787148230;1496076333946777113;1496076333958621864;02dfab33bc9e;0;0
$1;1496076333970001664;api.petsNumberedGET;6B463108908959228E05FB5F5F4C0418;6081829821787148231;1496076333960371667;1496076333969994631;02dfab33bc9e;0;0
$1;1496076333983405394;api.visitsGET;6B463108908959228E05FB5F5F4C0418;6081829821787148232;1496076333971838137;1496076333983398597;02dfab33bc9e;0;0
$1;1496076334082595883;HTTP_API-Gateway.gateway.GET;D28A7C889BF49089D1614AD55C4DC765;6081829821787148233;1496076334081414500;1496076334082575095;02dfab33bc9e;0;0
$1;1496076334099008538;api.vetsGET;D28A7C889BF49089D1614AD55C4DC765;6081829821787148234;1496076334084299029;1496076334099000843;02dfab33bc9e;0;0
$1;1496076334116219742;api.ownersGET;D28A7C889BF49089D1614AD55C4DC765;6081829821787148235;1496076334100337097;1496076334116214070;02dfab33bc9e;0;0
$1;1496076334126541771;api.ownersNumberedGET;D28A7C889BF49089D1614AD55C4DC765;6081829821787148236;1496076334117633326;1496076334126533757;02dfab33bc9e;0;0
$1;1496076334144268806;api.ownersNumberedPUT;D28A7C889BF49089D1614AD55C4DC765;6081829821787148237;1496076334132700881;1496076334144261257;02dfab33bc9e;0;0
$1;1496076334155687172;api.petsNumberedGET;D28A7C889BF49089D1614AD55C4DC765;6081829821787148238;1496076334145948305;1496076334155678271;02dfab33bc9e;0;0
$1;1496076334168729935;api.visitsGET;D28A7C889BF49089D1614AD55C4DC765;6081829821787148239;1496076334157567081;1496076334168722550;02dfab33bc9e;0;0
$1;1496076334270260111;HTTP_API-Gateway.gateway.GET;7F1F66878C606587162A09DAE9093FF9;6081829821787148240;1496076334269098620;1496076334270234464;02dfab33bc9e;0;0
$1;1496076334285853551;api.vetsGET;7F1F66878C606587162A09DAE9093FF9;6081829821787148241;1496076334271737022;1496076334285847590;02dfab33bc9e;0;0
$1;1496076334302039000;api.ownersGET;7F1F66878C606587162A09DAE9093FF9;6081829821787148242;1496076334287303210;1496076334302036039;02dfab33bc9e;0;0
$1;1496076334309808039;api.ownersNumberedGET;7F1F66878C606587162A09DAE9093FF9;6081829821787148243;1496076334303302253;1496076334309803094;02dfab33bc9e;0;0
$1;1496076334337971326;api.ownersNumberedPUT;7F1F66878C606587162A09DAE9093FF9;6081829821787148244;1496076334324854306;1496076334337961916;02dfab33bc9e;0;0
$1;1496076334349880330;api.petsNumberedGET;7F1F66878C606587162A09DAE9093FF9;6081829821787148245;1496076334339821399;1496076334349874456;02dfab33bc9e;0;0
$1;1496076334362261806;api.visitsGET;7F1F66878C606587162A09DAE9093FF9;6081829821787148246;1496076334351539959;1496076334362248899;02dfab33bc9e;0;0
$1;1496076334473434903;HTTP_API-Gateway.gateway.GET;2A8091CD9A4A68401A98171E3983B95A;6081829821787148247;1496076334472267627;1496076334473409461;02dfab33bc9e;0;0
$1;1496076334489310733;api.vetsGET;2A8091CD9A4A68401A98171E3983B95A;6081829821787148248;1496076334474816682;1496076334489301437;02dfab33bc9e;0;0
$1;1496076334506955235;api.ownersGET;2A8091CD9A4A68401A98171E3983B95A;6081829821787148249;1496076334490750760;1496076334506899650;02dfab33bc9e;0;0
$1;1496076334527394564;api.petsNumberedGET;2A8091CD9A4A68401A98171E3983B95A;6081829821787148252;1496076334517428983;1496076334527384546;02dfab33bc9e;0;0
$1;1496076334539993519;api.visitsGET;2A8091CD9A4A68401A98171E3983B95A;6081829821787148253;1496076334528819865;1496076334539987917;02dfab33bc9e;0;0
$1;1496076334644421689;HTTP_API-Gateway.gateway.GET;1A480E73CAEEEC4050A6BCE0FAE52690;6081829821787148254;1496076334643521876;1496076334644404222;02dfab33bc9e;0;0
$1;1496076334659743806;api.vetsGET;1A480E73CAEEEC4050A6BCE0FAE52690;6081829821787148255;1496076334645841470;1496076334659735844;02dfab33bc9e;0;0
$1;1496076334677031858;api.ownersGET;1A480E73CAEEEC4050A6BCE0FAE52690;6081829821787148256;1496076334660885185;1496076334677023589;02dfab33bc9e;0;0
$1;1496076334687532931;api.ownersNumberedGET;1A480E73CAEEEC4050A6BCE0FAE52690;6081829821787148257;1496076334678462474;1496076334687526780;02dfab33bc9e;0;0
$1;1496076334704275062;api.ownersNumberedPUT;1A480E73CAEEEC4050A6BCE0FAE52690;6081829821787148258;1496076334693347472;1496076334704268516;02dfab33bc9e;0;0
$1;1496076334714805929;api.petsNumberedGET;1A480E73CAEEEC4050A6BCE0FAE52690;6081829821787148259;1496076334705949224;1496076334714798990;02dfab33bc9e;0;0
$1;1496076334726334477;api.visitsGET;1A480E73CAEEEC4050A6BCE0FAE52690;6081829821787148260;1496076334716193370;1496076334726322625;02dfab33bc9e;0;0
$1;1496076334832314159;HTTP_API-Gateway.gateway.GET;510C68A071FDD5E12D6125D17836F3FE;6081829821787148261;1496076334831143584;1496076334832292794;02dfab33bc9e;0;0
$1;1496076334848266205;api.vetsGET;510C68A071FDD5E12D6125D17836F3FE;6081829821787148262;1496076334833845469;1496076334848258036;02dfab33bc9e;0;0
$1;1496076334866249681;api.ownersGET;510C68A071FDD5E12D6125D17836F3FE;6081829821787148263;1496076334849797058;1496076334866235657;02dfab33bc9e;0;0
$1;1496076334876940247;api.ownersNumberedGET;510C68A071FDD5E12D6125D17836F3FE;6081829821787148264;1496076334867910374;1496076334876932817;02dfab33bc9e;0;0
$1;1496076334895676355;api.ownersNumberedPUT;510C68A071FDD5E12D6125D17836F3FE;6081829821787148265;1496076334883304916;1496076334895665124;02dfab33bc9e;0;0
$1;1496076334910887758;api.visitsGET;510C68A071FDD5E12D6125D17836F3FE;6081829821787148267;1496076334899314464;1496076334910882744;02dfab33bc9e;0;0
$1;1496076335020170311;HTTP_API-Gateway.gateway.GET;5803A757CAD001C7C7FCB235C201F0F4;6081829821787148268;1496076335019042565;1496076335020148137;02dfab33bc9e;0;0
$1;1496076335036576692;api.vetsGET;5803A757CAD001C7C7FCB235C201F0F4;6081829821787148269;1496076335021489029;1496076335036572178;02dfab33bc9e;0;0
$1;1496076335052677685;api.ownersGET;5803A757CAD001C7C7FCB235C201F0F4;6081829821787148270;1496076335037819859;1496076335052671343;02dfab33bc9e;0;0
$1;1496076335060844813;api.ownersNumberedGET;5803A757CAD001C7C7FCB235C201F0F4;6081829821787148271;1496076335053994821;1496076335060838945;02dfab33bc9e;0;0
$1;1496076335078758433;api.ownersNumberedPUT;5803A757CAD001C7C7FCB235C201F0F4;6081829821787148272;1496076335066722129;1496076335078750310;02dfab33bc9e;0;0
$1;1496076335094547736;api.visitsGET;5803A757CAD001C7C7FCB235C201F0F4;6081829821787148274;1496076335083438994;1496076335094540947;02dfab33bc9e;0;0
$1;1496076335192074840;HTTP_API-Gateway.gateway.GET;5733308C0AAC6A0357548B79A1218EEF;6081829821787148275;1496076335190827605;1496076335192052396;02dfab33bc9e;0;0
$1;1496076335207683307;api.vetsGET;5733308C0AAC6A0357548B79A1218EEF;6081829821787148276;1496076335193503406;1496076335207671617;02dfab33bc9e;0;0
$1;1496076335223775165;api.ownersGET;5733308C0AAC6A0357548B79A1218EEF;6081829821787148277;1496076335208852809;1496076335223769647;02dfab33bc9e;0;0
$1;1496076335231906101;api.ownersNumberedGET;5733308C0AAC6A0357548B79A1218EEF;6081829821787148278;1496076335225155317;1496076335231902366;02dfab33bc9e;0;0
