$0;1496595994620176098;1.10;KIEKER-SINGLETON;fe18f5d47736;1;false;0;NANOSECONDS;1
$1;1496596168388985068;api.ownersNumberedPUT;4031B52985220A161D42203D52D3ADB6;4047469427610893336;1496596168381498690;1496596168388981046;fe18f5d47736;0;0
$1;1496596168395930031;api.petsNumberedGET;4031B52985220A161D42203D52D3ADB6;4047469427610893337;1496596168390159137;1496596168395927637;fe18f5d47736;0;0
$1;1496596168405490007;api.visitsGET;4031B52985220A161D42203D52D3ADB6;4047469427610893338;1496596168396950510;1496596168405488710;fe18f5d47736;0;0
$1;1496596168407370073;HTTP_API-Gateway.gateway.GET;1BFC29FF183EBB60C7C2E971E94BCE40;4047469427610893339;1496596168406604637;1496596168407354777;fe18f5d47736;0;0
$1;1496596168419430184;api.vetsGET;1BFC29FF183EBB60C7C2E971E94BCE40;4047469427610893340;1496596168408337059;1496596168419427790;fe18f5d47736;0;0
$1;1496596168432501125;api.ownersGET;1BFC29FF183EBB60C7C2E971E94BCE40;4047469427610893341;1496596168420291125;1496596168432498881;fe18f5d47736;0;0
$1;1496596168440527326;api.ownersNumberedGET;1BFC29FF183EBB60C7C2E971E94BCE40;4047469427610893342;1496596168433438815;1496596168440524301;fe18f5d47736;0;0
$1;1496596168457341919;api.ownersNumberedPUT;1BFC29FF183EBB60C7C2E971E94BCE40;4047469427610893343;1496596168446329943;1496596168457336340;fe18f5d47736;0;0
$1;1496596168465331877;api.petsNumberedGET;1BFC29FF183EBB60C7C2E971E94BCE40;4047469427610893344;1496596168458550970;1496596168465328560;fe18f5d47736;0;0
$1;1496596168475739568;api.visitsGET;1BFC29FF183EBB60C7C2E971E94BCE40;4047469427610893345;1496596168466512675;1496596168475734531;fe18f5d47736;0;0
$1;1496596168478337055;HTTP_API-Gateway.gateway.GET;CC7DB358E85BB476087935CCA8E9E7A1;4047469427610893346;1496596168477358172;1496596168478318542;fe18f5d47736;0;0
$1;1496596168492014308;api.vetsGET;CC7DB358E85BB476087935CCA8E9E7A1;4047469427610893347;1496596168479409692;1496596168492009044;fe18f5d47736;0;0
$1;1496596168507799584;api.ownersGET;CC7DB358E85BB476087935CCA8E9E7A1;4047469427610893348;1496596168493072201;1496596168507795587;fe18f5d47736;0;0
$1;1496596168524243774;api.petsNumberedGET;CC7DB358E85BB476087935CCA8E9E7A1;4047469427610893351;1496596168517305863;1496596168524240793;fe18f5d47736;0;0
$1;1496596168533685331;api.visitsGET;CC7DB358E85BB476087935CCA8E9E7A1;4047469427610893352;1496596168525451727;1496596168533682211;fe18f5d47736;0;0
$1;1496596168535995573;HTTP_API-Gateway.gateway.GET;0C1C104F3388C0B5EE08956D3579C414;4047469427610893353;1496596168535037846;1496596168535979741;fe18f5d47736;0;0
$1;1496596168549977878;api.vetsGET;0C1C104F3388C0B5EE08956D3579C414;4047469427610893354;1496596168536909362;1496596168549972925;fe18f5d47736;0;0
$1;1496596168564393181;api.ownersGET;0C1C104F3388C0B5EE08956D3579C414;4047469427610893355;1496596168551137059;1496596168564388748;fe18f5d47736;0;0
$1;1496596168570645645;api.ownersNumberedGET;0C1C104F3388C0B5EE08956D3579C414;4047469427610893356;1496596168565402170;1496596168570642222;fe18f5d47736;0;0
$1;1496596168584420745;api.ownersNumberedPUT;0C1C104F3388C0B5EE08956D3579C414;4047469427610893357;1496596168576277153;1496596168584416028;fe18f5d47736;0;0
$1;1496596168591915657;api.petsNumberedGET;0C1C104F3388C0B5EE08956D3579C414;4047469427610893358;1496596168585695175;1496596168591912045;fe18f5d47736;0;0
$1;1496596168602300089;api.visitsGET;0C1C104F3388C0B5EE08956D3579C414;4047469427610893359;1496596168593087485;1496596168602296696;fe18f5d47736;0;0
$1;1496596168604338056;HTTP_API-Gateway.gateway.GET;9F7B93982E56716D7DFC93539BD79E6F;4047469427610893360;1496596168603443774;1496596168604322578;fe18f5d47736;0;0
$1;1496596168617055858;api.vetsGET;9F7B93982E56716D7DFC93539BD79E6F;4047469427610893361;1496596168605312008;1496596168617051034;fe18f5d47736;0;0
$1;1496596168630766679;api.ownersGET;9F7B93982E56716D7DFC93539BD79E6F;4047469427610893362;1496596168618105407;1496596168630763133;fe18f5d47736;0;0
$1;1496596168637086733;api.ownersNumberedGET;9F7B93982E56716D7DFC93539BD79E6F;4047469427610893363;1496596168631794330;1496596168637083746;fe18f5d47736;0;0
$1;1496596168650596306;api.ownersNumberedPUT;9F7B93982E56716D7DFC93539BD79E6F;4047469427610893364;1496596168642788443;1496596168650592604;fe18f5d47736;0;0
$1;1496596168657940464;api.petsNumberedGET;9F7B93982E56716D7DFC93539BD79E6F;4047469427610893365;1496596168651907386;1496596168657937617;fe18f5d47736;0;0
$1;1496596168668019329;api.visitsGET;9F7B93982E56716D7DFC93539BD79E6F;4047469427610893366;1496596168659140007;1496596168668016245;fe18f5d47736;0;0
$1;1496596168670002792;HTTP_API-Gateway.gateway.GET;FFC487D381764BF6066DCB173F3A9796;4047469427610893367;1496596168669111199;1496596168669987235;fe18f5d47736;0;0
$1;1496596168683180974;api.vetsGET;FFC487D381764BF6066DCB173F3A9796;4047469427610893368;1496596168670948847;1496596168683176506;fe18f5d47736;0;0
$1;1496596168696769346;api.ownersGET;FFC487D381764BF6066DCB173F3A9796;4047469427610893369;1496596168684217909;1496596168696765628;fe18f5d47736;0;0
$1;1496596168702904284;api.ownersNumberedGET;FFC487D381764BF6066DCB173F3A9796;4047469427610893370;1496596168697693166;1496596168702901842;fe18f5d47736;0;0
$1;1496596168716661294;api.ownersNumberedPUT;FFC487D381764BF6066DCB173F3A9796;4047469427610893371;1496596168708781048;1496596168716657737;fe18f5d47736;0;0
$1;1496596168724031811;api.petsNumberedGET;FFC487D381764BF6066DCB173F3A9796;4047469427610893372;1496596168717848044;1496596168724028571;fe18f5d47736;0;0
$1;1496596168732286153;api.visitsGET;FFC487D381764BF6066DCB173F3A9796;4047469427610893373;1496596168725148022;1496596168732282871;fe18f5d47736;0;0
$1;1496596168734311199;HTTP_API-Gateway.gateway.GET;125204E8163B322A33083606BAE34F0D;4047469427610893374;1496596168733417267;1496596168734295488;fe18f5d47736;0;0
$1;1496596168747125896;api.vetsGET;125204E8163B322A33083606BAE34F0D;4047469427610893375;1496596168735279698;1496596168747121816;fe18f5d47736;0;0
$1;1496596168761142280;api.ownersGET;125204E8163B322A33083606BAE34F0D;4047469427610893376;1496596168748706763;1496596168761138463;fe18f5d47736;0;0
$1;1496596168767369359;api.ownersNumberedGET;125204E8163B322A33083606BAE34F0D;4047469427610893377;1496596168762106771;1496596168767366383;fe18f5d47736;0;0
$1;1496596168781490382;api.ownersNumberedPUT;125204E8163B322A33083606BAE34F0D;4047469427610893378;1496596168773025229;1496596168781486361;fe18f5d47736;0;0
$1;1496596168789299464;api.petsNumberedGET;125204E8163B322A33083606BAE34F0D;4047469427610893379;1496596168782776028;1496596168789295883;fe18f5d47736;0;0
$1;1496596168798549806;api.visitsGET;125204E8163B322A33083606BAE34F0D;4047469427610893380;1496596168790403883;1496596168798546395;fe18f5d47736;0;0
$1;1496596168800650844;HTTP_API-Gateway.gateway.GET;63B3BDE9388AB7C10379AC9FA4C41B5C;4047469427610893381;1496596168799760751;1496596168800635551;fe18f5d47736;0;0
$1;1496596168813719910;api.vetsGET;63B3BDE9388AB7C10379AC9FA4C41B5C;4047469427610893382;1496596168801675748;1496596168813715519;fe18f5d47736;0;0
$1;1496596168828262578;api.ownersGET;63B3BDE9388AB7C10379AC9FA4C41B5C;4047469427610893383;1496596168814729484;1496596168828258930;fe18f5d47736;0;0
$1;1496596168834277468;api.ownersNumberedGET;63B3BDE9388AB7C10379AC9FA4C41B5C;4047469427610893384;1496596168829189693;1496596168834274589;fe18f5d47736;0;0
$1;1496596168847713536;api.ownersNumberedPUT;63B3BDE9388AB7C10379AC9FA4C41B5C;4047469427610893385;1496596168839875516;1496596168847710066;fe18f5d47736;0;0
$1;1496596168854858157;api.petsNumberedGET;63B3BDE9388AB7C10379AC9FA4C41B5C;4047469427610893386;1496596168848884228;1496596168854855071;fe18f5d47736;0;0
$1;1496596168863880142;api.visitsGET;63B3BDE9388AB7C10379AC9FA4C41B5C;4047469427610893387;1496596168856032895;1496596168863877475;fe18f5d47736;0;0
$1;1496596168865873346;HTTP_API-Gateway.gateway.GET;59AC51FA7CB2C4725BF2579023F70BAC;4047469427610893388;1496596168865002180;1496596168865857857;fe18f5d47736;0;0
$1;1496596168878635533;api.vetsGET;59AC51FA7CB2C4725BF2579023F70BAC;4047469427610893389;1496596168866820990;1496596168878631005;fe18f5d47736;0;0
$1;1496596168892493305;api.ownersGET;59AC51FA7CB2C4725BF2579023F70BAC;4047469427610893390;1496596168879732070;1496596168892489967;fe18f5d47736;0;0
$1;1496596168898327937;api.ownersNumberedGET;59AC51FA7CB2C4725BF2579023F70BAC;4047469427610893391;1496596168893324954;1496596168898325294;fe18f5d47736;0;0
$1;1496596168911786305;api.ownersNumberedPUT;59AC51FA7CB2C4725BF2579023F70BAC;4047469427610893392;1496596168904001867;1496596168911782598;fe18f5d47736;0;0
$1;1496596168918833180;api.petsNumberedGET;59AC51FA7CB2C4725BF2579023F70BAC;4047469427610893393;1496596168912932687;1496596168918829624;fe18f5d47736;0;0
$1;1496596168926935305;api.visitsGET;59AC51FA7CB2C4725BF2579023F70BAC;4047469427610893394;1496596168920022549;1496596168926932576;fe18f5d47736;0;0
$1;1496596168929021204;HTTP_API-Gateway.gateway.GET;746B8EAF0D8AC7133D8040FFD9187F56;4047469427610893395;1496596168928128484;1496596168929005378;fe18f5d47736;0;0
$1;1496596168941816315;api.vetsGET;746B8EAF0D8AC7133D8040FFD9187F56;4047469427610893396;1496596168929976259;1496596168941811887;fe18f5d47736;0;0
$1;1496596168955822233;api.ownersGET;746B8EAF0D8AC7133D8040FFD9187F56;4047469427610893397;1496596168943114843;1496596168955818009;fe18f5d47736;0;0
$1;1496596168963430464;api.ownersNumberedGET;746B8EAF0D8AC7133D8040FFD9187F56;4047469427610893398;1496596168956826584;1496596168963426435;fe18f5d47736;0;0
$1;1496596168977111250;api.ownersNumberedPUT;746B8EAF0D8AC7133D8040FFD9187F56;4047469427610893399;1496596168969083219;1496596168977106522;fe18f5d47736;0;0
$1;1496596168988021091;api.visitsGET;746B8EAF0D8AC7133D8040FFD9187F56;4047469427610893401;1496596168979980509;1496596168988017774;fe18f5d47736;0;0
$1;1496596168990153228;HTTP_API-Gateway.gateway.GET;5075AAC1B0A71DA2ED53421951CEBFE2;4047469427610893402;1496596168989260800;1496596168990137613;fe18f5d47736;0;0
$1;1496596169003277954;api.vetsGET;5075AAC1B0A71DA2ED53421951CEBFE2;4047469427610893403;1496596168991277487;1496596169003272747;fe18f5d47736;0;0
$1;1496596169016713197;api.ownersGET;5075AAC1B0A71DA2ED53421951CEBFE2;4047469427610893404;1496596169004444459;1496596169016709134;fe18f5d47736;0;0
$1;1496596169022605188;api.ownersNumberedGET;5075AAC1B0A71DA2ED53421951CEBFE2;4047469427610893405;1496596169017638275;1496596169022602572;fe18f5d47736;0;0
$1;1496596169035983596;api.ownersNumberedPUT;5075AAC1B0A71DA2ED53421951CEBFE2;4047469427610893406;1496596169028315085;1496596169035980624;fe18f5d47736;0;0
$1;1496596169046699521;api.visitsGET;5075AAC1B0A71DA2ED53421951CEBFE2;4047469427610893408;1496596169038754170;1496596169046695948;fe18f5d47736;0;0
$1;1496596169048826171;HTTP_API-Gateway.gateway.GET;EE5A759FBA1899FB728FF37F3D43960E;4047469427610893409;1496596169047929369;1496596169048809941;fe18f5d47736;0;0
$1;1496596169061583532;api.vetsGET;EE5A759FBA1899FB728FF37F3D43960E;4047469427610893410;1496596169049834941;1496596169061579186;fe18f5d47736;0;0
$1;1496596169074934780;api.ownersGET;EE5A759FBA1899FB728FF37F3D43960E;4047469427610893411;1496596169062604781;1496596169074931628;fe18f5d47736;0;0
$1;1496596169080893098;api.ownersNumberedGET;EE5A759FBA1899FB728FF37F3D43960E;4047469427610893412;1496596169075834117;1496596169080890375;fe18f5d47736;0;0
$1;1496596169095655852;api.ownersNumberedPUT;EE5A759FBA1899FB728FF37F3D43960E;4047469427610893413;1496596169086589385;1496596169095650583;fe18f5d47736;0;0
$1;1496596169106965305;api.visitsGET;EE5A759FBA1899FB728FF37F3D43960E;4047469427610893415;1496596169098747347;1496596169106960756;fe18f5d47736;0;0
$1;1496596169109239215;HTTP_API-Gateway.gateway.GET;F63678D6CAE121AB206686E42B494304;4047469427610893416;1496596169108333747;1496596169109222878;fe18f5d47736;0;0
$1;1496596169121928004;api.vetsGET;F63678D6CAE121AB206686E42B494304;4047469427610893417;1496596169110164198;1496596169121922351;fe18f5d47736;0;0
$1;1496596169136109188;api.ownersGET;F63678D6CAE121AB206686E42B494304;4047469427610893418;1496596169122934264;1496596169136105721;fe18f5d47736;0;0
$1;1496596169157236675;api.visitsGET;F63678D6CAE121AB206686E42B494304;4047469427610893422;1496596169148550072;1496596169157231297;fe18f5d47736;0;0
$1;1496596169159676706;HTTP_API-Gateway.gateway.GET;9C4E3BD4006094877CD62E94624BAF27;4047469427610893423;1496596169158604822;1496596169159660332;fe18f5d47736;0;0
$1;1496596169171775700;api.vetsGET;9C4E3BD4006094877CD62E94624BAF27;4047469427610893424;1496596169160664901;1496596169171771231;fe18f5d47736;0;0
$1;1496596169185432262;api.ownersGET;9C4E3BD4006094877CD62E94624BAF27;4047469427610893425;1496596169172889404;1496596169185427784;fe18f5d47736;0;0
$1;1496596169191354324;api.ownersNumberedGET;9C4E3BD4006094877CD62E94624BAF27;4047469427610893426;1496596169186424373;1496596169191351824;fe18f5d47736;0;0
$1;1496596169204587093;api.ownersNumberedPUT;9C4E3BD4006094877CD62E94624BAF27;4047469427610893427;1496596169196947510;1496596169204583525;fe18f5d47736;0;0
$1;1496596169212331934;api.petsNumberedGET;9C4E3BD4006094877CD62E94624BAF27;4047469427610893428;1496596169205863297;1496596169212328747;fe18f5d47736;0;0
$1;1496596169222444107;api.visitsGET;9C4E3BD4006094877CD62E94624BAF27;4047469427610893429;1496596169213386556;1496596169222439272;fe18f5d47736;0;0
$1;1496596169225033666;HTTP_API-Gateway.gateway.GET;2F18E43211336756886B03594734D45A;4047469427610893430;1496596169223933879;1496596169225007758;fe18f5d47736;0;0
$1;1496596169238383492;api.vetsGET;2F18E43211336756886B03594734D45A;4047469427610893431;1496596169226056670;1496596169238379947;fe18f5d47736;0;0
$1;1496596169251847225;api.ownersGET;2F18E43211336756886B03594734D45A;4047469427610893432;1496596169239237684;1496596169251843391;fe18f5d47736;0;0
$1;1496596169257552199;api.ownersNumberedGET;2F18E43211336756886B03594734D45A;4047469427610893433;1496596169252734851;1496596169257546796;fe18f5d47736;0;0
$1;1496596169270604582;api.ownersNumberedPUT;2F18E43211336756886B03594734D45A;4047469427610893434;1496596169263239774;1496596169270601788;fe18f5d47736;0;0
$1;1496596169277629190;api.petsNumberedGET;2F18E43211336756886B03594734D45A;4047469427610893435;1496596169271692024;1496596169277625291;fe18f5d47736;0;0
$1;1496596169288421869;api.visitsGET;2F18E43211336756886B03594734D45A;4047469427610893436;1496596169278709690;1496596169288420753;fe18f5d47736;0;0
$1;1496596169290287205;HTTP_API-Gateway.gateway.GET;9F648967D3E4B5F1372CE0EB70190279;4047469427610893437;1496596169289566613;1496596169290272134;fe18f5d47736;0;0
$1;1496596169302281788;api.vetsGET;9F648967D3E4B5F1372CE0EB70190279;4047469427610893438;1496596169291279182;1496596169302279343;fe18f5d47736;0;0
$1;1496596169315747267;api.ownersGET;9F648967D3E4B5F1372CE0EB70190279;4047469427610893439;1496596169303302875;1496596169315744203;fe18f5d47736;0;0
$1;1496596169322656291;api.ownersNumberedGET;9F648967D3E4B5F1372CE0EB70190279;4047469427610893440;1496596169316534217;1496596169322653043;fe18f5d47736;0;0
$1;1496596169335716116;api.ownersNumberedPUT;9F648967D3E4B5F1372CE0EB70190279;4047469427610893441;1496596169328292345;1496596169335713567;fe18f5d47736;0;0
$1;1496596169342283778;api.petsNumberedGET;9F648967D3E4B5F1372CE0EB70190279;4047469427610893442;1496596169336768389;1496596169342278087;fe18f5d47736;0;0
$1;1496596169352106050;api.visitsGET;9F648967D3E4B5F1372CE0EB70190279;4047469427610893443;1496596169343475511;1496596169352105357;fe18f5d47736;0;0
$1;1496596169353869021;HTTP_API-Gateway.gateway.GET;081BCFEA576C8687E9D48AE91558C1EB;4047469427610893444;1496596169353222820;1496596169353857421;fe18f5d47736;0;0
$1;1496596169366038258;api.vetsGET;081BCFEA576C8687E9D48AE91558C1EB;4047469427610893445;1496596169354791220;1496596169366033917;fe18f5d47736;0;0
$1;1496596169379283810;api.ownersGET;081BCFEA576C8687E9D48AE91558C1EB;4047469427610893446;1496596169366968642;1496596169379283083;fe18f5d47736;0;0
$1;1496596169384730911;api.ownersNumberedGET;081BCFEA576C8687E9D48AE91558C1EB;4047469427610893447;1496596169380070087;1496596169384728541;fe18f5d47736;0;0
$1;1496596169397634451;api.ownersNumberedPUT;081BCFEA576C8687E9D48AE91558C1EB;4047469427610893448;1496596169390268384;1496596169397631936;fe18f5d47736;0;0
$1;1496596169405614796;api.petsNumberedGET;081BCFEA576C8687E9D48AE91558C1EB;4047469427610893449;1496596169398656585;1496596169405612491;fe18f5d47736;0;0
$1;1496596169415129394;api.visitsGET;081BCFEA576C8687E9D48AE91558C1EB;4047469427610893450;1496596169406692374;1496596169415126799;fe18f5d47736;0;0
$1;1496596169416992058;HTTP_API-Gateway.gateway.GET;F417E791BE802CC3770EF63CD7FF1A4E;4047469427610893451;1496596169416369489;1496596169416981112;fe18f5d47736;0;0
$1;1496596169429393160;api.vetsGET;F417E791BE802CC3770EF63CD7FF1A4E;4047469427610893452;1496596169417932789;1496596169429390774;fe18f5d47736;0;0
$1;1496596169442243323;api.ownersGET;F417E791BE802CC3770EF63CD7FF1A4E;4047469427610893453;1496596169430259901;1496596169442241485;fe18f5d47736;0;0
$1;1496596169447519225;api.ownersNumberedGET;F417E791BE802CC3770EF63CD7FF1A4E;4047469427610893454;1496596169442936928;1496596169447517201;fe18f5d47736;0;0
$1;1496596169460286798;api.ownersNumberedPUT;F417E791BE802CC3770EF63CD7FF1A4E;4047469427610893455;1496596169453036212;1496596169460283944;fe18f5d47736;0;0
$1;1496596169466950713;api.petsNumberedGET;F417E791BE802CC3770EF63CD7FF1A4E;4047469427610893456;1496596169461313118;1496596169466948564;fe18f5d47736;0;0
$1;1496596169476403352;api.visitsGET;F417E791BE802CC3770EF63CD7FF1A4E;4047469427610893457;1496596169468030975;1496596169476401775;fe18f5d47736;0;0
$1;1496596169478280696;HTTP_API-Gateway.gateway.GET;A5DBF75D073FC5B32C22A129AD08DDB6;4047469427610893458;1496596169477633877;1496596169478267640;fe18f5d47736;0;0
$1;1496596169490334012;api.vetsGET;A5DBF75D073FC5B32C22A129AD08DDB6;4047469427610893459;1496596169479243592;1496596169490330903;fe18f5d47736;0;0
$1;1496596169504582887;api.ownersGET;A5DBF75D073FC5B32C22A129AD08DDB6;4047469427610893460;1496596169491722749;1496596169504577571;fe18f5d47736;0;0
$1;1496596169510735034;api.ownersNumberedGET;A5DBF75D073FC5B32C22A129AD08DDB6;4047469427610893461;1496596169505522018;1496596169510731892;fe18f5d47736;0;0
$1;1496596169524297126;api.ownersNumberedPUT;A5DBF75D073FC5B32C22A129AD08DDB6;4047469427610893462;1496596169516352064;1496596169524293326;fe18f5d47736;0;0
$1;1496596169532866345;api.petsNumberedGET;A5DBF75D073FC5B32C22A129AD08DDB6;4047469427610893463;1496596169525480355;1496596169532861912;fe18f5d47736;0;0
$1;1496596169542837324;api.visitsGET;A5DBF75D073FC5B32C22A129AD08DDB6;4047469427610893464;1496596169534131563;1496596169542832485;fe18f5d47736;0;0
$1;1496596169545142448;HTTP_API-Gateway.gateway.GET;E7B75AC1493F8C489DFABDD5E8E19E12;4047469427610893465;1496596169544181185;1496596169545124601;fe18f5d47736;0;0
$1;1496596169558218368;api.vetsGET;E7B75AC1493F8C489DFABDD5E8E19E12;4047469427610893466;1496596169546116867;1496596169558213187;fe18f5d47736;0;0
$1;1496596169571688903;api.ownersGET;E7B75AC1493F8C489DFABDD5E8E19E12;4047469427610893467;1496596169559275253;1496596169571685552;fe18f5d47736;0;0
$1;1496596169577672732;api.ownersNumberedGET;E7B75AC1493F8C489DFABDD5E8E19E12;4047469427610893468;1496596169572708604;1496596169577669354;fe18f5d47736;0;0
$1;1496596169590923507;api.ownersNumberedPUT;E7B75AC1493F8C489DFABDD5E8E19E12;4047469427610893469;1496596169583325422;1496596169590919080;fe18f5d47736;0;0
$1;1496596169598404942;api.petsNumberedGET;E7B75AC1493F8C489DFABDD5E8E19E12;4047469427610893470;1496596169592112167;1496596169598401515;fe18f5d47736;0;0
$1;1496596169608922122;api.visitsGET;E7B75AC1493F8C489DFABDD5E8E19E12;4047469427610893471;1496596169599492403;1496596169608916827;fe18f5d47736;0;0
$1;1496596169611295993;HTTP_API-Gateway.gateway.GET;738CF4B6246975CF79C8B808E90A2305;4047469427610893472;1496596169610321297;1496596169611279446;fe18f5d47736;0;0
$1;1496596169624836850;api.vetsGET;738CF4B6246975CF79C8B808E90A2305;4047469427610893473;1496596169612239517;1496596169624831599;fe18f5d47736;0;0
$1;1496596169638905089;api.ownersGET;738CF4B6246975CF79C8B808E90A2305;4047469427610893474;1496596169625964111;1496596169638900658;fe18f5d47736;0;0
$1;1496596169645043291;api.ownersNumberedGET;738CF4B6246975CF79C8B808E90A2305;4047469427610893475;1496596169639821735;1496596169645040705;fe18f5d47736;0;0
$1;1496596169658370314;api.ownersNumberedPUT;738CF4B6246975CF79C8B808E90A2305;4047469427610893476;1496596169650581321;1496596169658366798;fe18f5d47736;0;0
$1;1496596169666921094;api.petsNumberedGET;738CF4B6246975CF79C8B808E90A2305;4047469427610893477;1496596169659551819;1496596169666916719;fe18f5d47736;0;0
$1;1496596169677894202;api.visitsGET;738CF4B6246975CF79C8B808E90A2305;4047469427610893478;1496596169668197049;1496596169677889120;fe18f5d47736;0;0
$1;1496596169680314317;HTTP_API-Gateway.gateway.GET;9C948A0DCCBE9B01733964E7F08DBC92;4047469427610893479;1496596169679395886;1496596169680297531;fe18f5d47736;0;0
$1;1496596169694080818;api.vetsGET;9C948A0DCCBE9B01733964E7F08DBC92;4047469427610893480;1496596169681303008;1496596169694075729;fe18f5d47736;0;0
$1;1496596169708983803;api.ownersGET;9C948A0DCCBE9B01733964E7F08DBC92;4047469427610893481;1496596169695428298;1496596169708979664;fe18f5d47736;0;0
$1;1496596169715898346;api.ownersNumberedGET;9C948A0DCCBE9B01733964E7F08DBC92;4047469427610893482;1496596169710053768;1496596169715894634;fe18f5d47736;0;0
$1;1496596169729566491;api.ownersNumberedPUT;9C948A0DCCBE9B01733964E7F08DBC92;4047469427610893483;1496596169721773136;1496596169729562510;fe18f5d47736;0;0
$1;1496596169736896655;api.petsNumberedGET;9C948A0DCCBE9B01733964E7F08DBC92;4047469427610893484;1496596169730789335;1496596169736893430;fe18f5d47736;0;0
$1;1496596169746256056;api.visitsGET;9C948A0DCCBE9B01733964E7F08DBC92;4047469427610893485;1496596169738057166;1496596169746252039;fe18f5d47736;0;0
$1;1496596169748626851;HTTP_API-Gateway.gateway.GET;5C12A75A028E1B4C4E1071A4184DC594;4047469427610893486;1496596169747716996;1496596169748611224;fe18f5d47736;0;0
$1;1496596169762282689;api.vetsGET;5C12A75A028E1B4C4E1071A4184DC594;4047469427610893487;1496596169749744973;1496596169762278102;fe18f5d47736;0;0
$1;1496596169775811853;api.ownersGET;5C12A75A028E1B4C4E1071A4184DC594;4047469427610893488;1496596169763319697;1496596169775810268;fe18f5d47736;0;0
$1;1496596169794793959;api.visitsGET;5C12A75A028E1B4C4E1071A4184DC594;4047469427610893492;1496596169786395246;1496596169794791295;fe18f5d47736;0;0
$1;1496596169796903137;HTTP_API-Gateway.gateway.GET;E71CA9BBCFB2AE7F8B9668CCF25F7A16;4047469427610893493;1496596169796036555;1496596169796883692;fe18f5d47736;0;0
$1;1496596169809769573;api.vetsGET;E71CA9BBCFB2AE7F8B9668CCF25F7A16;4047469427610893494;1496596169797899311;1496596169809767877;fe18f5d47736;0;0
$1;1496596169823664234;api.ownersGET;E71CA9BBCFB2AE7F8B9668CCF25F7A16;4047469427610893495;1496596169810640172;1496596169823658512;fe18f5d47736;0;0
$1;1496596169831143308;api.ownersNumberedGET;E71CA9BBCFB2AE7F8B9668CCF25F7A16;4047469427610893496;1496596169824879594;1496596169831140563;fe18f5d47736;0;0
$1;1496596169843876111;api.ownersNumberedPUT;E71CA9BBCFB2AE7F8B9668CCF25F7A16;4047469427610893497;1496596169836703443;1496596169843873479;fe18f5d47736;0;0
$1;1496596169856008679;api.visitsGET;E71CA9BBCFB2AE7F8B9668CCF25F7A16;4047469427610893499;1496596169846534436;1496596169856002681;fe18f5d47736;0;0
$1;1496596169858562652;HTTP_API-Gateway.gateway.GET;742FAE8E8B789A3552381B288697B91B;4047469427610893500;1496596169857634051;1496596169858544922;fe18f5d47736;0;0
$1;1496596169872470752;api.vetsGET;742FAE8E8B789A3552381B288697B91B;4047469427610893501;1496596169859585599;1496596169872465553;fe18f5d47736;0;0
$1;1496596169886094990;api.ownersGET;742FAE8E8B789A3552381B288697B91B;4047469427610893502;1496596169873537359;1496596169886091016;fe18f5d47736;0;0
$1;1496596169892712930;api.ownersNumberedGET;742FAE8E8B789A3552381B288697B91B;4047469427610893503;1496596169887109154;1496596169892709403;fe18f5d47736;0;0
$1;1496596169906528293;api.ownersNumberedPUT;742FAE8E8B789A3552381B288697B91B;4047469427610893504;1496596169898487858;1496596169906524209;fe18f5d47736;0;0
$1;1496596169917943090;api.visitsGET;742FAE8E8B789A3552381B288697B91B;4047469427610893506;1496596169909272907;1496596169917937839;fe18f5d47736;0;0
$1;1496596169920315291;HTTP_API-Gateway.gateway.GET;F464600ACB287F5247D0D7F516CB92C6;4047469427610893507;1496596169919398512;1496596169920298958;fe18f5d47736;0;0
$1;1496596169933606803;api.vetsGET;F464600ACB287F5247D0D7F516CB92C6;4047469427610893508;1496596169921360365;1496596169933597198;fe18f5d47736;0;0
$1;1496596169947552924;api.ownersGET;F464600ACB287F5247D0D7F516CB92C6;4047469427610893509;1496596169934637809;1496596169947549033;fe18f5d47736;0;0
$1;1496596169953594807;api.ownersNumberedGET;F464600ACB287F5247D0D7F516CB92C6;4047469427610893510;1496596169948468612;1496596169953591818;fe18f5d47736;0;0
$1;1496596169968717253;api.ownersNumberedPUT;F464600ACB287F5247D0D7F516CB92C6;4047469427610893511;1496596169959363248;1496596169968712037;fe18f5d47736;0;0
$1;1496596169980168666;api.visitsGET;F464600ACB287F5247D0D7F516CB92C6;4047469427610893513;1496596169971589563;1496596169980163497;fe18f5d47736;0;0
$1;1496596169982579599;HTTP_API-Gateway.gateway.GET;149D81B5886C1D1D72BC37A2F24CAF49;4047469427610893514;1496596169981667196;1496596169982563244;fe18f5d47736;0;0
$1;1496596169995774398;api.vetsGET;149D81B5886C1D1D72BC37A2F24CAF49;4047469427610893515;1496596169983603511;1496596169995769446;fe18f5d47736;0;0
$1;1496596170010239917;api.ownersGET;149D81B5886C1D1D72BC37A2F24CAF49;4047469427610893516;1496596169996904157;1496596170010235914;fe18f5d47736;0;0
$1;1496596170016171004;api.ownersNumberedGET;149D81B5886C1D1D72BC37A2F24CAF49;4047469427610893517;1496596170011102670;1496596170016167434;fe18f5d47736;0;0
$1;1496596170046472585;api.ownersNumberedPUT;149D81B5886C1D1D72BC37A2F24CAF49;4047469427610893518;1496596170038622102;1496596170046467391;fe18f5d47736;0;0
