$0;1494868713305104354;1.10;KIEKER-SINGLETON;1387e53d1e9a;1;false;0;NANOSECONDS;1
$1;1494868779602815386;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874743;1494868779602241022;1494868779602801237;1387e53d1e9a;2;2
$1;1494868779613283680;HTTP_VetsService.GET;29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874743;1494868779600883030;1494868779613226925;1387e53d1e9a;1;1
$1;1494868779908308784;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874751;1494868779907970443;1494868779908294123;1387e53d1e9a;2;2
$1;1494868779914112274;HTTP_VetsService.GET;A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874751;1494868779906927530;1494868779913988211;1387e53d1e9a;1;1
$1;1494868780164207321;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();C8F9249583DCAD52148FCBEBA4398C90;6922595577221874759;1494868780164083159;1494868780164203764;1387e53d1e9a;2;2
$1;1494868780177404344;HTTP_VetsService.GET;C8F9249583DCAD52148FCBEBA4398C90;6922595577221874759;1494868780163752684;1494868780177392099;1387e53d1e9a;1;1
$1;1494868780417964475;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();ABF2055F955B8A94D16BFC1987E1B839;6922595577221874767;1494868780417769441;1494868780417956607;1387e53d1e9a;2;2
$1;1494868780421906752;HTTP_VetsService.GET;ABF2055F955B8A94D16BFC1987E1B839;6922595577221874767;1494868780417095469;1494868780421860760;1387e53d1e9a;1;1
$1;1494868780680072038;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();9D779263BD783F60865CA11ABC5DD4A9;6922595577221874775;1494868780679748255;1494868780680016232;1387e53d1e9a;2;2
$1;1494868780685700103;HTTP_VetsService.GET;9D779263BD783F60865CA11ABC5DD4A9;6922595577221874775;1494868780678781827;1494868780685651096;1387e53d1e9a;1;1
$1;1494868780941817780;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();74F0BC87E90C70BA93E9540C45DA4D06;6922595577221874783;1494868780941616752;1494868780941809687;1387e53d1e9a;2;2
$1;1494868780952921121;HTTP_VetsService.GET;74F0BC87E90C70BA93E9540C45DA4D06;6922595577221874783;1494868780941024964;1494868780952895202;1387e53d1e9a;1;1
$1;1494868781184707586;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A3FB939E72A1D45042E5E7152F073039;6922595577221874791;1494868781184593952;1494868781184702810;1387e53d1e9a;2;2
$1;1494868781188517125;HTTP_VetsService.GET;A3FB939E72A1D45042E5E7152F073039;6922595577221874791;1494868781184233802;1494868781188500915;1387e53d1e9a;1;1
$1;1494868781425230031;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();48838CB5E4F6C614443759D3D63A00F8;6922595577221874799;1494868781425005631;1494868781425221784;1387e53d1e9a;2;2
$1;1494868781431954867;HTTP_VetsService.GET;48838CB5E4F6C614443759D3D63A00F8;6922595577221874799;1494868781424429517;1494868781431921691;1387e53d1e9a;1;1
$1;1494868781691143458;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();2B57423EED1B9CA76001BFEB99D75B3F;6922595577221874807;1494868781691022432;1494868781691138691;1387e53d1e9a;2;2
$1;1494868781692630216;HTTP_VetsService.GET;2B57423EED1B9CA76001BFEB99D75B3F;6922595577221874807;1494868781690700518;1494868781692614635;1387e53d1e9a;1;1
$1;1494868781931759336;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();19F48B96EDEE33CAC15E74FC4E57FB5A;6922595577221874815;1494868781931670421;1494868781931755638;1387e53d1e9a;2;2
$1;1494868781932691913;HTTP_VetsService.GET;19F48B96EDEE33CAC15E74FC4E57FB5A;6922595577221874815;1494868781931356178;1494868781932681798;1387e53d1e9a;1;1
$1;1494868782247761961;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();7643FEC05710912B3692DF1ECE591D0F;6922595577221874823;1494868782247671256;1494868782247758063;1387e53d1e9a;2;2
$1;1494868782254411745;HTTP_VetsService.GET;7643FEC05710912B3692DF1ECE591D0F;6922595577221874823;1494868782247369385;1494868782254391558;1387e53d1e9a;1;1
$1;1494868782595640738;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();5EF148F3CC1CC78A350E05151F0EFCBC;6922595577221874831;1494868782595436206;1494868782595633260;1387e53d1e9a;2;2
$1;1494868782601146184;HTTP_VetsService.GET;5EF148F3CC1CC78A350E05151F0EFCBC;6922595577221874831;1494868782594883881;1494868782601116999;1387e53d1e9a;1;1
$1;1494868782841256248;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();185EAFB1ED830AA252A9C00EC91B2654;6922595577221874839;1494868782841113116;1494868782841250356;1387e53d1e9a;2;2
$1;1494868782847260562;HTTP_VetsService.GET;185EAFB1ED830AA252A9C00EC91B2654;6922595577221874839;1494868782840569280;1494868782847232513;1387e53d1e9a;1;1
$1;1494868783158625289;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();6E49C119CCE0F30CF2D5D72DE96ED328;6922595577221874847;1494868783158292195;1494868783158613922;1387e53d1e9a;2;2
$1;1494868783162620758;HTTP_VetsService.GET;6E49C119CCE0F30CF2D5D72DE96ED328;6922595577221874847;1494868783157362957;1494868783162587809;1387e53d1e9a;1;1
$1;1494868783388766930;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();68D36A903DA9D7FAEE77A92ED8E7FE35;6922595577221874855;1494868783388670848;1494868783388763004;1387e53d1e9a;2;2
$1;1494868783396864885;HTTP_VetsService.GET;68D36A903DA9D7FAEE77A92ED8E7FE35;6922595577221874855;1494868783386808884;1494868783396853214;1387e53d1e9a;1;1
$1;1494868783652577932;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();6C1A96895D099273358D2F02C17C94BC;6922595577221874863;1494868783652286473;1494868783652566807;1387e53d1e9a;2;2
$1;1494868783657563716;HTTP_VetsService.GET;6C1A96895D099273358D2F02C17C94BC;6922595577221874863;1494868783651478132;1494868783657479331;1387e53d1e9a;1;1
$1;1494868784036895764;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();9B080F0DFE6082057A672C1A90879909;6922595577221874871;1494868784036759232;1494868784036890294;1387e53d1e9a;2;2
$1;1494868784038330840;HTTP_VetsService.GET;9B080F0DFE6082057A672C1A90879909;6922595577221874871;1494868784036256325;1494868784038314129;1387e53d1e9a;1;1
$1;1494868784265083276;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();41FF5F6FD6B0EBEC8DC9B0A1525B24F2;6922595577221874879;1494868784264777673;1494868784265072077;1387e53d1e9a;2;2
$1;1494868784272059738;HTTP_VetsService.GET;41FF5F6FD6B0EBEC8DC9B0A1525B24F2;6922595577221874879;1494868784263985625;1494868784272008186;1387e53d1e9a;1;1
$1;1494868784544168362;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();52A9F57011FCC1E9800C026E8CB15411;6922595577221874887;1494868784544004400;1494868784544162050;1387e53d1e9a;2;2
$1;1494868784546208438;HTTP_VetsService.GET;52A9F57011FCC1E9800C026E8CB15411;6922595577221874887;1494868784543612109;1494868784546189082;1387e53d1e9a;1;1
$1;1494868784872574861;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();78EFA271BC062C9C301371129D27E873;6922595577221874895;1494868784872321090;1494868784872489232;1387e53d1e9a;2;2
$1;1494868784877417895;HTTP_VetsService.GET;78EFA271BC062C9C301371129D27E873;6922595577221874895;1494868784871831116;1494868784877405871;1387e53d1e9a;1;1
$1;1494868785197337742;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();BCE0E618F92E85D1591DA2A857CCF037;6922595577221874903;1494868785197241037;1494868785197334004;1387e53d1e9a;2;2
$1;1494868785198352684;HTTP_VetsService.GET;BCE0E618F92E85D1591DA2A857CCF037;6922595577221874903;1494868785196908577;1494868785198341902;1387e53d1e9a;1;1
$1;1494868785528797380;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();7F66EAA1DEE60E8CA661ED816B594F5D;6922595577221874911;1494868785528438322;1494868785528786184;1387e53d1e9a;2;2
$1;1494868785532286301;HTTP_VetsService.GET;7F66EAA1DEE60E8CA661ED816B594F5D;6922595577221874911;1494868785527649026;1494868785532260052;1387e53d1e9a;1;1
$1;1494868785759901451;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();D580F692262C4165AC269839FE41F262;6922595577221874919;1494868785759809560;1494868785759897539;1387e53d1e9a;2;2
$1;1494868785768469714;HTTP_VetsService.GET;D580F692262C4165AC269839FE41F262;6922595577221874919;1494868785759533790;1494868785768455425;1387e53d1e9a;1;1
$1;1494868785994380665;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();C5CDC9FCE2039BAADBED202034374258;6922595577221874927;1494868785994193893;1494868785994372920;1387e53d1e9a;2;2
$1;1494868785997921815;HTTP_VetsService.GET;C5CDC9FCE2039BAADBED202034374258;6922595577221874927;1494868785993611941;1494868785997894183;1387e53d1e9a;1;1
$1;1494868786254395170;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();6A81553F2475FE7CDAC42E06841F1407;6922595577221874935;1494868786254202429;1494868786254388189;1387e53d1e9a;2;2
$1;1494868786261428060;HTTP_VetsService.GET;6A81553F2475FE7CDAC42E06841F1407;6922595577221874935;1494868786253664117;1494868786261403898;1387e53d1e9a;1;1
$1;1494868786525261499;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();BA59D85AD10A5DA4E5F2DD6E1BC796CF;6922595577221874943;1494868786525035080;1494868786525253249;1387e53d1e9a;2;2
$1;1494868786532846812;HTTP_VetsService.GET;BA59D85AD10A5DA4E5F2DD6E1BC796CF;6922595577221874943;1494868786524387413;1494868786530075369;1387e53d1e9a;1;1
$1;1494868786849192793;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();B89973698F06968307E719EA6372B474;6922595577221874951;1494868786848797643;1494868786849180372;1387e53d1e9a;2;2
$1;1494868786853648282;HTTP_VetsService.GET;B89973698F06968307E719EA6372B474;6922595577221874951;1494868786847894257;1494868786853608477;1387e53d1e9a;1;1
$1;1494868787228047211;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();A3565E4455522C8C9FA66B4337A75383;6922595577221874959;1494868787227933449;1494868787228043238;1387e53d1e9a;2;2
$1;1494868787230473912;HTTP_VetsService.GET;A3565E4455522C8C9FA66B4337A75383;6922595577221874959;1494868787227657920;1494868787230456832;1387e53d1e9a;1;1
$1;1494868787579606731;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();27D40BE284C69F88C5DEBFAEF1B0312D;6922595577221874967;1494868787579264000;1494868787579595333;1387e53d1e9a;2;2
$1;1494868787584450982;HTTP_VetsService.GET;27D40BE284C69F88C5DEBFAEF1B0312D;6922595577221874967;1494868787578271879;1494868787584415897;1387e53d1e9a;1;1
$1;1494868787840366790;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();02EA496D91AAA426BD668DE7C5FC1F65;6922595577221874975;1494868787840114049;1494868787840352332;1387e53d1e9a;2;2
$1;1494868787843717075;HTTP_VetsService.GET;02EA496D91AAA426BD668DE7C5FC1F65;6922595577221874975;1494868787839331522;1494868787843469837;1387e53d1e9a;1;1
