$0;1498244345846078484;1.10;KIEKER-SINGLETON;4fdf49dfbfd5;1;false;0;NANOSECONDS;1
$1;1498245316672970445;VetsService.vetsGET;BDB87DE2806ED398AFB0B47952A7AEF2;2954079880578336683;1498245316139381436;1498245316672927916;4fdf49dfbfd5;1;1
$1;1498245319570914364;VetsService.vetsGET;6381390327550D90F9C2EFD5321BD4EF;2954079880578336689;1498245319030339709;1498245319570871461;4fdf49dfbfd5;1;1
$1;1498245322477749202;VetsService.vetsGET;DFDB8534108D02A980DCD709768A492D;2954079880578336695;1498245321928508643;1498245322477707965;4fdf49dfbfd5;1;1
$1;1498245325579912447;VetsService.vetsGET;2D47F7085BCD852D721FD9A69DF045F9;2954079880578336701;1498245325039858338;1498245325579872723;4fdf49dfbfd5;1;1
$1;1498245327874757551;VetsService.vetsGET;0B5533EB3C1656C58F67253D042BF0C0;2954079880578336707;1498245327348412118;1498245327874716424;4fdf49dfbfd5;1;1
$1;1498245330804410518;VetsService.vetsGET;003BCF1E4B76803B6A652DCC727E4B86;2954079880578336713;1498245330240768009;1498245330804367479;4fdf49dfbfd5;1;1
$1;1498245333596297303;VetsService.vetsGET;6D4E22E14FE57BE9963F57C97A75764B;2954079880578336719;1498245333035443740;1498245333596254988;4fdf49dfbfd5;1;1
$1;1498245336448161313;VetsService.vetsGET;EEB9E1EEBDF58136F37FF468CD0CE048;2954079880578336725;1498245335943980674;1498245336448117010;4fdf49dfbfd5;1;1
$1;1498245339332798992;VetsService.vetsGET;D2AE060E2C19BA2BE5E6E119EBFEE232;2954079880578336731;1498245338740225115;1498245339332758434;4fdf49dfbfd5;1;1
$1;1498245342058651882;VetsService.vetsGET;4BBC9545E04E5F98D1867BE6317CE830;2954079880578336737;1498245341439651832;1498245342058610086;4fdf49dfbfd5;1;1
$1;1498245344571726447;VetsService.vetsGET;7172C94D19C8E952A60ECB05AFE60FE2;2954079880578336743;1498245344033159490;1498245344571671955;4fdf49dfbfd5;1;1
$1;1498245347091910885;VetsService.vetsGET;328C334CD7F7AD7029BD8128A348D85A;2954079880578336749;1498245346538156703;1498245347091873474;4fdf49dfbfd5;1;1
$1;1498245349437312823;VetsService.vetsGET;481C1E4FE13646EEA4C21B15917E5781;2954079880578336755;1498245348931740414;1498245349437272883;4fdf49dfbfd5;1;1
$1;1498245352738335538;VetsService.vetsGET;A8BDD4F7EDCC4FE800E139CA07D4F6CF;2954079880578336761;1498245352139779704;1498245352738298240;4fdf49dfbfd5;1;1
$1;1498245355144504378;VetsService.vetsGET;2603891D79B224DFFF77AA4E120813A4;2954079880578336767;1498245354539383832;1498245355144463340;4fdf49dfbfd5;1;1
$1;1498245358188326328;VetsService.vetsGET;C87BA0B2C2D2E7AB7873E49735936DF6;2954079880578336773;1498245357639950761;1498245358188286538;4fdf49dfbfd5;1;1
$1;1498245361086884085;VetsService.vetsGET;BA37FC2DCABD633ACBD6400945CC4B11;2954079880578336779;1498245360539476093;1498245361086844821;4fdf49dfbfd5;1;1
$1;1498245364238823549;VetsService.vetsGET;4145533A0CC26F7CE683150072E9125D;2954079880578336785;1498245363732839212;1498245364238783564;4fdf49dfbfd5;1;1
$1;1498245367196627568;VetsService.vetsGET;65C7C73E1DDA527C72EFAF0B05530416;2954079880578336791;1498245366639754973;1498245367196588169;4fdf49dfbfd5;1;1
$1;1498245370065727346;VetsService.vetsGET;FBD118F99EC08432076669DD73484348;2954079880578336797;1498245369541399949;1498245370065685814;4fdf49dfbfd5;1;1
$1;1498245373243078058;VetsService.vetsGET;5AB41CE445A6AD4BF7A979BF9D23E61B;2954079880578336803;1498245372732031629;1498245373243035974;4fdf49dfbfd5;1;1
$1;1498245376245652230;VetsService.vetsGET;6FE569C905484A15D9D94B957E3670A6;2954079880578336809;1498245375740034565;1498245376245612396;4fdf49dfbfd5;1;1
