$0;1494868693079977016;1.10;KIEKER-SINGLETON;7a3908937685;1;false;0;NANOSECONDS;1
$1;1494868761083068095;HTTP_VisitsService.GET;1ED57A9B9CB1FB0E177BE392FE79B3B8;6922595577221874260;1494868761041136232;1494868761083048952;7a3908937685;1;1
$1;1494868761107475476;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);1ED57A9B9CB1FB0E177BE392FE79B3B8;6922595577221874261;1494868761097824411;1494868761107473597;7a3908937685;4;4
$1;1494868761117472536;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;1ED57A9B9CB1FB0E177BE392FE79B3B8;6922595577221874261;1494868761110412791;1494868761117470932;7a3908937685;5;4
$1;1494868761118378427;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;1ED57A9B9CB1FB0E177BE392FE79B3B8;6922595577221874261;1494868761096296668;1494868761118377375;7a3908937685;3;3
$1;1494868761118472046;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);1ED57A9B9CB1FB0E177BE392FE79B3B8;6922595577221874261;1494868761096249670;1494868761118471525;7a3908937685;2;2
$1;1494868761118862952;HTTP_VisitsService.POST;1ED57A9B9CB1FB0E177BE392FE79B3B8;6922595577221874261;1494868761095396811;1494868761118852781;7a3908937685;1;1
$1;1494868761399923383;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);48B0330B517612DA489BDA7B11785D0F;6922595577221874268;1494868761398051386;1494868761399921577;7a3908937685;4;4
$1;1494868761400947519;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);48B0330B517612DA489BDA7B11785D0F;6922595577221874268;1494868761397048235;1494868761400946471;7a3908937685;3;3
$1;1494868761401067248;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);48B0330B517612DA489BDA7B11785D0F;6922595577221874268;1494868761397039991;1494868761401066729;7a3908937685;2;2
$1;1494868761403055183;HTTP_VisitsService.GET;48B0330B517612DA489BDA7B11785D0F;6922595577221874268;1494868761396679567;1494868761403044803;7a3908937685;1;1
$1;1494868761416827363;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);48B0330B517612DA489BDA7B11785D0F;6922595577221874269;1494868761415508869;1494868761416825567;7a3908937685;4;4
$1;1494868761417469132;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;48B0330B517612DA489BDA7B11785D0F;6922595577221874269;1494868761417283073;1494868761417468434;7a3908937685;5;4
$1;1494868761418172929;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;48B0330B517612DA489BDA7B11785D0F;6922595577221874269;1494868761414939543;1494868761418171873;7a3908937685;3;3
$1;1494868761418246457;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);48B0330B517612DA489BDA7B11785D0F;6922595577221874269;1494868761414930364;1494868761418245825;7a3908937685;2;2
$1;1494868761418476443;HTTP_VisitsService.POST;48B0330B517612DA489BDA7B11785D0F;6922595577221874269;1494868761414070123;1494868761418463393;7a3908937685;1;1
$1;1494868761664336272;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);CA67CC37D7EF8DAE71C255180C2C705A;6922595577221874276;1494868761662803444;1494868761664334655;7a3908937685;4;4
$1;1494868761665293422;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);CA67CC37D7EF8DAE71C255180C2C705A;6922595577221874276;1494868761657857793;1494868761665292000;7a3908937685;3;3
$1;1494868761665407644;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);CA67CC37D7EF8DAE71C255180C2C705A;6922595577221874276;1494868761657849950;1494868761665407140;7a3908937685;2;2
$1;1494868761668109256;HTTP_VisitsService.GET;CA67CC37D7EF8DAE71C255180C2C705A;6922595577221874276;1494868761657471320;1494868761668081191;7a3908937685;1;1
$1;1494868761692036980;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);CA67CC37D7EF8DAE71C255180C2C705A;6922595577221874277;1494868761689555677;1494868761692035126;7a3908937685;4;4
$1;1494868761697546328;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;CA67CC37D7EF8DAE71C255180C2C705A;6922595577221874277;1494868761697325815;1494868761697545568;7a3908937685;5;4
$1;1494868761706896464;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;CA67CC37D7EF8DAE71C255180C2C705A;6922595577221874277;1494868761689046607;1494868761706894499;7a3908937685;3;3
$1;1494868761707038847;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);CA67CC37D7EF8DAE71C255180C2C705A;6922595577221874277;1494868761689037307;1494868761707035923;7a3908937685;2;2
$1;1494868761707469329;HTTP_VisitsService.POST;CA67CC37D7EF8DAE71C255180C2C705A;6922595577221874277;1494868761688108227;1494868761707459700;7a3908937685;1;1
$1;1494868761970919883;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);F47EC6D4280C3A0817D4E553CF4C9295;6922595577221874284;1494868761968199996;1494868761970918094;7a3908937685;4;4
$1;1494868761972865270;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);F47EC6D4280C3A0817D4E553CF4C9295;6922595577221874284;1494868761967528216;1494868761972863762;7a3908937685;3;3
$1;1494868761973016253;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);F47EC6D4280C3A0817D4E553CF4C9295;6922595577221874284;1494868761967520731;1494868761973015523;7a3908937685;2;2
$1;1494868761975960975;HTTP_VisitsService.GET;F47EC6D4280C3A0817D4E553CF4C9295;6922595577221874284;1494868761967189045;1494868761975949852;7a3908937685;1;1
$1;1494868761999276818;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);F47EC6D4280C3A0817D4E553CF4C9295;6922595577221874285;1494868761996890976;1494868761999275071;7a3908937685;4;4
$1;1494868762000728385;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;F47EC6D4280C3A0817D4E553CF4C9295;6922595577221874285;1494868761999430856;1494868762000726690;7a3908937685;5;4
$1;1494868762001911877;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;F47EC6D4280C3A0817D4E553CF4C9295;6922595577221874285;1494868761988807519;1494868762001910401;7a3908937685;3;3
$1;1494868762002010766;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);F47EC6D4280C3A0817D4E553CF4C9295;6922595577221874285;1494868761988798661;1494868762002010260;7a3908937685;2;2
$1;1494868762002892301;HTTP_VisitsService.POST;F47EC6D4280C3A0817D4E553CF4C9295;6922595577221874285;1494868761987908083;1494868762002882989;7a3908937685;1;1
$1;1494868762291643603;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);304DFEE35E4EAFDD6CF37975F7AC2F9B;6922595577221874292;1494868762290217090;1494868762291641829;7a3908937685;4;4
$1;1494868762292798614;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);304DFEE35E4EAFDD6CF37975F7AC2F9B;6922595577221874292;1494868762289483363;1494868762292797435;7a3908937685;3;3
$1;1494868762292862234;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);304DFEE35E4EAFDD6CF37975F7AC2F9B;6922595577221874292;1494868762289475088;1494868762292861521;7a3908937685;2;2
$1;1494868762295368625;HTTP_VisitsService.GET;304DFEE35E4EAFDD6CF37975F7AC2F9B;6922595577221874292;1494868762289118951;1494868762295358322;7a3908937685;1;1
$1;1494868762312926900;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);304DFEE35E4EAFDD6CF37975F7AC2F9B;6922595577221874293;1494868762311536850;1494868762312924922;7a3908937685;4;4
$1;1494868762313844957;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;304DFEE35E4EAFDD6CF37975F7AC2F9B;6922595577221874293;1494868762313541264;1494868762313844142;7a3908937685;5;4
$1;1494868762314538079;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;304DFEE35E4EAFDD6CF37975F7AC2F9B;6922595577221874293;1494868762307805008;1494868762314537037;7a3908937685;3;3
$1;1494868762314711121;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);304DFEE35E4EAFDD6CF37975F7AC2F9B;6922595577221874293;1494868762307796302;1494868762314710543;7a3908937685;2;2
$1;1494868762314976695;HTTP_VisitsService.POST;304DFEE35E4EAFDD6CF37975F7AC2F9B;6922595577221874293;1494868762306820009;1494868762314968179;7a3908937685;1;1
$1;1494868762544560500;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);65977872711950979945C1BA7753C200;6922595577221874300;1494868762542419368;1494868762544558782;7a3908937685;4;4
$1;1494868762545661342;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);65977872711950979945C1BA7753C200;6922595577221874300;1494868762541749701;1494868762545660018;7a3908937685;3;3
$1;1494868762545722939;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);65977872711950979945C1BA7753C200;6922595577221874300;1494868762541741834;1494868762545722325;7a3908937685;2;2
$1;1494868762549221989;HTTP_VisitsService.GET;65977872711950979945C1BA7753C200;6922595577221874300;1494868762541256296;1494868762549084723;7a3908937685;1;1
$1;1494868762568771493;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);65977872711950979945C1BA7753C200;6922595577221874301;1494868762567396523;1494868762568769783;7a3908937685;4;4
$1;1494868762569265640;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;65977872711950979945C1BA7753C200;6922595577221874301;1494868762568891172;1494868762569264914;7a3908937685;5;4
$1;1494868762570456111;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;65977872711950979945C1BA7753C200;6922595577221874301;1494868762563525822;1494868762570454940;7a3908937685;3;3
$1;1494868762570756811;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);65977872711950979945C1BA7753C200;6922595577221874301;1494868762563516820;1494868762570756192;7a3908937685;2;2
$1;1494868762571034482;HTTP_VisitsService.POST;65977872711950979945C1BA7753C200;6922595577221874301;1494868762562634846;1494868762571017518;7a3908937685;1;1
$1;1494868762850714162;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);EBD7E19A931A16A100FBA5418A8E1C7F;6922595577221874308;1494868762846002065;1494868762850712358;7a3908937685;4;4
$1;1494868762851878212;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);EBD7E19A931A16A100FBA5418A8E1C7F;6922595577221874308;1494868762845303562;1494868762851876927;7a3908937685;3;3
$1;1494868762851984066;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);EBD7E19A931A16A100FBA5418A8E1C7F;6922595577221874308;1494868762845295455;1494868762851983436;7a3908937685;2;2
$1;1494868762855172619;HTTP_VisitsService.GET;EBD7E19A931A16A100FBA5418A8E1C7F;6922595577221874308;1494868762844891180;1494868762855158520;7a3908937685;1;1
$1;1494868762884881736;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);EBD7E19A931A16A100FBA5418A8E1C7F;6922595577221874309;1494868762883330969;1494868762884879946;7a3908937685;4;4
$1;1494868762885253279;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;EBD7E19A931A16A100FBA5418A8E1C7F;6922595577221874309;1494868762885003893;1494868762885252379;7a3908937685;5;4
$1;1494868762888158165;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;EBD7E19A931A16A100FBA5418A8E1C7F;6922595577221874309;1494868762879694997;1494868762888156323;7a3908937685;3;3
$1;1494868762888238978;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);EBD7E19A931A16A100FBA5418A8E1C7F;6922595577221874309;1494868762879685250;1494868762888238436;7a3908937685;2;2
$1;1494868762888523909;HTTP_VisitsService.POST;EBD7E19A931A16A100FBA5418A8E1C7F;6922595577221874309;1494868762878441316;1494868762888514495;7a3908937685;1;1
$1;1494868763154196489;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);D57B99B49F929E34BD3A14FCB4A90C42;6922595577221874316;1494868763152720227;1494868763154194675;7a3908937685;4;4
$1;1494868763155152996;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);D57B99B49F929E34BD3A14FCB4A90C42;6922595577221874316;1494868763152010673;1494868763155151515;7a3908937685;3;3
$1;1494868763155226921;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);D57B99B49F929E34BD3A14FCB4A90C42;6922595577221874316;1494868763152002860;1494868763155226361;7a3908937685;2;2
$1;1494868763157774756;HTTP_VisitsService.GET;D57B99B49F929E34BD3A14FCB4A90C42;6922595577221874316;1494868763151645227;1494868763157761458;7a3908937685;1;1
$1;1494868763180234895;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);D57B99B49F929E34BD3A14FCB4A90C42;6922595577221874317;1494868763178927374;1494868763180216245;7a3908937685;4;4
$1;1494868763180566255;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;D57B99B49F929E34BD3A14FCB4A90C42;6922595577221874317;1494868763180349439;1494868763180565833;7a3908937685;5;4
$1;1494868763181884582;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;D57B99B49F929E34BD3A14FCB4A90C42;6922595577221874317;1494868763178295234;1494868763181883264;7a3908937685;3;3
$1;1494868763181976695;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);D57B99B49F929E34BD3A14FCB4A90C42;6922595577221874317;1494868763178285633;1494868763181975833;7a3908937685;2;2
$1;1494868763182377784;HTTP_VisitsService.POST;D57B99B49F929E34BD3A14FCB4A90C42;6922595577221874317;1494868763176826251;1494868763182369382;7a3908937685;1;1
$1;1494868763457489624;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874324;1494868763453868309;1494868763457487854;7a3908937685;4;4
$1;1494868763460176684;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874324;1494868763453051268;1494868763460175077;7a3908937685;3;3
$1;1494868763460279869;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874324;1494868763453043444;1494868763460279013;7a3908937685;2;2
$1;1494868763465469056;HTTP_VisitsService.GET;1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874324;1494868763452674484;1494868763465458257;7a3908937685;1;1
$1;1494868763494477439;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874325;1494868763493079613;1494868763494475786;7a3908937685;4;4
$1;1494868763497497270;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874325;1494868763497299212;1494868763497496350;7a3908937685;5;4
$1;1494868763500289793;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874325;1494868763489129419;1494868763500287741;7a3908937685;3;3
$1;1494868763502654821;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874325;1494868763489082016;1494868763502653170;7a3908937685;2;2
$1;1494868763502944465;HTTP_VisitsService.POST;1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874325;1494868763488191746;1494868763502935488;7a3908937685;1;1
$1;1494868763737784729;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);ABCA4848A88EC027CEF94B55B28176F0;6922595577221874332;1494868763728174450;1494868763737782763;7a3908937685;4;4
$1;1494868763738947172;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);ABCA4848A88EC027CEF94B55B28176F0;6922595577221874332;1494868763727467947;1494868763738946059;7a3908937685;3;3
$1;1494868763739048281;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);ABCA4848A88EC027CEF94B55B28176F0;6922595577221874332;1494868763727459751;1494868763739047737;7a3908937685;2;2
$1;1494868763741509476;HTTP_VisitsService.GET;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874332;1494868763727125627;1494868763741499616;7a3908937685;1;1
$1;1494868763777440428;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);ABCA4848A88EC027CEF94B55B28176F0;6922595577221874333;1494868763768884171;1494868763777438603;7a3908937685;4;4
$1;1494868763777777541;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874333;1494868763777578333;1494868763777776943;7a3908937685;5;4
$1;1494868763778702251;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874333;1494868763768346980;1494868763778701541;7a3908937685;3;3
$1;1494868763778747398;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);ABCA4848A88EC027CEF94B55B28176F0;6922595577221874333;1494868763768337794;1494868763778746830;7a3908937685;2;2
$1;1494868763779040453;HTTP_VisitsService.POST;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874333;1494868763766467983;1494868763779026801;7a3908937685;1;1
$1;1494868764052240534;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874340;1494868764046669627;1494868764052238775;7a3908937685;4;4
$1;1494868764053399152;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874340;1494868764045911162;1494868764053398121;7a3908937685;3;3
$1;1494868764053493239;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874340;1494868764045903378;1494868764053492657;7a3908937685;2;2
$1;1494868764055861507;HTTP_VisitsService.GET;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874340;1494868764045530524;1494868764055843858;7a3908937685;1;1
$1;1494868764071086687;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874341;1494868764069389769;1494868764071084920;7a3908937685;4;4
$1;1494868764071482779;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874341;1494868764071318090;1494868764071482406;7a3908937685;5;4
$1;1494868764072262874;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874341;1494868764068902983;1494868764072262058;7a3908937685;3;3
$1;1494868764072345956;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874341;1494868764068894112;1494868764072345350;7a3908937685;2;2
$1;1494868764072578236;HTTP_VisitsService.POST;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874341;1494868764067942519;1494868764072569163;7a3908937685;1;1
$1;1494868764378745768;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);07592468270107D7527ABBC98F6A84D9;6922595577221874348;1494868764377274301;1494868764378744204;7a3908937685;4;4
$1;1494868764379772997;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);07592468270107D7527ABBC98F6A84D9;6922595577221874348;1494868764376159701;1494868764379771888;7a3908937685;3;3
$1;1494868764379893362;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);07592468270107D7527ABBC98F6A84D9;6922595577221874348;1494868764376151751;1494868764379892843;7a3908937685;2;2
$1;1494868764384442930;HTTP_VisitsService.GET;07592468270107D7527ABBC98F6A84D9;6922595577221874348;1494868764375783890;1494868764384424500;7a3908937685;1;1
$1;1494868764407287558;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);07592468270107D7527ABBC98F6A84D9;6922595577221874349;1494868764405376793;1494868764407285898;7a3908937685;4;4
$1;1494868764409678784;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;07592468270107D7527ABBC98F6A84D9;6922595577221874349;1494868764407414731;1494868764409677823;7a3908937685;5;4
$1;1494868764410539519;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;07592468270107D7527ABBC98F6A84D9;6922595577221874349;1494868764402172403;1494868764410538283;7a3908937685;3;3
$1;1494868764410681398;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);07592468270107D7527ABBC98F6A84D9;6922595577221874349;1494868764402163802;1494868764410680722;7a3908937685;2;2
$1;1494868764410950989;HTTP_VisitsService.POST;07592468270107D7527ABBC98F6A84D9;6922595577221874349;1494868764401269941;1494868764410942394;7a3908937685;1;1
$1;1494868764722525217;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);6DDAEF945A74565C052CE69DE5FBB769;6922595577221874356;1494868764721005200;1494868764722523355;7a3908937685;4;4
$1;1494868764725425937;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);6DDAEF945A74565C052CE69DE5FBB769;6922595577221874356;1494868764719668870;1494868764725424403;7a3908937685;3;3
$1;1494868764725526977;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);6DDAEF945A74565C052CE69DE5FBB769;6922595577221874356;1494868764719660765;1494868764725526425;7a3908937685;2;2
$1;1494868764730857474;HTTP_VisitsService.GET;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874356;1494868764719298602;1494868764730845159;7a3908937685;1;1
$1;1494868764750307207;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);6DDAEF945A74565C052CE69DE5FBB769;6922595577221874357;1494868764748896848;1494868764750305586;7a3908937685;4;4
$1;1494868764753206985;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874357;1494868764752921367;1494868764753206003;7a3908937685;5;4
