$0;1498244332876549940;1.10;KIEKER-SINGLETON;77e0b40609c3;1;false;0;NANOSECONDS;1
$1;1498244841084124963;api.visitsGET;717FFAE0778025D99408AE1F866F438F;2954079880578335667;1498244840635061884;1498244841084118942;77e0b40609c3;0;0
$1;1498244841133746291;_API-Gateway.gateway.GET;78C5130CF2D6BEAABA42C9D39D444AAB;2954079880578335668;1498244841132018218;1498244841133722261;77e0b40609c3;0;0
$1;1498244841749636708;api.vetsGET;78C5130CF2D6BEAABA42C9D39D444AAB;2954079880578335669;1498244841135673910;1498244841749630426;77e0b40609c3;0;0
$1;1498244842967769843;api.ownersGET;78C5130CF2D6BEAABA42C9D39D444AAB;2954079880578335670;1498244841752554730;1498244842967762990;77e0b40609c3;0;0
$1;1498244843477587692;api.ownersNumberedGET;78C5130CF2D6BEAABA42C9D39D444AAB;2954079880578335671;1498244842969939649;1498244843477582068;77e0b40609c3;0;0
$1;1498244843976269156;api.petsNumberedGET;78C5130CF2D6BEAABA42C9D39D444AAB;2954079880578335672;1498244843531884540;1498244843976261663;77e0b40609c3;0;0
$1;1498244844420294684;api.visitsGET;78C5130CF2D6BEAABA42C9D39D444AAB;2954079880578335673;1498244844032630042;1498244844420287313;77e0b40609c3;0;0
$1;1498244844424715093;_API-Gateway.gateway.GET;7F0E894978D762645DE573716D918462;2954079880578335674;1498244844423030294;1498244844424691213;77e0b40609c3;0;0
$1;1498244844943228900;api.vetsGET;7F0E894978D762645DE573716D918462;2954079880578335675;1498244844426692930;1498244844943222054;77e0b40609c3;0;0
$1;1498244845890043405;api.ownersGET;7F0E894978D762645DE573716D918462;2954079880578335676;1498244844945469144;1498244845890034696;77e0b40609c3;0;0
$1;1498244846433809185;api.ownersNumberedGET;7F0E894978D762645DE573716D918462;2954079880578335677;1498244845933152204;1498244846433802774;77e0b40609c3;0;0
$1;1498244846990123729;api.petsNumberedGET;7F0E894978D762645DE573716D918462;2954079880578335678;1498244846532465218;1498244846990117068;77e0b40609c3;0;0
$1;1498244847365235484;api.visitsGET;7F0E894978D762645DE573716D918462;2954079880578335679;1498244846997361431;1498244847365227979;77e0b40609c3;0;0
$1;1498244847369931335;_API-Gateway.gateway.GET;78F6371089B57BFD740C8901D53ED9F8;2954079880578335680;1498244847368122453;1498244847369906800;77e0b40609c3;0;0
$1;1498244847883167857;api.vetsGET;78F6371089B57BFD740C8901D53ED9F8;2954079880578335681;1498244847371577712;1498244847883160447;77e0b40609c3;0;0
$1;1498244848954674170;api.ownersGET;78F6371089B57BFD740C8901D53ED9F8;2954079880578335682;1498244847931703402;1498244848954667446;77e0b40609c3;0;0
$1;1498244849390951195;api.petsNumberedGET;78F6371089B57BFD740C8901D53ED9F8;2954079880578335684;1498244848970955899;1498244849390943478;77e0b40609c3;0;0
$1;1498244849810467928;api.visitsGET;78F6371089B57BFD740C8901D53ED9F8;2954079880578335685;1498244849449286362;1498244849810460432;77e0b40609c3;0;0
$1;1498244849814655596;_API-Gateway.gateway.GET;CE08C935708BFA30FCA8BBEC58B74D89;2954079880578335686;1498244849813018217;1498244849814630176;77e0b40609c3;0;0
$1;1498244850369713773;api.vetsGET;CE08C935708BFA30FCA8BBEC58B74D89;2954079880578335687;1498244849827697624;1498244850369707174;77e0b40609c3;0;0
$1;1498244851277134673;api.ownersGET;CE08C935708BFA30FCA8BBEC58B74D89;2954079880578335688;1498244850374432752;1498244851277127546;77e0b40609c3;0;0
$1;1498244851777294265;api.ownersNumberedGET;CE08C935708BFA30FCA8BBEC58B74D89;2954079880578335689;1498244851280009380;1498244851777288508;77e0b40609c3;0;0
$1;1498244852204050259;api.petsNumberedGET;CE08C935708BFA30FCA8BBEC58B74D89;2954079880578335690;1498244851787704521;1498244852204044751;77e0b40609c3;0;0
$1;1498244852545117380;api.visitsGET;CE08C935708BFA30FCA8BBEC58B74D89;2954079880578335691;1498244852206158704;1498244852545109655;77e0b40609c3;0;0
$1;1498244852634457510;_API-Gateway.gateway.GET;50D5470556BD727D81BDC2D5D9DF5A7D;2954079880578335692;1498244852632562481;1498244852634429887;77e0b40609c3;0;0
$1;1498244853259823800;api.vetsGET;50D5470556BD727D81BDC2D5D9DF5A7D;2954079880578335693;1498244852636663667;1498244853259816127;77e0b40609c3;0;0
$1;1498244854232484433;api.ownersGET;50D5470556BD727D81BDC2D5D9DF5A7D;2954079880578335694;1498244853262071693;1498244854232477237;77e0b40609c3;0;0
$1;1498244854751763710;api.ownersNumberedGET;50D5470556BD727D81BDC2D5D9DF5A7D;2954079880578335695;1498244854235761474;1498244854751756712;77e0b40609c3;0;0
$1;1498244855173930637;api.petsNumberedGET;50D5470556BD727D81BDC2D5D9DF5A7D;2954079880578335696;1498244854759398935;1498244855173924316;77e0b40609c3;0;0
$1;1498244855585134033;api.visitsGET;50D5470556BD727D81BDC2D5D9DF5A7D;2954079880578335697;1498244855231990999;1498244855585129186;77e0b40609c3;0;0
$1;1498244855633630106;_API-Gateway.gateway.GET;81E9B84D0247831BD597A52581956F04;2954079880578335698;1498244855631974808;1498244855633606183;77e0b40609c3;0;0
$1;1498244856245150108;api.vetsGET;81E9B84D0247831BD597A52581956F04;2954079880578335699;1498244855635491587;1498244856245142798;77e0b40609c3;0;0
$1;1498244857351708494;api.ownersGET;81E9B84D0247831BD597A52581956F04;2954079880578335700;1498244856332526984;1498244857351701831;77e0b40609c3;0;0
$1;1498244857851775442;api.ownersNumberedGET;81E9B84D0247831BD597A52581956F04;2954079880578335701;1498244857353847562;1498244857851768705;77e0b40609c3;0;0
$1;1498244858272792389;api.petsNumberedGET;81E9B84D0247831BD597A52581956F04;2954079880578335702;1498244857859263827;1498244858272784750;77e0b40609c3;0;0
$1;1498244858686934188;api.visitsGET;81E9B84D0247831BD597A52581956F04;2954079880578335703;1498244858276195887;1498244858686927751;77e0b40609c3;0;0
$1;1498244858691120298;_API-Gateway.gateway.GET;B1BB7DDC81CC3FE7C2070A8B9EE2FCF1;2954079880578335704;1498244858689410726;1498244858691095873;77e0b40609c3;0;0
$1;1498244859205029225;api.vetsGET;B1BB7DDC81CC3FE7C2070A8B9EE2FCF1;2954079880578335705;1498244858692844683;1498244859205022022;77e0b40609c3;0;0
$1;1498244860130995749;api.ownersGET;B1BB7DDC81CC3FE7C2070A8B9EE2FCF1;2954079880578335706;1498244859231875184;1498244860130988669;77e0b40609c3;0;0
$1;1498244860655837124;api.ownersNumberedGET;B1BB7DDC81CC3FE7C2070A8B9EE2FCF1;2954079880578335707;1498244860133193377;1498244860655831887;77e0b40609c3;0;0
$1;1498244861145254794;api.petsNumberedGET;B1BB7DDC81CC3FE7C2070A8B9EE2FCF1;2954079880578335708;1498244860733423805;1498244861145247893;77e0b40609c3;0;0
$1;1498244861677589614;api.visitsGET;B1BB7DDC81CC3FE7C2070A8B9EE2FCF1;2954079880578335709;1498244861232238302;1498244861677584253;77e0b40609c3;0;0
$1;1498244861733763155;_API-Gateway.gateway.GET;ED349F059ABBDE9105750C73ECCF159F;2954079880578335710;1498244861732057296;1498244861733739743;77e0b40609c3;0;0
$1;1498244862399323134;api.vetsGET;ED349F059ABBDE9105750C73ECCF159F;2954079880578335711;1498244861735638684;1498244862399316931;77e0b40609c3;0;0
$1;1498244863431000317;api.ownersGET;ED349F059ABBDE9105750C73ECCF159F;2954079880578335712;1498244862432795549;1498244863430992344;77e0b40609c3;0;0
$1;1498244863933186640;api.ownersNumberedGET;ED349F059ABBDE9105750C73ECCF159F;2954079880578335713;1498244863435709235;1498244863933176882;77e0b40609c3;0;0
$1;1498244864446184470;api.petsNumberedGET;ED349F059ABBDE9105750C73ECCF159F;2954079880578335714;1498244864032168384;1498244864446177771;77e0b40609c3;0;0
$1;1498244864976684564;api.visitsGET;ED349F059ABBDE9105750C73ECCF159F;2954079880578335715;1498244864531821623;1498244864976677213;77e0b40609c3;0;0
$1;1498244865123255662;_API-Gateway.gateway.GET;FD09F710EBBEA5F16E48941B539E2919;2954079880578335716;1498244865111703534;1498244865123222137;77e0b40609c3;0;0
$1;1498244865742988143;api.vetsGET;FD09F710EBBEA5F16E48941B539E2919;2954079880578335717;1498244865125766918;1498244865742980471;77e0b40609c3;0;0
$1;1498244866794950396;api.ownersGET;FD09F710EBBEA5F16E48941B539E2919;2954079880578335718;1498244865752713436;1498244866794940565;77e0b40609c3;0;0
$1;1498244867347145210;api.ownersNumberedGET;FD09F710EBBEA5F16E48941B539E2919;2954079880578335719;1498244866797097988;1498244867347136600;77e0b40609c3;0;0
$1;1498244867713148966;api.visitsGET;FD09F710EBBEA5F16E48941B539E2919;2954079880578335721;1498244867358273912;1498244867713141462;77e0b40609c3;0;0
$1;1498244867723963748;_API-Gateway.gateway.GET;FF8F4FCDEF9A83C80FEA7DF32D21B08A;2954079880578335722;1498244867715649290;1498244867723934591;77e0b40609c3;0;0
$1;1498244868344848614;api.vetsGET;FF8F4FCDEF9A83C80FEA7DF32D21B08A;2954079880578335723;1498244867733537779;1498244868344840709;77e0b40609c3;0;0
$1;1498244869265058593;api.ownersGET;FF8F4FCDEF9A83C80FEA7DF32D21B08A;2954079880578335724;1498244868348178613;1498244869265051167;77e0b40609c3;0;0
$1;1498244869764929871;api.ownersNumberedGET;FF8F4FCDEF9A83C80FEA7DF32D21B08A;2954079880578335725;1498244869267543227;1498244869764923906;77e0b40609c3;0;0
$1;1498244870138951037;api.visitsGET;FF8F4FCDEF9A83C80FEA7DF32D21B08A;2954079880578335727;1498244869776495661;1498244870138944153;77e0b40609c3;0;0
$1;1498244870143498664;_API-Gateway.gateway.GET;BACF85D366C6A7CB4051574069FB24FB;2954079880578335728;1498244870141824860;1498244870143475382;77e0b40609c3;0;0
$1;1498244870740684969;api.vetsGET;BACF85D366C6A7CB4051574069FB24FB;2954079880578335729;1498244870145293101;1498244870740678086;77e0b40609c3;0;0
$1;1498244871732297657;api.ownersGET;BACF85D366C6A7CB4051574069FB24FB;2954079880578335730;1498244870743524040;1498244871732290718;77e0b40609c3;0;0
$1;1498244872232281749;api.ownersNumberedGET;BACF85D366C6A7CB4051574069FB24FB;2954079880578335731;1498244871734584569;1498244872232275365;77e0b40609c3;0;0
$1;1498244872610005456;api.visitsGET;BACF85D366C6A7CB4051574069FB24FB;2954079880578335733;1498244872241775956;1498244872609999599;77e0b40609c3;0;0
$1;1498244872613543434;_API-Gateway.gateway.GET;A744E2DE445BC8541188EF88A843628F;2954079880578335734;1498244872612000786;1498244872613519824;77e0b40609c3;0;0
$1;1498244873126399672;api.vetsGET;A744E2DE445BC8541188EF88A843628F;2954079880578335735;1498244872615244103;1498244873126392507;77e0b40609c3;0;0
$1;1498244874231599421;api.ownersGET;A744E2DE445BC8541188EF88A843628F;2954079880578335736;1498244873129374739;1498244874231591530;77e0b40609c3;0;0
$1;1498244874732560914;api.ownersNumberedGET;A744E2DE445BC8541188EF88A843628F;2954079880578335737;1498244874234137018;1498244874732554934;77e0b40609c3;0;0
$1;1498244875215469490;api.visitsGET;A744E2DE445BC8541188EF88A843628F;2954079880578335739;1498244874834230413;1498244875215461848;77e0b40609c3;0;0
$1;1498244875233698081;_API-Gateway.gateway.GET;71961974267B12B9493469FC46B3BDB1;2954079880578335740;1498244875232055081;1498244875233672253;77e0b40609c3;0;0
$1;1498244875861186850;api.vetsGET;71961974267B12B9493469FC46B3BDB1;2954079880578335741;1498244875235923431;1498244875861179792;77e0b40609c3;0;0
$1;1498244876773609212;api.ownersGET;71961974267B12B9493469FC46B3BDB1;2954079880578335742;1498244875863455307;1498244876773603245;77e0b40609c3;0;0
$1;1498244877277009871;api.petsNumberedGET;71961974267B12B9493469FC46B3BDB1;2954079880578335744;1498244876842614779;1498244877277003232;77e0b40609c3;0;0
$1;1498244877679719510;api.visitsGET;71961974267B12B9493469FC46B3BDB1;2954079880578335745;1498244877279806189;1498244877679712887;77e0b40609c3;0;0
$1;1498244877684797022;_API-Gateway.gateway.GET;55A6DB3DB69B22811E2571D65AFB9342;2954079880578335746;1498244877683200959;1498244877684768979;77e0b40609c3;0;0
$1;1498244878232649502;api.vetsGET;55A6DB3DB69B22811E2571D65AFB9342;2954079880578335747;1498244877697141780;1498244878232641409;77e0b40609c3;0;0
$1;1498244879188592939;api.ownersGET;55A6DB3DB69B22811E2571D65AFB9342;2954079880578335748;1498244878235018610;1498244879188585053;77e0b40609c3;0;0
$1;1498244879684287107;api.ownersNumberedGET;55A6DB3DB69B22811E2571D65AFB9342;2954079880578335749;1498244879191261971;1498244879684280573;77e0b40609c3;0;0
$1;1498244880176619604;api.petsNumberedGET;55A6DB3DB69B22811E2571D65AFB9342;2954079880578335750;1498244879732496298;1498244880176613814;77e0b40609c3;0;0
$1;1498244880578177604;api.visitsGET;55A6DB3DB69B22811E2571D65AFB9342;2954079880578335751;1498244880232090009;1498244880578171950;77e0b40609c3;0;0
$1;1498244880633500625;_API-Gateway.gateway.GET;A36307FA3F43D8B31E8CB642D9C24C63;2954079880578335752;1498244880631859543;1498244880633477472;77e0b40609c3;0;0
$1;1498244881158800850;api.vetsGET;A36307FA3F43D8B31E8CB642D9C24C63;2954079880578335753;1498244880639318023;1498244881158793478;77e0b40609c3;0;0
$1;1498244882138849539;api.ownersGET;A36307FA3F43D8B31E8CB642D9C24C63;2954079880578335754;1498244881231953405;1498244882138842347;77e0b40609c3;0;0
$1;1498244882748210198;api.ownersNumberedGET;A36307FA3F43D8B31E8CB642D9C24C63;2954079880578335755;1498244882234736650;1498244882748202305;77e0b40609c3;0;0
$1;1498244883192491463;api.petsNumberedGET;A36307FA3F43D8B31E8CB642D9C24C63;2954079880578335756;1498244882758080979;1498244883192483583;77e0b40609c3;0;0
$1;1498244883624921538;api.visitsGET;A36307FA3F43D8B31E8CB642D9C24C63;2954079880578335757;1498244883235482596;1498244883624915500;77e0b40609c3;0;0
$1;1498244883633560881;_API-Gateway.gateway.GET;C8A55A069C56B1471F60F1710C8C7A4D;2954079880578335758;1498244883631883874;1498244883633537102;77e0b40609c3;0;0
$1;1498244884254035052;api.vetsGET;C8A55A069C56B1471F60F1710C8C7A4D;2954079880578335759;1498244883635435661;1498244884254027421;77e0b40609c3;0;0
$1;1498244885181756368;api.ownersGET;C8A55A069C56B1471F60F1710C8C7A4D;2954079880578335760;1498244884259832931;1498244885181749401;77e0b40609c3;0;0
$1;1498244885731734393;api.ownersNumberedGET;C8A55A069C56B1471F60F1710C8C7A4D;2954079880578335761;1498244885233555554;1498244885731728105;77e0b40609c3;0;0
$1;1498244886243899031;api.petsNumberedGET;C8A55A069C56B1471F60F1710C8C7A4D;2954079880578335762;1498244885831812242;1498244886243892583;77e0b40609c3;0;0
$1;1498244886678365825;api.visitsGET;C8A55A069C56B1471F60F1710C8C7A4D;2954079880578335763;1498244886246096199;1498244886678359142;77e0b40609c3;0;0
$1;1498244886734472420;_API-Gateway.gateway.GET;FAD3B1BFAB7E580F12CF345C84193535;2954079880578335764;1498244886732818007;1498244886734447441;77e0b40609c3;0;0
$1;1498244887352015188;api.vetsGET;FAD3B1BFAB7E580F12CF345C84193535;2954079880578335765;1498244886736171771;1498244887352008043;77e0b40609c3;0;0
$1;1498244888458611565;api.ownersGET;FAD3B1BFAB7E580F12CF345C84193535;2954079880578335766;1498244887431898865;1498244888458603670;77e0b40609c3;0;0
$1;1498244889032290396;api.ownersNumberedGET;FAD3B1BFAB7E580F12CF345C84193535;2954079880578335767;1498244888533418007;1498244889032282020;77e0b40609c3;0;0
$1;1498244889459159129;api.petsNumberedGET;FAD3B1BFAB7E580F12CF345C84193535;2954079880578335768;1498244889041257367;1498244889459153243;77e0b40609c3;0;0
$1;1498244889879430739;api.visitsGET;FAD3B1BFAB7E580F12CF345C84193535;2954079880578335769;1498244889531752019;1498244889879425185;77e0b40609c3;0;0
$1;1498244889883531402;_API-Gateway.gateway.GET;8F15CAC53AA08E61FC174830171602FC;2954079880578335770;1498244889881810727;1498244889883507008;77e0b40609c3;0;0
$1;1498244890493039919;api.vetsGET;8F15CAC53AA08E61FC174830171602FC;2954079880578335771;1498244889885256115;1498244890493033265;77e0b40609c3;0;0
$1;1498244891402263226;api.ownersGET;8F15CAC53AA08E61FC174830171602FC;2954079880578335772;1498244890495117710;1498244891402256303;77e0b40609c3;0;0
$1;1498244891940037586;api.ownersNumberedGET;8F15CAC53AA08E61FC174830171602FC;2954079880578335773;1498244891434270017;1498244891940029805;77e0b40609c3;0;0
$1;1498244892360550880;api.petsNumberedGET;8F15CAC53AA08E61FC174830171602FC;2954079880578335774;1498244891947540386;1498244892360545104;77e0b40609c3;0;0
$1;1498244892769295133;api.visitsGET;8F15CAC53AA08E61FC174830171602FC;2954079880578335775;1498244892431795669;1498244892769288457;77e0b40609c3;0;0
$1;1498244892774848445;_API-Gateway.gateway.GET;FA9DE81E9369593035003F9470BC5179;2954079880578335776;1498244892771669266;1498244892774824064;77e0b40609c3;0;0
$1;1498244893288057750;api.vetsGET;FA9DE81E9369593035003F9470BC5179;2954079880578335777;1498244892776802648;1498244893288050784;77e0b40609c3;0;0
$1;1498244894331841860;api.ownersGET;FA9DE81E9369593035003F9470BC5179;2954079880578335778;1498244893290177215;1498244894331834119;77e0b40609c3;0;0
$1;1498244894833087892;api.ownersNumberedGET;FA9DE81E9369593035003F9470BC5179;2954079880578335779;1498244894335325500;1498244894833082364;77e0b40609c3;0;0
$1;1498244895355852367;api.petsNumberedGET;FA9DE81E9369593035003F9470BC5179;2954079880578335780;1498244894934602724;1498244895355845626;77e0b40609c3;0;0
$1;1498244895772411500;api.visitsGET;FA9DE81E9369593035003F9470BC5179;2954079880578335781;1498244895358207192;1498244895772405525;77e0b40609c3;0;0
$1;1498244895777690413;_API-Gateway.gateway.GET;9DCFD725A9E61F5002D1AAD4A8518097;2954079880578335782;1498244895776035332;1498244895777665850;77e0b40609c3;0;0
$1;1498244896364824392;api.vetsGET;9DCFD725A9E61F5002D1AAD4A8518097;2954079880578335783;1498244895779541102;1498244896364817718;77e0b40609c3;0;0
$1;1498244897391113372;api.ownersGET;9DCFD725A9E61F5002D1AAD4A8518097;2954079880578335784;1498244896432402780;1498244897391106226;77e0b40609c3;0;0
$1;1498244897891282037;api.ownersNumberedGET;9DCFD725A9E61F5002D1AAD4A8518097;2954079880578335785;1498244897393126898;1498244897891269118;77e0b40609c3;0;0
$1;1498244898312792058;api.petsNumberedGET;9DCFD725A9E61F5002D1AAD4A8518097;2954079880578335786;1498244897898801629;1498244898312785998;77e0b40609c3;0;0
$1;1498244898675581181;api.visitsGET;9DCFD725A9E61F5002D1AAD4A8518097;2954079880578335787;1498244898315124979;1498244898675576123;77e0b40609c3;0;0
$1;1498244898680340218;_API-Gateway.gateway.GET;38030F2B56729414B8239045CC286A44;2954079880578335788;1498244898678651320;1498244898680316463;77e0b40609c3;0;0
$1;1498244899246037759;api.vetsGET;38030F2B56729414B8239045CC286A44;2954079880578335789;1498244898682103888;1498244899246030401;77e0b40609c3;0;0
$1;1498244900220161291;api.ownersGET;38030F2B56729414B8239045CC286A44;2954079880578335790;1498244899332049468;1498244900220155084;77e0b40609c3;0;0
$1;1498244900735713330;api.ownersNumberedGET;38030F2B56729414B8239045CC286A44;2954079880578335791;1498244900233048173;1498244900735707569;77e0b40609c3;0;0
$1;1498244901169459921;api.petsNumberedGET;38030F2B56729414B8239045CC286A44;2954079880578335792;1498244900744035159;1498244901169453191;77e0b40609c3;0;0
$1;1498244901671981711;api.visitsGET;38030F2B56729414B8239045CC286A44;2954079880578335793;1498244901232073504;1498244901671976196;77e0b40609c3;0;0
$1;1498244901733670763;_API-Gateway.gateway.GET;38F6355FE01BF5A4B63AAA46BB873CC9;2954079880578335794;1498244901732032240;1498244901733645935;77e0b40609c3;0;0
$1;1498244902331264570;api.vetsGET;38F6355FE01BF5A4B63AAA46BB873CC9;2954079880578335795;1498244901735510615;1498244902331253575;77e0b40609c3;0;0
$1;1498244903331079705;api.ownersGET;38F6355FE01BF5A4B63AAA46BB873CC9;2954079880578335796;1498244902333462409;1498244903331071953;77e0b40609c3;0;0
$1;1498244903842540472;api.ownersNumberedGET;38F6355FE01BF5A4B63AAA46BB873CC9;2954079880578335797;1498244903334428161;1498244903842533338;77e0b40609c3;0;0
$1;1498244904297489593;api.visitsGET;38F6355FE01BF5A4B63AAA46BB873CC9;2954079880578335799;1498244903935498781;1498244904297482095;77e0b40609c3;0;0
$1;1498244904301598488;_API-Gateway.gateway.GET;9D100F0C3E488DFEAF16B8D36368E254;2954079880578335800;1498244904300014826;1498244904301574987;77e0b40609c3;0;0
$1;1498244904933308334;api.vetsGET;9D100F0C3E488DFEAF16B8D36368E254;2954079880578335801;1498244904303599851;1498244904933302070;77e0b40609c3;0;0
$1;1498244906131305695;api.ownersGET;9D100F0C3E488DFEAF16B8D36368E254;2954079880578335802;1498244905033122374;1498244906131298683;77e0b40609c3;0;0
$1;1498244906502086841;api.visitsGET;9D100F0C3E488DFEAF16B8D36368E254;2954079880578335805;1498244906145600397;1498244906502080319;77e0b40609c3;0;0
$1;1498244906505771681;_API-Gateway.gateway.GET;47770780350586AF4719DB36B69A7F83;2954079880578335806;1498244906504244883;1498244906505748810;77e0b40609c3;0;0
$1;1498244907147026782;api.vetsGET;47770780350586AF4719DB36B69A7F83;2954079880578335807;1498244906508117727;1498244907147019665;77e0b40609c3;0;0
$1;1498244908131343692;api.ownersGET;47770780350586AF4719DB36B69A7F83;2954079880578335808;1498244907149133004;1498244908131336418;77e0b40609c3;0;0
$1;1498244908640694461;api.ownersNumberedGET;47770780350586AF4719DB36B69A7F83;2954079880578335809;1498244908134727241;1498244908640689111;77e0b40609c3;0;0
$1;1498244909133420077;api.visitsGET;47770780350586AF4719DB36B69A7F83;2954079880578335811;1498244908734343046;1498244909133413050;77e0b40609c3;0;0
$1;1498244909137570808;_API-Gateway.gateway.GET;9D40755C3C3988F6BA5A0078D16BEDE3;2954079880578335812;1498244909135996591;1498244909137546794;77e0b40609c3;0;0
$1;1498244909679963987;api.vetsGET;9D40755C3C3988F6BA5A0078D16BEDE3;2954079880578335813;1498244909139518510;1498244909679958065;77e0b40609c3;0;0
$1;1498244910631044439;api.ownersGET;9D40755C3C3988F6BA5A0078D16BEDE3;2954079880578335814;1498244909731739285;1498244910631037611;77e0b40609c3;0;0
$1;1498244911154446441;api.ownersNumberedGET;9D40755C3C3988F6BA5A0078D16BEDE3;2954079880578335815;1498244910636528596;1498244911154439440;77e0b40609c3;0;0
$1;1498244911509737114;api.visitsGET;9D40755C3C3988F6BA5A0078D16BEDE3;2954079880578335817;1498244911166017213;1498244911509730901;77e0b40609c3;0;0
$1;1498244911533381038;_API-Gateway.gateway.GET;1525C145D9DDEC9D662BCB76E73C7344;2954079880578335818;1498244911531854823;1498244911533356429;77e0b40609c3;0;0
$1;1498244912155710795;api.vetsGET;1525C145D9DDEC9D662BCB76E73C7344;2954079880578335819;1498244911535378369;1498244912155704409;77e0b40609c3;0;0
$1;1498244913188840445;api.ownersGET;1525C145D9DDEC9D662BCB76E73C7344;2954079880578335820;1498244912157856827;1498244913188832558;77e0b40609c3;0;0
$1;1498244913736423066;api.ownersNumberedGET;1525C145D9DDEC9D662BCB76E73C7344;2954079880578335821;1498244913192113371;1498244913736416529;77e0b40609c3;0;0
$1;1498244914253194927;api.petsNumberedGET;1525C145D9DDEC9D662BCB76E73C7344;2954079880578335822;1498244913832148430;1498244914253187601;77e0b40609c3;0;0
$1;1498244914606638305;api.visitsGET;1525C145D9DDEC9D662BCB76E73C7344;2954079880578335823;1498244914255614746;1498244914606631080;77e0b40609c3;0;0
$1;1498244914636572644;_API-Gateway.gateway.GET;FD1DB4F721B5CDFA2351B32E32E20280;2954079880578335824;1498244914634822951;1498244914636546635;77e0b40609c3;0;0
$1;1498244915250041675;api.vetsGET;FD1DB4F721B5CDFA2351B32E32E20280;2954079880578335825;1498244914638781506;1498244915250034593;77e0b40609c3;0;0
$1;1498244916231502099;api.ownersGET;FD1DB4F721B5CDFA2351B32E32E20280;2954079880578335826;1498244915252959152;1498244916231495398;77e0b40609c3;0;0
$1;1498244916732228829;api.ownersNumberedGET;FD1DB4F721B5CDFA2351B32E32E20280;2954079880578335827;1498244916233625280;1498244916732222446;77e0b40609c3;0;0
$1;1498244917276252893;api.petsNumberedGET;FD1DB4F721B5CDFA2351B32E32E20280;2954079880578335828;1498244916831826122;1498244917276246602;77e0b40609c3;0;0
$1;1498244917683643022;api.visitsGET;FD1DB4F721B5CDFA2351B32E32E20280;2954079880578335829;1498244917279396892;1498244917683636969;77e0b40609c3;0;0
$1;1498244917687559167;_API-Gateway.gateway.GET;11676D66EFF44B0AD8902F8EA172FB8E;2954079880578335830;1498244917685873180;1498244917687534773;77e0b40609c3;0;0
$1;1498244918220772890;api.vetsGET;11676D66EFF44B0AD8902F8EA172FB8E;2954079880578335831;1498244917689289400;1498244918220765972;77e0b40609c3;0;0
$1;1498244919200970123;api.ownersGET;11676D66EFF44B0AD8902F8EA172FB8E;2954079880578335832;1498244918234353760;1498244919200962744;77e0b40609c3;0;0
$1;1498244919700390593;api.ownersNumberedGET;11676D66EFF44B0AD8902F8EA172FB8E;2954079880578335833;1498244919203345735;1498244919700385176;77e0b40609c3;0;0
$1;1498244920150528727;api.petsNumberedGET;11676D66EFF44B0AD8902F8EA172FB8E;2954079880578335834;1498244919732448403;1498244920150522726;77e0b40609c3;0;0
$1;1498244920695773655;api.visitsGET;11676D66EFF44B0AD8902F8EA172FB8E;2954079880578335835;1498244920232510690;1498244920695767233;77e0b40609c3;0;0
$1;1498244920734535002;_API-Gateway.gateway.GET;3BE18BFFA5F52DA8F669F32E70537AC0;2954079880578335836;1498244920732014544;1498244920734511119;77e0b40609c3;0;0
$1;1498244921343614747;api.vetsGET;3BE18BFFA5F52DA8F669F32E70537AC0;2954079880578335837;1498244920736467663;1498244921343608218;77e0b40609c3;0;0
$1;1498244922349997534;api.ownersGET;3BE18BFFA5F52DA8F669F32E70537AC0;2954079880578335838;1498244921345638545;1498244922349991856;77e0b40609c3;0;0
$1;1498244922850412810;api.ownersNumberedGET;3BE18BFFA5F52DA8F669F32E70537AC0;2954079880578335839;1498244922352990844;1498244922850407306;77e0b40609c3;0;0
$1;1498244923331025121;api.petsNumberedGET;3BE18BFFA5F52DA8F669F32E70537AC0;2954079880578335840;1498244922857802923;1498244923331017786;77e0b40609c3;0;0
$1;1498244923793707204;api.visitsGET;3BE18BFFA5F52DA8F669F32E70537AC0;2954079880578335841;1498244923333296058;1498244923793700637;77e0b40609c3;0;0
$1;1498244923833639806;_API-Gateway.gateway.GET;3C5390E495D1DC4ABFF7AF4F8F29E18C;2954079880578335842;1498244923831935593;1498244923833615628;77e0b40609c3;0;0
$1;1498244924515516641;api.vetsGET;3C5390E495D1DC4ABFF7AF4F8F29E18C;2954079880578335843;1498244923835566105;1498244924515509297;77e0b40609c3;0;0
$1;1498244925536008821;api.ownersGET;3C5390E495D1DC4ABFF7AF4F8F29E18C;2954079880578335844;1498244924532342503;1498244925536001316;77e0b40609c3;0;0
$1;1498244926166370531;api.ownersNumberedGET;3C5390E495D1DC4ABFF7AF4F8F29E18C;2954079880578335845;1498244925633490081;1498244926166362733;77e0b40609c3;0;0
$1;1498244926588724294;api.petsNumberedGET;3C5390E495D1DC4ABFF7AF4F8F29E18C;2954079880578335846;1498244926174393486;1498244926588716286;77e0b40609c3;0;0
$1;1498244927023762983;api.visitsGET;3C5390E495D1DC4ABFF7AF4F8F29E18C;2954079880578335847;1498244926632763539;1498244927023756119;77e0b40609c3;0;0
$1;1498244927033557081;_API-Gateway.gateway.GET;53BF580B75DE466C2065EEE0D8F2EF71;2954079880578335848;1498244927031943435;1498244927033532924;77e0b40609c3;0;0
