$0;1494868625190227546;1.10;KIEKER-SINGLETON;342660d3932c;1;false;0;NANOSECONDS;1
$1;1494868763388798470;api.customer.owners.numberedGET;1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874321;1494868763376353913;1494868763388794444;342660d3932c;0;0
$1;1494868763425897543;api.customer.owners.numberedPUT;1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874322;1494868763399340208;1494868763425893870;342660d3932c;0;0
$1;1494868763440921456;api.customer.owners.numberedGET;1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874323;1494868763432327403;1494868763440917816;342660d3932c;0;0
$1;1494868763466792062;api.visit.owners.1.pets.3.visits.GET;1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874324;1494868763446652335;1494868763466788410;342660d3932c;0;0
$1;1494868763503326875;api.visit.owners.1.pets.3.visits.POST;1E8A2EAEBA522DFC92F257792AD3A285;6922595577221874325;1494868763477564778;1494868763503324714;342660d3932c;0;0
$1;1494868763612559048;HTTP_API-Gateway.gateway.GET;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874326;1494868763608872571;1494868763612539264;342660d3932c;0;0
$1;1494868763637887942;api.vet.vets.GET;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874327;1494868763618047414;1494868763637885039;342660d3932c;0;0
$1;1494868763661917079;api.customer.owners.GET;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874328;1494868763641186015;1494868763661913507;342660d3932c;0;0
$1;1494868763678459989;api.customer.owners.numberedGET;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874329;1494868763667912156;1494868763678456412;342660d3932c;0;0
$1;1494868763700403468;api.customer.owners.numberedPUT;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874330;1494868763688266788;1494868763700400158;342660d3932c;0;0
$1;1494868763716385564;api.customer.owners.numberedGET;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874331;1494868763707166644;1494868763716382015;342660d3932c;0;0
$1;1494868763741598768;api.visit.owners.2.pets.4.visits.GET;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874332;1494868763722810767;1494868763741595098;342660d3932c;0;0
$1;1494868763779402184;api.visit.owners.2.pets.4.visits.POST;ABCA4848A88EC027CEF94B55B28176F0;6922595577221874333;1494868763762319365;1494868763779400235;342660d3932c;0;0
$1;1494868763893487271;HTTP_API-Gateway.gateway.GET;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874334;1494868763890003746;1494868763893457254;342660d3932c;0;0
$1;1494868763939522441;api.vet.vets.GET;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874335;1494868763901054916;1494868763939509467;342660d3932c;0;0
$1;1494868763969848088;api.customer.owners.GET;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874336;1494868763942695532;1494868763969844583;342660d3932c;0;0
$1;1494868763987611429;api.customer.owners.numberedGET;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874337;1494868763976686248;1494868763987575091;342660d3932c;0;0
$1;1494868764018930182;api.customer.owners.numberedPUT;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874338;1494868763997151172;1494868764018925861;342660d3932c;0;0
$1;1494868764035764892;api.customer.owners.numberedGET;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874339;1494868764023540346;1494868764035761260;342660d3932c;0;0
$1;1494868764055894683;api.visit.owners.3.pets.5.visits.GET;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874340;1494868764040879440;1494868764055891009;342660d3932c;0;0
$1;1494868764072913129;api.visit.owners.3.pets.5.visits.POST;0DD5752B4C8B047E17DF27A81A9C599C;6922595577221874341;1494868764065431587;1494868764072911319;342660d3932c;0;0
$1;1494868764189997635;HTTP_API-Gateway.gateway.GET;07592468270107D7527ABBC98F6A84D9;6922595577221874342;1494868764183326945;1494868764189967722;342660d3932c;0;0
$1;1494868764223782975;api.vet.vets.GET;07592468270107D7527ABBC98F6A84D9;6922595577221874343;1494868764198910912;1494868764223769172;342660d3932c;0;0
$1;1494868764267027069;api.customer.owners.GET;07592468270107D7527ABBC98F6A84D9;6922595577221874344;1494868764229026126;1494868764267023655;342660d3932c;0;0
$1;1494868764300542060;api.customer.owners.numberedGET;07592468270107D7527ABBC98F6A84D9;6922595577221874345;1494868764281477600;1494868764300538608;342660d3932c;0;0
$1;1494868764332211915;api.customer.owners.numberedPUT;07592468270107D7527ABBC98F6A84D9;6922595577221874346;1494868764314905466;1494868764332207605;342660d3932c;0;0
$1;1494868764367459569;api.customer.owners.numberedGET;07592468270107D7527ABBC98F6A84D9;6922595577221874347;1494868764351969555;1494868764367455864;342660d3932c;0;0
$1;1494868764384517379;api.visit.owners.4.pets.6.visits.GET;07592468270107D7527ABBC98F6A84D9;6922595577221874348;1494868764371676202;1494868764384514084;342660d3932c;0;0
$1;1494868764411287731;api.visit.owners.4.pets.6.visits.POST;07592468270107D7527ABBC98F6A84D9;6922595577221874349;1494868764396345764;1494868764411285632;342660d3932c;0;0
$1;1494868764522736510;HTTP_API-Gateway.gateway.GET;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874350;1494868764518629327;1494868764522705616;342660d3932c;0;0
$1;1494868764553779842;api.vet.vets.GET;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874351;1494868764528775843;1494868764553771569;342660d3932c;0;0
$1;1494868764614369745;api.customer.owners.GET;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874352;1494868764559230982;1494868764614366012;342660d3932c;0;0
$1;1494868764663926742;api.customer.owners.numberedGET;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874353;1494868764636495895;1494868764663923210;342660d3932c;0;0
$1;1494868764687964841;api.customer.owners.numberedPUT;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874354;1494868764676135364;1494868764687960964;342660d3932c;0;0
$1;1494868764706406653;api.customer.owners.numberedGET;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874355;1494868764693406345;1494868764706403122;342660d3932c;0;0
$1;1494868764731050676;api.visit.owners.5.pets.7.visits.GET;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874356;1494868764714210294;1494868764731047073;342660d3932c;0;0
$1;1494868764754721520;api.visit.owners.5.pets.7.visits.POST;6DDAEF945A74565C052CE69DE5FBB769;6922595577221874357;1494868764743863486;1494868764754719360;342660d3932c;0;0
$1;1494868764867987188;HTTP_API-Gateway.gateway.GET;59884338B12586D72B2E84B5129CE4B9;6922595577221874358;1494868764864001028;1494868764867956490;342660d3932c;0;0
$1;1494868764898383459;api.vet.vets.GET;59884338B12586D72B2E84B5129CE4B9;6922595577221874359;1494868764876563868;1494868764898379224;342660d3932c;0;0
$1;1494868764931611529;api.customer.owners.GET;59884338B12586D72B2E84B5129CE4B9;6922595577221874360;1494868764901995463;1494868764931607372;342660d3932c;0;0
$1;1494868764955774457;api.customer.owners.numberedGET;59884338B12586D72B2E84B5129CE4B9;6922595577221874361;1494868764940594147;1494868764955770707;342660d3932c;0;0
$1;1494868764992069460;api.customer.owners.numberedPUT;59884338B12586D72B2E84B5129CE4B9;6922595577221874362;1494868764976224717;1494868764992066195;342660d3932c;0;0
$1;1494868765018459229;api.customer.owners.numberedGET;59884338B12586D72B2E84B5129CE4B9;6922595577221874363;1494868765006394646;1494868765018455579;342660d3932c;0;0
$1;1494868765035857677;api.visit.owners.6.pets.8.visits.GET;59884338B12586D72B2E84B5129CE4B9;6922595577221874364;1494868765024885581;1494868765035854478;342660d3932c;0;0
$1;1494868765057951406;api.visit.owners.6.pets.8.visits.POST;59884338B12586D72B2E84B5129CE4B9;6922595577221874365;1494868765046101018;1494868765057949581;342660d3932c;0;0
$1;1494868765181896292;HTTP_API-Gateway.gateway.GET;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874366;1494868765165502733;1494868765181870555;342660d3932c;0;0
$1;1494868765214435934;api.vet.vets.GET;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874367;1494868765187983888;1494868765214430546;342660d3932c;0;0
$1;1494868765239409782;api.customer.owners.GET;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874368;1494868765218020675;1494868765239407276;342660d3932c;0;0
$1;1494868765248457918;api.customer.owners.numberedGET;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874369;1494868765241681922;1494868765248455834;342660d3932c;0;0
$1;1494868765273757546;api.customer.owners.numberedPUT;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874370;1494868765257416381;1494868765273753810;342660d3932c;0;0
$1;1494868765287470847;api.customer.owners.numberedGET;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874371;1494868765279240481;1494868765287467046;342660d3932c;0;0
$1;1494868765307044463;api.visit.owners.7.pets.9.visits.GET;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874372;1494868765292880084;1494868765307040954;342660d3932c;0;0
$1;1494868765330554287;api.visit.owners.7.pets.9.visits.POST;16FE99AEDD7C73C94CAF9D211130A3D9;6922595577221874373;1494868765317929102;1494868765330552522;342660d3932c;0;0
$1;1494868765438114674;HTTP_API-Gateway.gateway.GET;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874374;1494868765436000638;1494868765438036591;342660d3932c;0;0
$1;1494868765468804132;api.vet.vets.GET;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874375;1494868765441436496;1494868765468800090;342660d3932c;0;0
$1;1494868765491891454;api.customer.owners.GET;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874376;1494868765471240131;1494868765491887920;342660d3932c;0;0
$1;1494868765501324301;api.customer.owners.numberedGET;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874377;1494868765494211832;1494868765501321883;342660d3932c;0;0
$1;1494868765527711221;api.customer.owners.numberedPUT;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874378;1494868765510299619;1494868765527709562;342660d3932c;0;0
$1;1494868765542564824;api.customer.owners.numberedGET;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874379;1494868765533223837;1494868765542561092;342660d3932c;0;0
$1;1494868765561365577;api.visit.owners.8.pets.10.visits.GET;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874380;1494868765547707953;1494868765561361767;342660d3932c;0;0
$1;1494868765578716059;api.visit.owners.8.pets.10.visits.POST;A73FEF6A283872B8974D45CFFFE9C280;6922595577221874381;1494868765569559006;1494868765578714076;342660d3932c;0;0
$1;1494868765696559273;HTTP_API-Gateway.gateway.GET;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874382;1494868765689256123;1494868765696524403;342660d3932c;0;0
$1;1494868765712323958;api.vet.vets.GET;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874383;1494868765700990893;1494868765712319482;342660d3932c;0;0
$1;1494868765742698564;api.customer.owners.GET;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874384;1494868765715986358;1494868765742694739;342660d3932c;0;0
$1;1494868765755044153;api.customer.owners.numberedGET;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874385;1494868765745272161;1494868765755040397;342660d3932c;0;0
$1;1494868765788662411;api.customer.owners.numberedPUT;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874386;1494868765765325990;1494868765788658241;342660d3932c;0;0
$1;1494868765816190424;api.customer.owners.numberedGET;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874387;1494868765800272527;1494868765816186479;342660d3932c;0;0
$1;1494868765836372845;api.visit.owners.9.pets.11.visits.GET;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874388;1494868765820774329;1494868765836369375;342660d3932c;0;0
$1;1494868765855386047;api.visit.owners.9.pets.11.visits.POST;DA34CDA0A868FD4E9EDCB7E38745C1BC;6922595577221874389;1494868765846756605;1494868765855384263;342660d3932c;0;0
$1;1494868765970702328;HTTP_API-Gateway.gateway.GET;CC91BA469BF2442D709970D4F2148712;6922595577221874390;1494868765967536427;1494868765970679078;342660d3932c;0;0
$1;1494868765995648492;api.vet.vets.GET;CC91BA469BF2442D709970D4F2148712;6922595577221874391;1494868765975159317;1494868765995642146;342660d3932c;0;0
$1;1494868766024505320;api.customer.owners.GET;CC91BA469BF2442D709970D4F2148712;6922595577221874392;1494868766003176946;1494868766024501218;342660d3932c;0;0
$1;1494868766035666983;api.customer.owners.numberedGET;CC91BA469BF2442D709970D4F2148712;6922595577221874393;1494868766027769764;1494868766035663357;342660d3932c;0;0
$1;1494868766074066903;api.customer.owners.numberedPUT;CC91BA469BF2442D709970D4F2148712;6922595577221874394;1494868766060820959;1494868766074063253;342660d3932c;0;0
$1;1494868766092406541;api.customer.owners.numberedGET;CC91BA469BF2442D709970D4F2148712;6922595577221874395;1494868766080356970;1494868766092402726;342660d3932c;0;0
$1;1494868766112529554;api.visit.owners.10.pets.12.visits.GET;CC91BA469BF2442D709970D4F2148712;6922595577221874396;1494868766099337278;1494868766112525807;342660d3932c;0;0
$1;1494868766128476945;api.visit.owners.10.pets.12.visits.POST;CC91BA469BF2442D709970D4F2148712;6922595577221874397;1494868766121656392;1494868766128475236;342660d3932c;0;0
$1;1494868766234146565;HTTP_API-Gateway.gateway.GET;98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874398;1494868766232857728;1494868766234127969;342660d3932c;0;0
$1;1494868766252635467;api.vet.vets.GET;98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874399;1494868766237469944;1494868766252630848;342660d3932c;0;0
$1;1494868766279572772;api.customer.owners.GET;98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874400;1494868766255215803;1494868766279569852;342660d3932c;0;0
$1;1494868766295001428;api.customer.owners.numberedGET;98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874401;1494868766281768908;1494868766294997755;342660d3932c;0;0
$1;1494868766334531004;api.customer.owners.numberedPUT;98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874402;1494868766303834164;1494868766334527382;342660d3932c;0;0
$1;1494868766357029094;api.customer.owners.numberedGET;98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874403;1494868766341169034;1494868766357025537;342660d3932c;0;0
$1;1494868766383085436;api.visit.owners.1.pets.13.visits.GET;98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874404;1494868766367446613;1494868766383082071;342660d3932c;0;0
$1;1494868766403409544;api.visit.owners.1.pets.13.visits.POST;98A0A30F6E3E7DDBC493FCF0E653F21F;6922595577221874405;1494868766392258180;1494868766403407418;342660d3932c;0;0
$1;1494868766516818091;HTTP_API-Gateway.gateway.GET;B1C20C2460D57FE6DF922749BE4C4249;6922595577221874406;1494868766513322091;1494868766516778910;342660d3932c;0;0
$1;1494868766543815943;api.vet.vets.GET;B1C20C2460D57FE6DF922749BE4C4249;6922595577221874407;1494868766524450786;1494868766543810756;342660d3932c;0;0
$1;1494868766573472007;api.customer.owners.GET;B1C20C2460D57FE6DF922749BE4C4249;6922595577221874408;1494868766548278333;1494868766573426499;342660d3932c;0;0
$1;1494868766583903237;api.customer.owners.numberedGET;B1C20C2460D57FE6DF922749BE4C4249;6922595577221874409;1494868766575564750;1494868766583870494;342660d3932c;0;0
$1;1494868766613477297;api.customer.owners.numberedPUT;B1C20C2460D57FE6DF922749BE4C4249;6922595577221874410;1494868766593327612;1494868766613473328;342660d3932c;0;0
$1;1494868766628549233;api.customer.owners.numberedGET;B1C20C2460D57FE6DF922749BE4C4249;6922595577221874411;1494868766619414437;1494868766628546191;342660d3932c;0;0
$1;1494868766655625954;api.visit.owners.2.pets.1.visits.GET;B1C20C2460D57FE6DF922749BE4C4249;6922595577221874412;1494868766635361059;1494868766655622352;342660d3932c;0;0
$1;1494868766679526407;api.visit.owners.2.pets.1.visits.POST;B1C20C2460D57FE6DF922749BE4C4249;6922595577221874413;1494868766665812253;1494868766679524620;342660d3932c;0;0
$1;1494868766814612259;HTTP_API-Gateway.gateway.GET;04B80147B17007EAAF2F7239776CB85A;6922595577221874414;1494868766812771423;1494868766814599230;342660d3932c;0;0
$1;1494868766825520561;api.vet.vets.GET;04B80147B17007EAAF2F7239776CB85A;6922595577221874415;1494868766817138576;1494868766825516385;342660d3932c;0;0
$1;1494868766849397841;api.customer.owners.GET;04B80147B17007EAAF2F7239776CB85A;6922595577221874416;1494868766830817340;1494868766849394103;342660d3932c;0;0
$1;1494868766862988976;api.customer.owners.numberedGET;04B80147B17007EAAF2F7239776CB85A;6922595577221874417;1494868766851699065;1494868766862985839;342660d3932c;0;0
$1;1494868766884071103;api.customer.owners.numberedPUT;04B80147B17007EAAF2F7239776CB85A;6922595577221874418;1494868766871856612;1494868766884067585;342660d3932c;0;0
$1;1494868766902143662;api.customer.owners.numberedGET;04B80147B17007EAAF2F7239776CB85A;6922595577221874419;1494868766889144712;1494868766902140434;342660d3932c;0;0
$1;1494868766920884042;api.visit.owners.3.pets.2.visits.GET;04B80147B17007EAAF2F7239776CB85A;6922595577221874420;1494868766906628016;1494868766920881016;342660d3932c;0;0
$1;1494868766939381826;api.visit.owners.3.pets.2.visits.POST;04B80147B17007EAAF2F7239776CB85A;6922595577221874421;1494868766930067653;1494868766939380309;342660d3932c;0;0
$1;1494868767048004770;HTTP_API-Gateway.gateway.GET;BE4B64A294D8CA7068C8D1DDFA1833EC;6922595577221874422;1494868767044930850;1494868767047982433;342660d3932c;0;0
$1;1494868767065371880;api.vet.vets.GET;BE4B64A294D8CA7068C8D1DDFA1833EC;6922595577221874423;1494868767051792775;1494868767065367240;342660d3932c;0;0
$1;1494868767110055936;api.customer.owners.GET;BE4B64A294D8CA7068C8D1DDFA1833EC;6922595577221874424;1494868767068779189;1494868767110052312;342660d3932c;0;0
$1;1494868767126666173;api.customer.owners.numberedGET;BE4B64A294D8CA7068C8D1DDFA1833EC;6922595577221874425;1494868767112136583;1494868767126664398;342660d3932c;0;0
$1;1494868767147410834;api.customer.owners.numberedPUT;BE4B64A294D8CA7068C8D1DDFA1833EC;6922595577221874426;1494868767135462749;1494868767147398284;342660d3932c;0;0
$1;1494868767172955063;api.customer.owners.numberedGET;BE4B64A294D8CA7068C8D1DDFA1833EC;6922595577221874427;1494868767153572401;1494868767172952137;342660d3932c;0;0
$1;1494868767199685046;api.visit.owners.4.pets.3.visits.GET;BE4B64A294D8CA7068C8D1DDFA1833EC;6922595577221874428;1494868767180217163;1494868767199681727;342660d3932c;0;0
$1;1494868767220565037;api.visit.owners.4.pets.3.visits.POST;BE4B64A294D8CA7068C8D1DDFA1833EC;6922595577221874429;1494868767208777538;1494868767220563748;342660d3932c;0;0
$1;1494868767327934832;HTTP_API-Gateway.gateway.GET;EB8636BE48ECC0C590E2C4880B5A4E38;6922595577221874430;1494868767325882784;1494868767327916755;342660d3932c;0;0
$1;1494868767355010052;api.vet.vets.GET;EB8636BE48ECC0C590E2C4880B5A4E38;6922595577221874431;1494868767332635663;1494868767355005926;342660d3932c;0;0
$1;1494868767380689393;api.customer.owners.GET;EB8636BE48ECC0C590E2C4880B5A4E38;6922595577221874432;1494868767358586444;1494868767380685835;342660d3932c;0;0
$1;1494868767391977407;api.customer.owners.numberedGET;EB8636BE48ECC0C590E2C4880B5A4E38;6922595577221874433;1494868767383018534;1494868767391974601;342660d3932c;0;0
$1;1494868767422699375;api.customer.owners.numberedPUT;EB8636BE48ECC0C590E2C4880B5A4E38;6922595577221874434;1494868767401649969;1494868767422697356;342660d3932c;0;0
$1;1494868767460832334;api.customer.owners.numberedGET;EB8636BE48ECC0C590E2C4880B5A4E38;6922595577221874435;1494868767441325271;1494868767460829246;342660d3932c;0;0
$1;1494868767519719174;api.visit.owners.5.pets.4.visits.GET;EB8636BE48ECC0C590E2C4880B5A4E38;6922595577221874436;1494868767481992063;1494868767519712607;342660d3932c;0;0
$1;1494868767543221961;api.visit.owners.5.pets.4.visits.POST;EB8636BE48ECC0C590E2C4880B5A4E38;6922595577221874437;1494868767528176257;1494868767543220282;342660d3932c;0;0
$1;1494868767651908470;HTTP_API-Gateway.gateway.GET;432F64D5B52C84B5C6A511AD977DC699;6922595577221874438;1494868767649660950;1494868767651897651;342660d3932c;0;0
$1;1494868767661326417;api.vet.vets.GET;432F64D5B52C84B5C6A511AD977DC699;6922595577221874439;1494868767654757556;1494868767661323176;342660d3932c;0;0
$1;1494868767686379386;api.customer.owners.GET;432F64D5B52C84B5C6A511AD977DC699;6922595577221874440;1494868767663809940;1494868767686375838;342660d3932c;0;0
$1;1494868767695475423;api.customer.owners.numberedGET;432F64D5B52C84B5C6A511AD977DC699;6922595577221874441;1494868767688496437;1494868767695472533;342660d3932c;0;0
$1;1494868767723389842;api.customer.owners.numberedPUT;432F64D5B52C84B5C6A511AD977DC699;6922595577221874442;1494868767704464249;1494868767723386347;342660d3932c;0;0
$1;1494868767754883601;api.customer.owners.numberedGET;432F64D5B52C84B5C6A511AD977DC699;6922595577221874443;1494868767735681132;1494868767754879686;342660d3932c;0;0
$1;1494868767774064257;api.visit.owners.6.pets.5.visits.GET;432F64D5B52C84B5C6A511AD977DC699;6922595577221874444;1494868767759310383;1494868767774061053;342660d3932c;0;0
$1;1494868767799812459;api.visit.owners.6.pets.5.visits.POST;432F64D5B52C84B5C6A511AD977DC699;6922595577221874445;1494868767787871988;1494868767799810695;342660d3932c;0;0
$1;1494868767911527939;HTTP_API-Gateway.gateway.GET;D45907322582CD5729EEE45744A4B8A9;6922595577221874446;1494868767908308358;1494868767911503252;342660d3932c;0;0
$1;1494868767938727510;api.vet.vets.GET;D45907322582CD5729EEE45744A4B8A9;6922595577221874447;1494868767918325263;1494868767938722540;342660d3932c;0;0
$1;1494868767974442773;api.customer.owners.GET;D45907322582CD5729EEE45744A4B8A9;6922595577221874448;1494868767942025999;1494868767974439353;342660d3932c;0;0
$1;1494868768004765153;api.customer.owners.numberedGET;D45907322582CD5729EEE45744A4B8A9;6922595577221874449;1494868767989935269;1494868768004761877;342660d3932c;0;0
$1;1494868768034999473;api.customer.owners.numberedPUT;D45907322582CD5729EEE45744A4B8A9;6922595577221874450;1494868768014448320;1494868768034995956;342660d3932c;0;0
$1;1494868768050182908;api.customer.owners.numberedGET;D45907322582CD5729EEE45744A4B8A9;6922595577221874451;1494868768040267737;1494868768050173948;342660d3932c;0;0
$1;1494868768066680204;api.visit.owners.7.pets.6.visits.GET;D45907322582CD5729EEE45744A4B8A9;6922595577221874452;1494868768055113758;1494868768066676806;342660d3932c;0;0
$1;1494868768089818271;api.visit.owners.7.pets.6.visits.POST;D45907322582CD5729EEE45744A4B8A9;6922595577221874453;1494868768075486163;1494868768089816726;342660d3932c;0;0
$1;1494868768206699944;HTTP_API-Gateway.gateway.GET;10E42AE7C725E89308F66BD5EA8E60DD;6922595577221874454;1494868768202344401;1494868768206658421;342660d3932c;0;0
$1;1494868768256915452;api.vet.vets.GET;10E42AE7C725E89308F66BD5EA8E60DD;6922595577221874455;1494868768212754522;1494868768256910374;342660d3932c;0;0
$1;1494868768294899181;api.customer.owners.GET;10E42AE7C725E89308F66BD5EA8E60DD;6922595577221874456;1494868768259330252;1494868768294895756;342660d3932c;0;0
$1;1494868768328613316;api.customer.owners.numberedGET;10E42AE7C725E89308F66BD5EA8E60DD;6922595577221874457;1494868768308947778;1494868768328608988;342660d3932c;0;0
$1;1494868768352049383;api.customer.owners.numberedPUT;10E42AE7C725E89308F66BD5EA8E60DD;6922595577221874458;1494868768337539208;1494868768352045663;342660d3932c;0;0
$1;1494868768417939154;api.customer.owners.numberedGET;10E42AE7C725E89308F66BD5EA8E60DD;6922595577221874459;1494868768397465006;1494868768417935328;342660d3932c;0;0
$1;1494868768472811539;api.visit.owners.8.pets.7.visits.GET;10E42AE7C725E89308F66BD5EA8E60DD;6922595577221874460;1494868768442522806;1494868768472808325;342660d3932c;0;0
$1;1494868768497001237;api.visit.owners.8.pets.7.visits.POST;10E42AE7C725E89308F66BD5EA8E60DD;6922595577221874461;1494868768482759521;1494868768496999768;342660d3932c;0;0
$1;1494868768607146348;HTTP_API-Gateway.gateway.GET;6C4AFF4C5C48BCAB8742289E7B9CC23E;6922595577221874462;1494868768602432893;1494868768607124752;342660d3932c;0;0
$1;1494868768630875100;api.vet.vets.GET;6C4AFF4C5C48BCAB8742289E7B9CC23E;6922595577221874463;1494868768610935649;1494868768630872363;342660d3932c;0;0
$1;1494868768672166392;api.customer.owners.GET;6C4AFF4C5C48BCAB8742289E7B9CC23E;6922595577221874464;1494868768633967851;1494868768672164432;342660d3932c;0;0
$1;1494868768702641104;api.customer.owners.numberedGET;6C4AFF4C5C48BCAB8742289E7B9CC23E;6922595577221874465;1494868768687947825;1494868768702639597;342660d3932c;0;0
$1;1494868768738827043;api.customer.owners.numberedPUT;6C4AFF4C5C48BCAB8742289E7B9CC23E;6922595577221874466;1494868768713727976;1494868768738824963;342660d3932c;0;0
$1;1494868768775307781;api.customer.owners.numberedGET;6C4AFF4C5C48BCAB8742289E7B9CC23E;6922595577221874467;1494868768756964020;1494868768775305962;342660d3932c;0;0
$1;1494868768829469935;api.visit.owners.9.pets.8.visits.GET;6C4AFF4C5C48BCAB8742289E7B9CC23E;6922595577221874468;1494868768796474609;1494868768829466333;342660d3932c;0;0
$1;1494868768853696112;api.visit.owners.9.pets.8.visits.POST;6C4AFF4C5C48BCAB8742289E7B9CC23E;6922595577221874469;1494868768841949228;1494868768853694185;342660d3932c;0;0
$1;1494868768959872183;HTTP_API-Gateway.gateway.GET;0BC2F5B4DB3E03A3B3051EB71964BF9D;6922595577221874470;1494868768957107472;1494868768959862473;342660d3932c;0;0
$1;1494868768980786250;api.vet.vets.GET;0BC2F5B4DB3E03A3B3051EB71964BF9D;6922595577221874471;1494868768962679606;1494868768980783031;342660d3932c;0;0
$1;1494868769031246359;api.customer.owners.GET;0BC2F5B4DB3E03A3B3051EB71964BF9D;6922595577221874472;1494868768987018002;1494868769031242716;342660d3932c;0;0
$1;1494868769086785776;api.customer.owners.numberedGET;0BC2F5B4DB3E03A3B3051EB71964BF9D;6922595577221874473;1494868769059382767;1494868769086781996;342660d3932c;0;0
$1;1494868769129313502;api.customer.owners.numberedPUT;0BC2F5B4DB3E03A3B3051EB71964BF9D;6922595577221874474;1494868769097122539;1494868769129311769;342660d3932c;0;0
$1;1494868769167253006;api.customer.owners.numberedGET;0BC2F5B4DB3E03A3B3051EB71964BF9D;6922595577221874475;1494868769146910702;1494868769167250306;342660d3932c;0;0
$1;1494868769231847576;api.visit.owners.10.pets.9.visits.GET;0BC2F5B4DB3E03A3B3051EB71964BF9D;6922595577221874476;1494868769187945688;1494868769231845841;342660d3932c;0;0
$1;1494868769252396841;api.visit.owners.10.pets.9.visits.POST;0BC2F5B4DB3E03A3B3051EB71964BF9D;6922595577221874477;1494868769240321094;1494868769252394879;342660d3932c;0;0
$1;1494868769360065049;HTTP_API-Gateway.gateway.GET;375F53F720FF53D68275AA2E936DB51E;6922595577221874478;1494868769356152787;1494868769360052610;342660d3932c;0;0
$1;1494868769371553195;api.vet.vets.GET;375F53F720FF53D68275AA2E936DB51E;6922595577221874479;1494868769362888889;1494868769371551375;342660d3932c;0;0
$1;1494868769396037414;api.customer.owners.GET;375F53F720FF53D68275AA2E936DB51E;6922595577221874480;1494868769374421885;1494868769396035202;342660d3932c;0;0
$1;1494868769415820771;api.customer.owners.numberedGET;375F53F720FF53D68275AA2E936DB51E;6922595577221874481;1494868769398870111;1494868769415817576;342660d3932c;0;0
$1;1494868769455379350;api.customer.owners.numberedPUT;375F53F720FF53D68275AA2E936DB51E;6922595577221874482;1494868769441730234;1494868769455377551;342660d3932c;0;0
$1;1494868769494749166;api.customer.owners.numberedGET;375F53F720FF53D68275AA2E936DB51E;6922595577221874483;1494868769474885283;1494868769494746662;342660d3932c;0;0
