$0;1497018451249214684;1.10;KIEKER-SINGLETON;2a60f716d6d6;1;false;0;NANOSECONDS;1
$1;1497018673328144477;_API-Gateway.gateway.GET;B82056E6ED90E40B061C230D9B8E9773;7587157997235748733;1497018673327498228;1497018673328133480;2a60f716d6d6;0;0
$1;1497018673331689813;api.vetsGET;B82056E6ED90E40B061C230D9B8E9773;7587157997235748734;1497018673329062372;1497018673331688536;2a60f716d6d6;0;0
$1;1497018673335418936;api.ownersGET;B82056E6ED90E40B061C230D9B8E9773;7587157997235748735;1497018673332644613;1497018673335417216;2a60f716d6d6;0;0
$1;1497018673344609788;api.ownersNumberedGET;B82056E6ED90E40B061C230D9B8E9773;7587157997235748736;1497018673336334828;1497018673344608030;2a60f716d6d6;0;0
$1;1497018673352712258;api.petsNumberedGET;B82056E6ED90E40B061C230D9B8E9773;7587157997235748737;1497018673350326594;1497018673352710964;2a60f716d6d6;0;0
$1;1497018673357614135;api.visitsGET;B82056E6ED90E40B061C230D9B8E9773;7587157997235748738;1497018673353717626;1497018673357612562;2a60f716d6d6;0;0
$1;1497018673359486843;_API-Gateway.gateway.GET;66325A8856D6CB775C173E5793016999;7587157997235748739;1497018673358703422;1497018673359471203;2a60f716d6d6;0;0
$1;1497018673364089346;api.vetsGET;66325A8856D6CB775C173E5793016999;7587157997235748740;1497018673360435065;1497018673364088038;2a60f716d6d6;0;0
$1;1497018673367651408;api.ownersGET;66325A8856D6CB775C173E5793016999;7587157997235748741;1497018673364900907;1497018673367650227;2a60f716d6d6;0;0
$1;1497018673378343250;api.petsNumberedGET;66325A8856D6CB775C173E5793016999;7587157997235748743;1497018673376100018;1497018673378341606;2a60f716d6d6;0;0
$1;1497018673382481483;api.visitsGET;66325A8856D6CB775C173E5793016999;7587157997235748744;1497018673379310805;1497018673382480198;2a60f716d6d6;0;0
$1;1497018673384136193;_API-Gateway.gateway.GET;E6110C5A5840C41ADB9C65A95FCCEA6F;7587157997235748745;1497018673383470254;1497018673384124494;2a60f716d6d6;0;0
$1;1497018673388034406;api.vetsGET;E6110C5A5840C41ADB9C65A95FCCEA6F;7587157997235748746;1497018673385061553;1497018673388033198;2a60f716d6d6;0;0
$1;1497018673391572388;api.ownersGET;E6110C5A5840C41ADB9C65A95FCCEA6F;7587157997235748747;1497018673388848246;1497018673391571148;2a60f716d6d6;0;0
$1;1497018673394436958;api.ownersNumberedGET;E6110C5A5840C41ADB9C65A95FCCEA6F;7587157997235748748;1497018673392470721;1497018673394435461;2a60f716d6d6;0;0
$1;1497018673402242852;api.petsNumberedGET;E6110C5A5840C41ADB9C65A95FCCEA6F;7587157997235748749;1497018673400061683;1497018673402241557;2a60f716d6d6;0;0
$1;1497018673407033444;api.visitsGET;E6110C5A5840C41ADB9C65A95FCCEA6F;7587157997235748750;1497018673403200986;1497018673407032133;2a60f716d6d6;0;0
$1;1497018673408647755;_API-Gateway.gateway.GET;62D5A8AEAB3BC72E18765BB59D4CF498;7587157997235748751;1497018673408027175;1497018673408636663;2a60f716d6d6;0;0
$1;1497018673412163495;api.vetsGET;62D5A8AEAB3BC72E18765BB59D4CF498;7587157997235748752;1497018673409555184;1497018673412162183;2a60f716d6d6;0;0
$1;1497018673415771038;api.ownersGET;62D5A8AEAB3BC72E18765BB59D4CF498;7587157997235748753;1497018673413085318;1497018673415769913;2a60f716d6d6;0;0
$1;1497018673418511002;api.ownersNumberedGET;62D5A8AEAB3BC72E18765BB59D4CF498;7587157997235748754;1497018673416568188;1497018673418509759;2a60f716d6d6;0;0
$1;1497018673426271161;api.petsNumberedGET;62D5A8AEAB3BC72E18765BB59D4CF498;7587157997235748755;1497018673424120003;1497018673426269903;2a60f716d6d6;0;0
$1;1497018673430624073;api.visitsGET;62D5A8AEAB3BC72E18765BB59D4CF498;7587157997235748756;1497018673427290133;1497018673430622765;2a60f716d6d6;0;0
$1;1497018673432269229;_API-Gateway.gateway.GET;5A767B73147E8533E792AE71DD9BE84C;7587157997235748757;1497018673431593109;1497018673432258342;2a60f716d6d6;0;0
$1;1497018673436706905;api.vetsGET;5A767B73147E8533E792AE71DD9BE84C;7587157997235748758;1497018673433169691;1497018673436705605;2a60f716d6d6;0;0
$1;1497018673440423307;api.ownersGET;5A767B73147E8533E792AE71DD9BE84C;7587157997235748759;1497018673437578617;1497018673440422122;2a60f716d6d6;0;0
$1;1497018673443102865;api.ownersNumberedGET;5A767B73147E8533E792AE71DD9BE84C;7587157997235748760;1497018673441151603;1497018673443101335;2a60f716d6d6;0;0
$1;1497018673450913718;api.petsNumberedGET;5A767B73147E8533E792AE71DD9BE84C;7587157997235748761;1497018673448786611;1497018673450912476;2a60f716d6d6;0;0
$1;1497018673454756214;api.visitsGET;5A767B73147E8533E792AE71DD9BE84C;7587157997235748762;1497018673451945565;1497018673454755061;2a60f716d6d6;0;0
$1;1497018673456344927;_API-Gateway.gateway.GET;67BEFBD32408C45A6827B1A57278AC17;7587157997235748763;1497018673455719865;1497018673456334122;2a60f716d6d6;0;0
$1;1497018673460126597;api.vetsGET;67BEFBD32408C45A6827B1A57278AC17;7587157997235748764;1497018673457253497;1497018673460125407;2a60f716d6d6;0;0
$1;1497018673463680824;api.ownersGET;67BEFBD32408C45A6827B1A57278AC17;7587157997235748765;1497018673460953824;1497018673463679277;2a60f716d6d6;0;0
$1;1497018673466464430;api.ownersNumberedGET;67BEFBD32408C45A6827B1A57278AC17;7587157997235748766;1497018673464519780;1497018673466463164;2a60f716d6d6;0;0
$1;1497018673476786331;api.visitsGET;67BEFBD32408C45A6827B1A57278AC17;7587157997235748768;1497018673473460081;1497018673476784958;2a60f716d6d6;0;0
$1;1497018673478333085;_API-Gateway.gateway.GET;32BB9AB1E60757ED24571952C0948110;7587157997235748769;1497018673477734612;1497018673478322248;2a60f716d6d6;0;0
$1;1497018673482334013;api.vetsGET;32BB9AB1E60757ED24571952C0948110;7587157997235748770;1497018673479154752;1497018673482332772;2a60f716d6d6;0;0
$1;1497018673486004326;api.ownersGET;32BB9AB1E60757ED24571952C0948110;7587157997235748771;1497018673483184040;1497018673486002717;2a60f716d6d6;0;0
$1;1497018673488795387;api.ownersNumberedGET;32BB9AB1E60757ED24571952C0948110;7587157997235748772;1497018673486812077;1497018673488793864;2a60f716d6d6;0;0
$1;1497018673499179204;api.visitsGET;32BB9AB1E60757ED24571952C0948110;7587157997235748774;1497018673495855427;1497018673499177939;2a60f716d6d6;0;0
$1;1497018673500828898;_API-Gateway.gateway.GET;D384C43C361A2E8BD19A4D439B18B020;7587157997235748775;1497018673500202829;1497018673500817232;2a60f716d6d6;0;0
$1;1497018673505539777;api.vetsGET;D384C43C361A2E8BD19A4D439B18B020;7587157997235748776;1497018673501742499;1497018673505538381;2a60f716d6d6;0;0
$1;1497018673509525063;api.ownersGET;D384C43C361A2E8BD19A4D439B18B020;7587157997235748777;1497018673506403468;1497018673509523564;2a60f716d6d6;0;0
$1;1497018673514589147;api.ownersNumberedGET;D384C43C361A2E8BD19A4D439B18B020;7587157997235748778;1497018673510295562;1497018673514587096;2a60f716d6d6;0;0
$1;1497018673524751016;api.visitsGET;D384C43C361A2E8BD19A4D439B18B020;7587157997235748780;1497018673521846173;1497018673524749562;2a60f716d6d6;0;0
$1;1497018673526633261;_API-Gateway.gateway.GET;CF6324FD5EF41C974F9FD34A79A46066;7587157997235748781;1497018673525841508;1497018673526618377;2a60f716d6d6;0;0
$1;1497018673531750179;api.vetsGET;CF6324FD5EF41C974F9FD34A79A46066;7587157997235748782;1497018673527539229;1497018673531748986;2a60f716d6d6;0;0
$1;1497018673535344136;api.ownersGET;CF6324FD5EF41C974F9FD34A79A46066;7587157997235748783;1497018673532626033;1497018673535342989;2a60f716d6d6;0;0
$1;1497018673538197096;api.ownersNumberedGET;CF6324FD5EF41C974F9FD34A79A46066;7587157997235748784;1497018673536255043;1497018673538195816;2a60f716d6d6;0;0
$1;1497018673547822280;api.visitsGET;CF6324FD5EF41C974F9FD34A79A46066;7587157997235748786;1497018673545055096;1497018673547821017;2a60f716d6d6;0;0
$1;1497018673549500540;_API-Gateway.gateway.GET;61812AD2E021B4DAE8DDDC6EC011AE73;7587157997235748787;1497018673548873763;1497018673549489283;2a60f716d6d6;0;0
$1;1497018673554327236;api.vetsGET;61812AD2E021B4DAE8DDDC6EC011AE73;7587157997235748788;1497018673550390686;1497018673554325969;2a60f716d6d6;0;0
$1;1497018673557988437;api.ownersGET;61812AD2E021B4DAE8DDDC6EC011AE73;7587157997235748789;1497018673555185330;1497018673557987161;2a60f716d6d6;0;0
$1;1497018673560692207;api.ownersNumberedGET;61812AD2E021B4DAE8DDDC6EC011AE73;7587157997235748790;1497018673558704692;1497018673560690405;2a60f716d6d6;0;0
$1;1497018673568541096;api.petsNumberedGET;61812AD2E021B4DAE8DDDC6EC011AE73;7587157997235748791;1497018673566296456;1497018673568539830;2a60f716d6d6;0;0
$1;1497018673572411371;api.visitsGET;61812AD2E021B4DAE8DDDC6EC011AE73;7587157997235748792;1497018673569455543;1497018673572410083;2a60f716d6d6;0;0
$1;1497018673574029658;_API-Gateway.gateway.GET;FECE82EA4E5E23B557F71EB377446265;7587157997235748793;1497018673573399454;1497018673574018439;2a60f716d6d6;0;0
$1;1497018673579554621;api.vetsGET;FECE82EA4E5E23B557F71EB377446265;7587157997235748794;1497018673574920707;1497018673579553263;2a60f716d6d6;0;0
$1;1497018673583188469;api.ownersGET;FECE82EA4E5E23B557F71EB377446265;7587157997235748795;1497018673580419782;1497018673583187202;2a60f716d6d6;0;0
$1;1497018673586050301;api.ownersNumberedGET;FECE82EA4E5E23B557F71EB377446265;7587157997235748796;1497018673584120441;1497018673586048742;2a60f716d6d6;0;0
$1;1497018673593938105;api.petsNumberedGET;FECE82EA4E5E23B557F71EB377446265;7587157997235748797;1497018673591806485;1497018673593936524;2a60f716d6d6;0;0
$1;1497018673599233725;api.visitsGET;FECE82EA4E5E23B557F71EB377446265;7587157997235748798;1497018673594925723;1497018673599232472;2a60f716d6d6;0;0
$1;1497018673600951215;_API-Gateway.gateway.GET;F4F2C1C7B52A75B938EC851C5033FDD0;7587157997235748799;1497018673600232602;1497018673600939474;2a60f716d6d6;0;0
$1;1497018673605988750;api.vetsGET;F4F2C1C7B52A75B938EC851C5033FDD0;7587157997235748800;1497018673601862910;1497018673605987516;2a60f716d6d6;0;0
$1;1497018673609624113;api.ownersGET;F4F2C1C7B52A75B938EC851C5033FDD0;7587157997235748801;1497018673606867109;1497018673609622555;2a60f716d6d6;0;0
$1;1497018673620373743;api.petsNumberedGET;F4F2C1C7B52A75B938EC851C5033FDD0;7587157997235748803;1497018673618215785;1497018673620372459;2a60f716d6d6;0;0
$1;1497018673624512916;api.visitsGET;F4F2C1C7B52A75B938EC851C5033FDD0;7587157997235748804;1497018673621343346;1497018673624511646;2a60f716d6d6;0;0
$1;1497018673626103763;_API-Gateway.gateway.GET;5315E2EF58E28CA430C57F5C22CC3FE3;7587157997235748805;1497018673625489092;1497018673626092504;2a60f716d6d6;0;0
$1;1497018673630987501;api.vetsGET;5315E2EF58E28CA430C57F5C22CC3FE3;7587157997235748806;1497018673627011457;1497018673630986250;2a60f716d6d6;0;0
$1;1497018673634536740;api.ownersGET;5315E2EF58E28CA430C57F5C22CC3FE3;7587157997235748807;1497018673631812658;1497018673634535496;2a60f716d6d6;0;0
$1;1497018673637256835;api.ownersNumberedGET;5315E2EF58E28CA430C57F5C22CC3FE3;7587157997235748808;1497018673635298360;1497018673637255205;2a60f716d6d6;0;0
$1;1497018673645028778;api.petsNumberedGET;5315E2EF58E28CA430C57F5C22CC3FE3;7587157997235748809;1497018673642873790;1497018673645027371;2a60f716d6d6;0;0
$1;1497018673650286751;api.visitsGET;5315E2EF58E28CA430C57F5C22CC3FE3;7587157997235748810;1497018673646009743;1497018673650285485;2a60f716d6d6;0;0
$1;1497018673652171913;_API-Gateway.gateway.GET;BC46DEF7DC641F479E0FED228A8C8FCE;7587157997235748811;1497018673651518305;1497018673652161427;2a60f716d6d6;0;0
$1;1497018673657230005;api.vetsGET;BC46DEF7DC641F479E0FED228A8C8FCE;7587157997235748812;1497018673653119322;1497018673657228755;2a60f716d6d6;0;0
$1;1497018673661039195;api.ownersGET;BC46DEF7DC641F479E0FED228A8C8FCE;7587157997235748813;1497018673658112030;1497018673661037924;2a60f716d6d6;0;0
$1;1497018673663797465;api.ownersNumberedGET;BC46DEF7DC641F479E0FED228A8C8FCE;7587157997235748814;1497018673661891641;1497018673663796253;2a60f716d6d6;0;0
$1;1497018673671623379;api.petsNumberedGET;BC46DEF7DC641F479E0FED228A8C8FCE;7587157997235748815;1497018673669504076;1497018673671621699;2a60f716d6d6;0;0
$1;1497018673678846395;api.visitsGET;BC46DEF7DC641F479E0FED228A8C8FCE;7587157997235748816;1497018673672636267;1497018673678845102;2a60f716d6d6;0;0
$1;1497018673680506002;_API-Gateway.gateway.GET;92DDCF2F61AEDB982967B708BB4018E1;7587157997235748817;1497018673679832248;1497018673680495460;2a60f716d6d6;0;0
$1;1497018673685881942;api.vetsGET;92DDCF2F61AEDB982967B708BB4018E1;7587157997235748818;1497018673681420814;1497018673685880649;2a60f716d6d6;0;0
$1;1497018673689651770;api.ownersGET;92DDCF2F61AEDB982967B708BB4018E1;7587157997235748819;1497018673686737613;1497018673689650501;2a60f716d6d6;0;0
$1;1497018673692594364;api.ownersNumberedGET;92DDCF2F61AEDB982967B708BB4018E1;7587157997235748820;1497018673690517552;1497018673692592660;2a60f716d6d6;0;0
$1;1497018673700432511;api.petsNumberedGET;92DDCF2F61AEDB982967B708BB4018E1;7587157997235748821;1497018673698210209;1497018673700430866;2a60f716d6d6;0;0
$1;1497018673706582038;api.visitsGET;92DDCF2F61AEDB982967B708BB4018E1;7587157997235748822;1497018673702702462;1497018673706580650;2a60f716d6d6;0;0
$1;1497018673708393683;_API-Gateway.gateway.GET;62940A8FB220C16AB8F7B4B7A33E4B6A;7587157997235748823;1497018673707710320;1497018673708381763;2a60f716d6d6;0;0
$1;1497018673712550550;api.vetsGET;62940A8FB220C16AB8F7B4B7A33E4B6A;7587157997235748824;1497018673709312274;1497018673712549236;2a60f716d6d6;0;0
$1;1497018673716453261;api.ownersGET;62940A8FB220C16AB8F7B4B7A33E4B6A;7587157997235748825;1497018673713554727;1497018673716451703;2a60f716d6d6;0;0
$1;1497018673719225169;api.ownersNumberedGET;62940A8FB220C16AB8F7B4B7A33E4B6A;7587157997235748826;1497018673717314579;1497018673719223691;2a60f716d6d6;0;0
$1;1497018673726956827;api.petsNumberedGET;62940A8FB220C16AB8F7B4B7A33E4B6A;7587157997235748827;1497018673724823845;1497018673726955431;2a60f716d6d6;0;0
$1;1497018673731486995;api.visitsGET;62940A8FB220C16AB8F7B4B7A33E4B6A;7587157997235748828;1497018673728007896;1497018673731485778;2a60f716d6d6;0;0
$1;1497018673733102802;_API-Gateway.gateway.GET;580AFBCCEA67F35D407ABAAE8ABC7E8B;7587157997235748829;1497018673732447374;1497018673733090880;2a60f716d6d6;0;0
$1;1497018673737028607;api.vetsGET;580AFBCCEA67F35D407ABAAE8ABC7E8B;7587157997235748830;1497018673734024351;1497018673737027078;2a60f716d6d6;0;0
$1;1497018673740982327;api.ownersGET;580AFBCCEA67F35D407ABAAE8ABC7E8B;7587157997235748831;1497018673738133911;1497018673740981050;2a60f716d6d6;0;0
$1;1497018673743757857;api.ownersNumberedGET;580AFBCCEA67F35D407ABAAE8ABC7E8B;7587157997235748832;1497018673741866254;1497018673743756649;2a60f716d6d6;0;0
$1;1497018673751589126;api.petsNumberedGET;580AFBCCEA67F35D407ABAAE8ABC7E8B;7587157997235748833;1497018673749468266;1497018673751587578;2a60f716d6d6;0;0
$1;1497018673756009083;api.visitsGET;580AFBCCEA67F35D407ABAAE8ABC7E8B;7587157997235748834;1497018673752662626;1497018673756007788;2a60f716d6d6;0;0
$1;1497018673757606065;_API-Gateway.gateway.GET;961DF91BD3935CDA5D1F39736287EEBF;7587157997235748835;1497018673756994438;1497018673757595556;2a60f716d6d6;0;0
$1;1497018673761253626;api.vetsGET;961DF91BD3935CDA5D1F39736287EEBF;7587157997235748836;1497018673758508987;1497018673761252139;2a60f716d6d6;0;0
$1;1497018673764939456;api.ownersGET;961DF91BD3935CDA5D1F39736287EEBF;7587157997235748837;1497018673762077036;1497018673764938189;2a60f716d6d6;0;0
$1;1497018673768126531;api.ownersNumberedGET;961DF91BD3935CDA5D1F39736287EEBF;7587157997235748838;1497018673765809874;1497018673768125222;2a60f716d6d6;0;0
$1;1497018673775847535;api.petsNumberedGET;961DF91BD3935CDA5D1F39736287EEBF;7587157997235748839;1497018673773698401;1497018673775846321;2a60f716d6d6;0;0
$1;1497018673780249955;api.visitsGET;961DF91BD3935CDA5D1F39736287EEBF;7587157997235748840;1497018673776851871;1497018673780248647;2a60f716d6d6;0;0
$1;1497018673781913314;_API-Gateway.gateway.GET;2C996540DC9F23824457CBB9F92A7D49;7587157997235748841;1497018673781234996;1497018673781902029;2a60f716d6d6;0;0
$1;1497018673785493895;api.vetsGET;2C996540DC9F23824457CBB9F92A7D49;7587157997235748842;1497018673782820353;1497018673785492466;2a60f716d6d6;0;0
$1;1497018673789237950;api.ownersGET;2C996540DC9F23824457CBB9F92A7D49;7587157997235748843;1497018673786361735;1497018673789236651;2a60f716d6d6;0;0
$1;1497018673792040940;api.ownersNumberedGET;2C996540DC9F23824457CBB9F92A7D49;7587157997235748844;1497018673790089054;1497018673792039671;2a60f716d6d6;0;0
$1;1497018673801804110;api.visitsGET;2C996540DC9F23824457CBB9F92A7D49;7587157997235748846;1497018673799043371;1497018673801802835;2a60f716d6d6;0;0
$1;1497018673803453697;_API-Gateway.gateway.GET;4D124CF69A7E3B4D9BA273606498E55F;7587157997235748847;1497018673802850399;1497018673803442891;2a60f716d6d6;0;0
$1;1497018673807008116;api.vetsGET;4D124CF69A7E3B4D9BA273606498E55F;7587157997235748848;1497018673804398961;1497018673807006687;2a60f716d6d6;0;0
$1;1497018673810652621;api.ownersGET;4D124CF69A7E3B4D9BA273606498E55F;7587157997235748849;1497018673807838975;1497018673810651334;2a60f716d6d6;0;0
$1;1497018673813479129;api.ownersNumberedGET;4D124CF69A7E3B4D9BA273606498E55F;7587157997235748850;1497018673811515397;1497018673813477680;2a60f716d6d6;0;0
$1;1497018673823611103;api.visitsGET;4D124CF69A7E3B4D9BA273606498E55F;7587157997235748852;1497018673820418378;1497018673823609697;2a60f716d6d6;0;0
$1;1497018673825172062;_API-Gateway.gateway.GET;82C009A64F5AB447BFED83CCFA0581CF;7587157997235748853;1497018673824569094;1497018673825161277;2a60f716d6d6;0;0
$1;1497018673828733924;api.vetsGET;82C009A64F5AB447BFED83CCFA0581CF;7587157997235748854;1497018673826081003;1497018673828732637;2a60f716d6d6;0;0
$1;1497018673832509929;api.ownersGET;82C009A64F5AB447BFED83CCFA0581CF;7587157997235748855;1497018673829595868;1497018673832508615;2a60f716d6d6;0;0
$1;1497018673835270960;api.ownersNumberedGET;82C009A64F5AB447BFED83CCFA0581CF;7587157997235748856;1497018673833341494;1497018673835269348;2a60f716d6d6;0;0
$1;1497018673846722172;api.visitsGET;82C009A64F5AB447BFED83CCFA0581CF;7587157997235748858;1497018673842322448;1497018673846720771;2a60f716d6d6;0;0
$1;1497018673848613904;_API-Gateway.gateway.GET;375CEDAB049392D7D3B95C959EE22501;7587157997235748859;1497018673847985529;1497018673848603067;2a60f716d6d6;0;0
$1;1497018673852244122;api.vetsGET;375CEDAB049392D7D3B95C959EE22501;7587157997235748860;1497018673849551522;1497018673852242806;2a60f716d6d6;0;0
$1;1497018673855867304;api.ownersGET;375CEDAB049392D7D3B95C959EE22501;7587157997235748861;1497018673853090785;1497018673855866007;2a60f716d6d6;0;0
$1;1497018673869367456;api.visitsGET;375CEDAB049392D7D3B95C959EE22501;7587157997235748864;1497018673865692039;1497018673869366198;2a60f716d6d6;0;0
$1;1497018673871199491;_API-Gateway.gateway.GET;CE1161B2F33DBE69F1781B10466862D9;7587157997235748865;1497018673870577051;1497018673871188790;2a60f716d6d6;0;0
$1;1497018673876585969;api.vetsGET;CE1161B2F33DBE69F1781B10466862D9;7587157997235748866;1497018673872147842;1497018673876584698;2a60f716d6d6;0;0
$1;1497018673880600372;api.ownersGET;CE1161B2F33DBE69F1781B10466862D9;7587157997235748867;1497018673877749879;1497018673880598825;2a60f716d6d6;0;0
$1;1497018673883398270;api.ownersNumberedGET;CE1161B2F33DBE69F1781B10466862D9;7587157997235748868;1497018673881475012;1497018673883396683;2a60f716d6d6;0;0
$1;1497018673891207985;api.petsNumberedGET;CE1161B2F33DBE69F1781B10466862D9;7587157997235748869;1497018673888998779;1497018673891206664;2a60f716d6d6;0;0
$1;1497018673896186609;api.visitsGET;CE1161B2F33DBE69F1781B10466862D9;7587157997235748870;1497018673892221256;1497018673896185302;2a60f716d6d6;0;0
$1;1497018673898067652;_API-Gateway.gateway.GET;1AEF9B5B7D0B95B25F91172AE7F2D9BD;7587157997235748871;1497018673897446295;1497018673898057004;2a60f716d6d6;0;0
$1;1497018673903187737;api.vetsGET;1AEF9B5B7D0B95B25F91172AE7F2D9BD;7587157997235748872;1497018673899002797;1497018673903186303;2a60f716d6d6;0;0
$1;1497018673907513824;api.ownersGET;1AEF9B5B7D0B95B25F91172AE7F2D9BD;7587157997235748873;1497018673904264656;1497018673907512205;2a60f716d6d6;0;0
$1;1497018673910419846;api.ownersNumberedGET;1AEF9B5B7D0B95B25F91172AE7F2D9BD;7587157997235748874;1497018673908428283;1497018673910418284;2a60f716d6d6;0;0
$1;1497018673918297326;api.petsNumberedGET;1AEF9B5B7D0B95B25F91172AE7F2D9BD;7587157997235748875;1497018673916111062;1497018673918296005;2a60f716d6d6;0;0
$1;1497018673922170867;api.visitsGET;1AEF9B5B7D0B95B25F91172AE7F2D9BD;7587157997235748876;1497018673919171457;1497018673922169250;2a60f716d6d6;0;0
$1;1497018673923727338;_API-Gateway.gateway.GET;0689E4A208091E6A5A513FC3B0584F8B;7587157997235748877;1497018673923131208;1497018673923717181;2a60f716d6d6;0;0
$1;1497018673927588440;api.vetsGET;0689E4A208091E6A5A513FC3B0584F8B;7587157997235748878;1497018673924662375;1497018673927587153;2a60f716d6d6;0;0
$1;1497018673931460680;api.ownersGET;0689E4A208091E6A5A513FC3B0584F8B;7587157997235748879;1497018673928628183;1497018673931459122;2a60f716d6d6;0;0
$1;1497018673934393613;api.ownersNumberedGET;0689E4A208091E6A5A513FC3B0584F8B;7587157997235748880;1497018673932278005;1497018673934391607;2a60f716d6d6;0;0
$1;1497018673942166558;api.petsNumberedGET;0689E4A208091E6A5A513FC3B0584F8B;7587157997235748881;1497018673939998506;1497018673942165003;2a60f716d6d6;0;0
$1;1497018673946026142;api.visitsGET;0689E4A208091E6A5A513FC3B0584F8B;7587157997235748882;1497018673943125699;1497018673946024587;2a60f716d6d6;0;0
$1;1497018673947579105;_API-Gateway.gateway.GET;4CF1F7866CD97E6B7A9FD8000E6D91EB;7587157997235748883;1497018673946973048;1497018673947569405;2a60f716d6d6;0;0
$1;1497018673951228433;api.vetsGET;4CF1F7866CD97E6B7A9FD8000E6D91EB;7587157997235748884;1497018673948508022;1497018673951228220;2a60f716d6d6;0;0
$1;1497018673955013558;api.ownersGET;4CF1F7866CD97E6B7A9FD8000E6D91EB;7587157997235748885;1497018673952257776;1497018673955013558;2a60f716d6d6;0;0
$1;1497018673957866983;api.ownersNumberedGET;4CF1F7866CD97E6B7A9FD8000E6D91EB;7587157997235748886;1497018673955929135;1497018673957865723;2a60f716d6d6;0;0
$1;1497018673965721149;api.petsNumberedGET;4CF1F7866CD97E6B7A9FD8000E6D91EB;7587157997235748887;1497018673963545841;1497018673965716997;2a60f716d6d6;0;0
$1;1497018673969553724;api.visitsGET;4CF1F7866CD97E6B7A9FD8000E6D91EB;7587157997235748888;1497018673966685656;1497018673969552294;2a60f716d6d6;0;0
$1;1497018673971158372;_API-Gateway.gateway.GET;72F64EF757323744FCEE4B5C9ABE8F59;7587157997235748889;1497018673970514522;1497018673971147441;2a60f716d6d6;0;0
$1;1497018673975484417;api.vetsGET;72F64EF757323744FCEE4B5C9ABE8F59;7587157997235748890;1497018673972135125;1497018673975484417;2a60f716d6d6;0;0
$1;1497018673979061990;api.ownersGET;72F64EF757323744FCEE4B5C9ABE8F59;7587157997235748891;1497018673976334960;1497018673979059869;2a60f716d6d6;0;0
$1;1497018673981938954;api.ownersNumberedGET;72F64EF757323744FCEE4B5C9ABE8F59;7587157997235748892;1497018673979866259;1497018673981938396;2a60f716d6d6;0;0
$1;1497018673989643849;api.petsNumberedGET;72F64EF757323744FCEE4B5C9ABE8F59;7587157997235748893;1497018673987431725;1497018673989642382;2a60f716d6d6;0;0
$1;1497018673994867620;api.visitsGET;72F64EF757323744FCEE4B5C9ABE8F59;7587157997235748894;1497018673990618482;1497018673994866343;2a60f716d6d6;0;0
$1;1497018673996703514;_API-Gateway.gateway.GET;4B383136E9C1E3506231243177E33A2F;7587157997235748895;1497018673996093857;1497018673996693259;2a60f716d6d6;0;0
$1;1497018674000338001;api.vetsGET;4B383136E9C1E3506231243177E33A2F;7587157997235748896;1497018673997648738;1497018674000335924;2a60f716d6d6;0;0
$1;1497018674004533151;api.ownersGET;4B383136E9C1E3506231243177E33A2F;7587157997235748897;1497018674001172894;1497018674004531772;2a60f716d6d6;0;0
$1;1497018674007380693;api.ownersNumberedGET;4B383136E9C1E3506231243177E33A2F;7587157997235748898;1497018674005351337;1497018674007379317;2a60f716d6d6;0;0
$1;1497018674015293270;api.petsNumberedGET;4B383136E9C1E3506231243177E33A2F;7587157997235748899;1497018674013050683;1497018674015293270;2a60f716d6d6;0;0
$1;1497018674019333779;api.visitsGET;4B383136E9C1E3506231243177E33A2F;7587157997235748900;1497018674016286894;1497018674019332188;2a60f716d6d6;0;0
$1;1497018674021057829;_API-Gateway.gateway.GET;AA836C81A888FE7A063E6774D4FD081D;7587157997235748901;1497018674020365235;1497018674021045760;2a60f716d6d6;0;0
$1;1497018674024774512;api.vetsGET;AA836C81A888FE7A063E6774D4FD081D;7587157997235748902;1497018674021999158;1497018674024773259;2a60f716d6d6;0;0
$1;1497018674028560165;api.ownersGET;AA836C81A888FE7A063E6774D4FD081D;7587157997235748903;1497018674025655978;1497018674028558717;2a60f716d6d6;0;0
$1;1497018674031315098;api.ownersNumberedGET;AA836C81A888FE7A063E6774D4FD081D;7587157997235748904;1497018674029424283;1497018674031315098;2a60f716d6d6;0;0
$1;1497018674038932249;api.petsNumberedGET;AA836C81A888FE7A063E6774D4FD081D;7587157997235748905;1497018674036744574;1497018674038930712;2a60f716d6d6;0;0
$1;1497018674043082940;api.visitsGET;AA836C81A888FE7A063E6774D4FD081D;7587157997235748906;1497018674039785842;1497018674043081673;2a60f716d6d6;0;0
$1;1497018674044706214;_API-Gateway.gateway.GET;F060E01583DCBEC495BD9A65D0005C2E;7587157997235748907;1497018674044081907;1497018674044695818;2a60f716d6d6;0;0
$1;1497018674048185890;api.vetsGET;F060E01583DCBEC495BD9A65D0005C2E;7587157997235748908;1497018674045615987;1497018674048184930;2a60f716d6d6;0;0
$1;1497018674060431560;api.ownersGET;F060E01583DCBEC495BD9A65D0005C2E;7587157997235748909;1497018674049002192;1497018674060429915;2a60f716d6d6;0;0
$1;1497018674063284101;api.ownersNumberedGET;F060E01583DCBEC495BD9A65D0005C2E;7587157997235748910;1497018674061315227;1497018674063282879;2a60f716d6d6;0;0
$1;1497018674070864136;api.petsNumberedGET;F060E01583DCBEC495BD9A65D0005C2E;7587157997235748911;1497018674068767872;1497018674070863454;2a60f716d6d6;0;0
