$0;1494868674883877119;1.10;KIEKER-SINGLETON;ff899c08b2f2;1;false;0;NANOSECONDS;1
$1;1494868757012067051;HTTP_CustomerService.GET;8A2BB05C487413E4E491924F473FE69C;6922595577221874168;1494868756980546617;1494868757012051206;ff899c08b2f2;1;1
$1;1494868757023383703;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);8A2BB05C487413E4E491924F473FE69C;6922595577221874169;1494868757023376080;1494868757023382722;ff899c08b2f2;2;2
$1;1494868757025585253;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);8A2BB05C487413E4E491924F473FE69C;6922595577221874169;1494868757024458624;1494868757025583667;ff899c08b2f2;5;4
$1;1494868757030991723;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;8A2BB05C487413E4E491924F473FE69C;6922595577221874169;1494868757023569594;1494868757030990000;ff899c08b2f2;4;3
$1;1494868757031122258;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);8A2BB05C487413E4E491924F473FE69C;6922595577221874169;1494868757023563630;1494868757031121692;ff899c08b2f2;3;2
$1;1494868757034759059;HTTP_CustomerService.GET;8A2BB05C487413E4E491924F473FE69C;6922595577221874169;1494868757023005399;1494868757034717754;ff899c08b2f2;1;1
$1;1494868757054994364;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);8A2BB05C487413E4E491924F473FE69C;6922595577221874170;1494868757054986969;1494868757054993392;ff899c08b2f2;2;2
$1;1494868757055611959;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);8A2BB05C487413E4E491924F473FE69C;6922595577221874170;1494868757055606909;1494868757055611338;ff899c08b2f2;3;2
$1;1494868757059888516;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);8A2BB05C487413E4E491924F473FE69C;6922595577221874170;1494868757058514215;1494868757059886653;ff899c08b2f2;6;4
$1;1494868757060937302;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;8A2BB05C487413E4E491924F473FE69C;6922595577221874170;1494868757056575765;1494868757060936014;ff899c08b2f2;5;3
$1;1494868757061907255;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);8A2BB05C487413E4E491924F473FE69C;6922595577221874170;1494868757061579524;1494868757061906256;ff899c08b2f2;8;4
$1;1494868757062643906;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;8A2BB05C487413E4E491924F473FE69C;6922595577221874170;1494868757061059718;1494868757062642826;ff899c08b2f2;7;3
$1;1494868757062828394;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);8A2BB05C487413E4E491924F473FE69C;6922595577221874170;1494868757056568678;1494868757062827895;ff899c08b2f2;4;2
$1;1494868757067524672;HTTP_CustomerService.PUT;8A2BB05C487413E4E491924F473FE69C;6922595577221874170;1494868757054622047;1494868757067510976;ff899c08b2f2;1;1
$1;1494868757094590322;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);8A2BB05C487413E4E491924F473FE69C;6922595577221874171;1494868757089379639;1494868757094588283;ff899c08b2f2;4;4
$1;1494868757096891776;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;8A2BB05C487413E4E491924F473FE69C;6922595577221874171;1494868757088132252;1494868757096889804;ff899c08b2f2;3;3
$1;1494868757097104597;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);8A2BB05C487413E4E491924F473FE69C;6922595577221874171;1494868757088124637;1494868757097103879;ff899c08b2f2;2;2
$1;1494868757099420655;HTTP_CustomerService.GET;8A2BB05C487413E4E491924F473FE69C;6922595577221874171;1494868757087712409;1494868757099403451;ff899c08b2f2;1;1
$1;1494868757314207990;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874176;1494868757301989746;1494868757314206225;ff899c08b2f2;4;4
$1;1494868757315208456;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874176;1494868757301312598;1494868757315207129;ff899c08b2f2;3;3
$1;1494868757315308955;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874176;1494868757301305495;1494868757315308435;ff899c08b2f2;2;2
$1;1494868757317906022;HTTP_CustomerService.GET;67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874176;1494868757301035060;1494868757317890960;ff899c08b2f2;1;1
$1;1494868757340315137;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874177;1494868757340279640;1494868757340313673;ff899c08b2f2;2;2
$1;1494868757343935399;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874177;1494868757341213679;1494868757343933661;ff899c08b2f2;5;4
$1;1494868757345219848;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874177;1494868757340504022;1494868757345218401;ff899c08b2f2;4;3
$1;1494868757345346336;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874177;1494868757340498205;1494868757345345679;ff899c08b2f2;3;2
$1;1494868757348438134;HTTP_CustomerService.GET;67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874177;1494868757339984612;1494868757348421679;ff899c08b2f2;1;1
$1;1494868757362808026;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874178;1494868757362800034;1494868757362807047;ff899c08b2f2;2;2
$1;1494868757363723313;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874178;1494868757363716456;1494868757363722353;ff899c08b2f2;3;2
$1;1494868757368672904;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874178;1494868757365579930;1494868757368671146;ff899c08b2f2;6;4
$1;1494868757369714497;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874178;1494868757364499326;1494868757369713184;ff899c08b2f2;5;3
$1;1494868757376722301;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874178;1494868757376439300;1494868757376720474;ff899c08b2f2;8;4
$1;1494868757377683580;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874178;1494868757369893111;1494868757377682596;ff899c08b2f2;7;3
$1;1494868757377778320;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874178;1494868757364492308;1494868757377777782;ff899c08b2f2;4;2
$1;1494868757379634095;HTTP_CustomerService.PUT;67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874178;1494868757362478804;1494868757379621891;ff899c08b2f2;1;1
$1;1494868757406696015;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874179;1494868757403629091;1494868757406693984;ff899c08b2f2;4;4
$1;1494868757413845275;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874179;1494868757401248641;1494868757413843711;ff899c08b2f2;3;3
$1;1494868757413940081;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874179;1494868757401241953;1494868757413939489;ff899c08b2f2;2;2
$1;1494868757417038374;HTTP_CustomerService.GET;67EDE1FAD2EB37D3CECFD7D86FA113E8;6922595577221874179;1494868757400953655;1494868757417019413;ff899c08b2f2;1;1
$1;1494868757633327350;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874184;1494868757610371670;1494868757633325726;ff899c08b2f2;4;4
$1;1494868757636017027;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874184;1494868757609306439;1494868757636015262;ff899c08b2f2;3;3
$1;1494868757636108167;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874184;1494868757609298324;1494868757636107455;ff899c08b2f2;2;2
$1;1494868757643337296;HTTP_CustomerService.GET;316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874184;1494868757608952380;1494868757643325419;ff899c08b2f2;1;1
$1;1494868757651901987;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874185;1494868757651887819;1494868757651900937;ff899c08b2f2;2;2
$1;1494868757656179760;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874185;1494868757654712421;1494868757656178088;ff899c08b2f2;5;4
$1;1494868757658518411;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874185;1494868757654000494;1494868757658516696;ff899c08b2f2;4;3
$1;1494868757658610861;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874185;1494868757653989706;1494868757658610184;ff899c08b2f2;3;2
$1;1494868757663967252;HTTP_CustomerService.GET;316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874185;1494868757651497597;1494868757663957352;ff899c08b2f2;1;1
$1;1494868757693976586;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874186;1494868757693969604;1494868757693975642;ff899c08b2f2;2;2
$1;1494868757698525412;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874186;1494868757698511764;1494868757698523999;ff899c08b2f2;3;2
$1;1494868757707857970;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874186;1494868757705434228;1494868757707853130;ff899c08b2f2;6;4
$1;1494868757709555992;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874186;1494868757699507688;1494868757709554307;ff899c08b2f2;5;3
$1;1494868757712898202;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874186;1494868757712567187;1494868757712896635;ff899c08b2f2;8;4
$1;1494868757713820226;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874186;1494868757709718171;1494868757713818499;ff899c08b2f2;7;3
$1;1494868757713929192;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874186;1494868757699496090;1494868757713928358;ff899c08b2f2;4;2
$1;1494868757718424276;HTTP_CustomerService.PUT;316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874186;1494868757693582792;1494868757718408224;ff899c08b2f2;1;1
$1;1494868757757720560;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874187;1494868757754437839;1494868757757718547;ff899c08b2f2;4;4
$1;1494868757766572626;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874187;1494868757753112205;1494868757766571144;ff899c08b2f2;3;3
$1;1494868757766983567;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874187;1494868757753105816;1494868757766982612;ff899c08b2f2;2;2
$1;1494868757768928860;HTTP_CustomerService.GET;316DBF3C065CF3F230AE06E1CD1D9770;6922595577221874187;1494868757752728472;1494868757768912739;ff899c08b2f2;1;1
$1;1494868758032909442;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();B872C0B7A6D681A34C50E006CCF74530;6922595577221874192;1494868757978982703;1494868758032907834;ff899c08b2f2;4;4
$1;1494868758068031147;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;B872C0B7A6D681A34C50E006CCF74530;6922595577221874192;1494868757976728348;1494868758068029426;ff899c08b2f2;3;3
$1;1494868758068151542;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();B872C0B7A6D681A34C50E006CCF74530;6922595577221874192;1494868757976686495;1494868758068151005;ff899c08b2f2;2;2
$1;1494868758083987491;HTTP_CustomerService.GET;B872C0B7A6D681A34C50E006CCF74530;6922595577221874192;1494868757976147265;1494868758083920590;ff899c08b2f2;1;1
$1;1494868758137801115;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);B872C0B7A6D681A34C50E006CCF74530;6922595577221874193;1494868758137789040;1494868758137800023;ff899c08b2f2;2;2
$1;1494868758145614340;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);B872C0B7A6D681A34C50E006CCF74530;6922595577221874193;1494868758139339331;1494868758145606471;ff899c08b2f2;5;4
$1;1494868758147990595;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;B872C0B7A6D681A34C50E006CCF74530;6922595577221874193;1494868758138567627;1494868758147988981;ff899c08b2f2;4;3
$1;1494868758148088694;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);B872C0B7A6D681A34C50E006CCF74530;6922595577221874193;1494868758138547387;1494868758148087940;ff899c08b2f2;3;2
$1;1494868758157924412;HTTP_CustomerService.GET;B872C0B7A6D681A34C50E006CCF74530;6922595577221874193;1494868758137445854;1494868758157913790;ff899c08b2f2;1;1
$1;1494868758178972288;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);B872C0B7A6D681A34C50E006CCF74530;6922595577221874194;1494868758178964802;1494868758178971107;ff899c08b2f2;2;2
$1;1494868758179716677;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);B872C0B7A6D681A34C50E006CCF74530;6922595577221874194;1494868758179711598;1494868758179715982;ff899c08b2f2;3;2
$1;1494868758189123842;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);B872C0B7A6D681A34C50E006CCF74530;6922595577221874194;1494868758181569779;1494868758189122028;ff899c08b2f2;6;4
$1;1494868758190616748;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;B872C0B7A6D681A34C50E006CCF74530;6922595577221874194;1494868758180467267;1494868758190615050;ff899c08b2f2;5;3
$1;1494868758191852565;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);B872C0B7A6D681A34C50E006CCF74530;6922595577221874194;1494868758191461369;1494868758191733718;ff899c08b2f2;8;4
$1;1494868758192997093;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;B872C0B7A6D681A34C50E006CCF74530;6922595577221874194;1494868758190806231;1494868758192995933;ff899c08b2f2;7;3
$1;1494868758193168502;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);B872C0B7A6D681A34C50E006CCF74530;6922595577221874194;1494868758180438990;1494868758193167905;ff899c08b2f2;4;2
$1;1494868758194472826;HTTP_CustomerService.PUT;B872C0B7A6D681A34C50E006CCF74530;6922595577221874194;1494868758178608289;1494868758194455977;ff899c08b2f2;1;1
$1;1494868758217976526;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);B872C0B7A6D681A34C50E006CCF74530;6922595577221874195;1494868758208917391;1494868758217973980;ff899c08b2f2;4;4
$1;1494868758219914600;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;B872C0B7A6D681A34C50E006CCF74530;6922595577221874195;1494868758207663587;1494868758219913305;ff899c08b2f2;3;3
$1;1494868758220020131;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);B872C0B7A6D681A34C50E006CCF74530;6922595577221874195;1494868758207652864;1494868758220019592;ff899c08b2f2;2;2
$1;1494868758222917635;HTTP_CustomerService.GET;B872C0B7A6D681A34C50E006CCF74530;6922595577221874195;1494868758207110402;1494868758222903365;ff899c08b2f2;1;1
$1;1494868758446028164;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();5235F6AFABFF11320D34630BCC9FA076;6922595577221874200;1494868758427420476;1494868758446026169;ff899c08b2f2;4;4
$1;1494868758451215574;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;5235F6AFABFF11320D34630BCC9FA076;6922595577221874200;1494868758421088004;1494868758451213813;ff899c08b2f2;3;3
$1;1494868758451385865;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();5235F6AFABFF11320D34630BCC9FA076;6922595577221874200;1494868758421082026;1494868758451385272;ff899c08b2f2;2;2
$1;1494868758454194156;HTTP_CustomerService.GET;5235F6AFABFF11320D34630BCC9FA076;6922595577221874200;1494868758420831980;1494868758454172611;ff899c08b2f2;1;1
$1;1494868758460688145;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5235F6AFABFF11320D34630BCC9FA076;6922595577221874201;1494868758460680508;1494868758460686939;ff899c08b2f2;2;2
$1;1494868758463111910;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);5235F6AFABFF11320D34630BCC9FA076;6922595577221874201;1494868758461866894;1494868758463110319;ff899c08b2f2;5;4
$1;1494868758464985463;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;5235F6AFABFF11320D34630BCC9FA076;6922595577221874201;1494868758460871909;1494868758464984059;ff899c08b2f2;4;3
$1;1494868758465095716;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);5235F6AFABFF11320D34630BCC9FA076;6922595577221874201;1494868758460852759;1494868758465095069;ff899c08b2f2;3;2
$1;1494868758469834882;HTTP_CustomerService.GET;5235F6AFABFF11320D34630BCC9FA076;6922595577221874201;1494868758460372178;1494868758469822760;ff899c08b2f2;1;1
$1;1494868758483225392;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5235F6AFABFF11320D34630BCC9FA076;6922595577221874202;1494868758483218212;1494868758483224350;ff899c08b2f2;2;2
$1;1494868758484673321;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5235F6AFABFF11320D34630BCC9FA076;6922595577221874202;1494868758484666058;1494868758484672096;ff899c08b2f2;3;2
$1;1494868758487655055;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);5235F6AFABFF11320D34630BCC9FA076;6922595577221874202;1494868758486176118;1494868758487653339;ff899c08b2f2;6;4
$1;1494868758496961067;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;5235F6AFABFF11320D34630BCC9FA076;6922595577221874202;1494868758485503408;1494868758496957450;ff899c08b2f2;5;3
$1;1494868758497963892;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);5235F6AFABFF11320D34630BCC9FA076;6922595577221874202;1494868758497598496;1494868758497962993;ff899c08b2f2;8;4
$1;1494868758498678454;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;5235F6AFABFF11320D34630BCC9FA076;6922595577221874202;1494868758497143987;1494868758498677634;ff899c08b2f2;7;3
$1;1494868758498814580;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);5235F6AFABFF11320D34630BCC9FA076;6922595577221874202;1494868758485495930;1494868758498814019;ff899c08b2f2;4;2
$1;1494868758504998292;HTTP_CustomerService.PUT;5235F6AFABFF11320D34630BCC9FA076;6922595577221874202;1494868758482914613;1494868758503231185;ff899c08b2f2;1;1
$1;1494868758532962685;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);5235F6AFABFF11320D34630BCC9FA076;6922595577221874203;1494868758531346360;1494868758532960787;ff899c08b2f2;4;4
$1;1494868758533941599;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;5235F6AFABFF11320D34630BCC9FA076;6922595577221874203;1494868758530686190;1494868758533940200;ff899c08b2f2;3;3
$1;1494868758534052777;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);5235F6AFABFF11320D34630BCC9FA076;6922595577221874203;1494868758530679298;1494868758534052240;ff899c08b2f2;2;2
$1;1494868758536391935;HTTP_CustomerService.GET;5235F6AFABFF11320D34630BCC9FA076;6922595577221874203;1494868758530353713;1494868758536368433;ff899c08b2f2;1;1
$1;1494868758738911409;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();8546929DBC64592FBD0636039701D268;6922595577221874208;1494868758722986512;1494868758738909713;ff899c08b2f2;4;4
$1;1494868758739942349;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;8546929DBC64592FBD0636039701D268;6922595577221874208;1494868758722309374;1494868758739941103;ff899c08b2f2;3;3
$1;1494868758740049539;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();8546929DBC64592FBD0636039701D268;6922595577221874208;1494868758722302892;1494868758740049022;ff899c08b2f2;2;2
$1;1494868758742294399;HTTP_CustomerService.GET;8546929DBC64592FBD0636039701D268;6922595577221874208;1494868758722010390;1494868758742280974;ff899c08b2f2;1;1
$1;1494868758749145156;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);8546929DBC64592FBD0636039701D268;6922595577221874209;1494868758749139022;1494868758749144239;ff899c08b2f2;2;2
$1;1494868758758841809;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);8546929DBC64592FBD0636039701D268;6922595577221874209;1494868758757864565;1494868758758840277;ff899c08b2f2;5;4
$1;1494868758759840306;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;8546929DBC64592FBD0636039701D268;6922595577221874209;1494868758749343780;1494868758759838873;ff899c08b2f2;4;3
$1;1494868758759926572;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);8546929DBC64592FBD0636039701D268;6922595577221874209;1494868758749337732;1494868758759926052;ff899c08b2f2;3;2
$1;1494868758761647675;HTTP_CustomerService.GET;8546929DBC64592FBD0636039701D268;6922595577221874209;1494868758748870958;1494868758761636824;ff899c08b2f2;1;1
