$0;1494946394575248142;1.10;KIEKER-SINGLETON;f659df926a8f;1;false;0;NANOSECONDS;1
$1;1494946631542226686;HTTP_CustomerService.PUT;FDD93CF9FD4858960EB38BD86DD28295;4164281542945803337;1494946631536321113;1494946631542217412;f659df926a8f;1;1
$1;1494946631555211049;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);FDD93CF9FD4858960EB38BD86DD28295;4164281542945803338;1494946631553238413;1494946631555210312;f659df926a8f;4;4
$1;1494946631556014665;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);FDD93CF9FD4858960EB38BD86DD28295;4164281542945803338;1494946631552711628;1494946631556014118;f659df926a8f;3;3
$1;1494946631556066840;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);FDD93CF9FD4858960EB38BD86DD28295;4164281542945803338;1494946631552703756;1494946631556066618;f659df926a8f;2;2
$1;1494946631558543687;HTTP_CustomerService.GET;FDD93CF9FD4858960EB38BD86DD28295;4164281542945803338;1494946631551712710;1494946631558533980;f659df926a8f;1;1
$1;1494946631723855261;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();F7F562A251E095F26982C85F1B40A4A5;4164281542945803343;1494946631719797291;1494946631723854241;f659df926a8f;4;4
$1;1494946631724562256;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();F7F562A251E095F26982C85F1B40A4A5;4164281542945803343;1494946631719322244;1494946631724561589;f659df926a8f;3;3
$1;1494946631724644314;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();F7F562A251E095F26982C85F1B40A4A5;4164281542945803343;1494946631719317163;1494946631724644080;f659df926a8f;2;2
$1;1494946631729639915;HTTP_CustomerService.GET;F7F562A251E095F26982C85F1B40A4A5;4164281542945803343;1494946631719128991;1494946631729629813;f659df926a8f;1;1
$1;1494946631733175354;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);F7F562A251E095F26982C85F1B40A4A5;4164281542945803344;1494946631733171959;1494946631733174756;f659df926a8f;2;2
$1;1494946631734642723;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);F7F562A251E095F26982C85F1B40A4A5;4164281542945803344;1494946631733976469;1494946631734642018;f659df926a8f;5;4
$1;1494946631735322683;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);F7F562A251E095F26982C85F1B40A4A5;4164281542945803344;1494946631733227176;1494946631735322378;f659df926a8f;4;3
$1;1494946631735392392;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);F7F562A251E095F26982C85F1B40A4A5;4164281542945803344;1494946631733223768;1494946631735392186;f659df926a8f;3;2
$1;1494946631736780493;HTTP_CustomerService.GET;F7F562A251E095F26982C85F1B40A4A5;4164281542945803344;1494946631732886120;1494946631736771470;f659df926a8f;1;1
$1;1494946631747416737;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);F7F562A251E095F26982C85F1B40A4A5;4164281542945803345;1494946631747413400;1494946631747416133;f659df926a8f;2;2
$1;1494946631747812112;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);F7F562A251E095F26982C85F1B40A4A5;4164281542945803345;1494946631747810610;1494946631747811821;f659df926a8f;3;2
$1;1494946631749845488;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);F7F562A251E095F26982C85F1B40A4A5;4164281542945803345;1494946631749138362;1494946631749844911;f659df926a8f;6;4
$1;1494946631750626499;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);F7F562A251E095F26982C85F1B40A4A5;4164281542945803345;1494946631748289233;1494946631750626025;f659df926a8f;5;3
$1;1494946631751343241;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);F7F562A251E095F26982C85F1B40A4A5;4164281542945803345;1494946631751191956;1494946631751342811;f659df926a8f;8;4
$1;1494946631754557056;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);F7F562A251E095F26982C85F1B40A4A5;4164281542945803345;1494946631750728959;1494946631754556292;f659df926a8f;7;3
$1;1494946631754617461;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);F7F562A251E095F26982C85F1B40A4A5;4164281542945803345;1494946631748284384;1494946631754617238;f659df926a8f;4;2
$1;1494946631755995332;HTTP_CustomerService.PUT;F7F562A251E095F26982C85F1B40A4A5;4164281542945803345;1494946631747165619;1494946631755922914;f659df926a8f;1;1
$1;1494946631787807800;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);F7F562A251E095F26982C85F1B40A4A5;4164281542945803346;1494946631786658741;1494946631787807045;f659df926a8f;4;4
$1;1494946631788421157;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);F7F562A251E095F26982C85F1B40A4A5;4164281542945803346;1494946631786130587;1494946631788420730;f659df926a8f;3;3
$1;1494946631788539050;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);F7F562A251E095F26982C85F1B40A4A5;4164281542945803346;1494946631786123114;1494946631788526000;f659df926a8f;2;2
$1;1494946631789704801;HTTP_CustomerService.GET;F7F562A251E095F26982C85F1B40A4A5;4164281542945803346;1494946631785807682;1494946631789695996;f659df926a8f;1;1
$1;1494946631977625061;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803351;1494946631973297990;1494946631977624217;f659df926a8f;4;4
$1;1494946631978312033;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803351;1494946631972753281;1494946631978311366;f659df926a8f;3;3
$1;1494946631978386000;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803351;1494946631972748253;1494946631978385782;f659df926a8f;2;2
$1;1494946631981242024;HTTP_CustomerService.GET;5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803351;1494946631972544669;1494946631981232716;f659df926a8f;1;1
$1;1494946631984741668;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803352;1494946631984737907;1494946631984741078;f659df926a8f;2;2
$1;1494946631986158005;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803352;1494946631985502854;1494946631986157419;f659df926a8f;5;4
$1;1494946631986833369;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803352;1494946631984785745;1494946631986833018;f659df926a8f;4;3
$1;1494946631987008733;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803352;1494946631984782095;1494946631987008548;f659df926a8f;3;2
$1;1494946631988204468;HTTP_CustomerService.GET;5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803352;1494946631984508137;1494946631988195000;f659df926a8f;1;1
$1;1494946631997638500;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803353;1494946631997635172;1494946631997637931;f659df926a8f;2;2
$1;1494946631997897469;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803353;1494946631997895914;1494946631997897231;f659df926a8f;3;2
$1;1494946632000070064;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803353;1494946631999276191;1494946632000069290;f659df926a8f;6;4
$1;1494946632000776634;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803353;1494946631998545844;1494946632000776253;f659df926a8f;5;3
$1;1494946632001573843;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803353;1494946632001299569;1494946632001573521;f659df926a8f;8;4
$1;1494946632002690081;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803353;1494946632000877539;1494946632002689407;f659df926a8f;7;3
$1;1494946632002763316;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803353;1494946631998540931;1494946632002763049;f659df926a8f;4;2
$1;1494946632004513223;HTTP_CustomerService.PUT;5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803353;1494946631997356511;1494946632004499564;f659df926a8f;1;1
$1;1494946632018692593;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803354;1494946632017608398;1494946632018691921;f659df926a8f;4;4
$1;1494946632019378051;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803354;1494946632017091374;1494946632019377667;f659df926a8f;3;3
$1;1494946632019499270;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803354;1494946632017082804;1494946632019499039;f659df926a8f;2;2
$1;1494946632020708195;HTTP_CustomerService.GET;5A142F9F6421ECB5B0D2CA7420E6535A;4164281542945803354;1494946632016823879;1494946632020698766;f659df926a8f;1;1
$1;1494946632216424113;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803359;1494946632211143758;1494946632216423128;f659df926a8f;4;4
$1;1494946632217393848;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803359;1494946632210587391;1494946632217393179;f659df926a8f;3;3
$1;1494946632217467434;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803359;1494946632210581100;1494946632217467162;f659df926a8f;2;2
$1;1494946632219912083;HTTP_CustomerService.GET;3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803359;1494946632210350130;1494946632219902353;f659df926a8f;1;1
$1;1494946632224733821;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803360;1494946632224730747;1494946632224733262;f659df926a8f;2;2
$1;1494946632226339134;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803360;1494946632225570092;1494946632226338400;f659df926a8f;5;4
$1;1494946632227140228;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803360;1494946632224780813;1494946632227139788;f659df926a8f;4;3
$1;1494946632227213258;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803360;1494946632224772302;1494946632227213033;f659df926a8f;3;2
$1;1494946632228015803;HTTP_CustomerService.GET;3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803360;1494946632224518586;1494946632228002393;f659df926a8f;1;1
$1;1494946632240279964;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803361;1494946632240276251;1494946632240279174;f659df926a8f;2;2
$1;1494946632240635420;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803361;1494946632240633878;1494946632240635118;f659df926a8f;3;2
$1;1494946632243211941;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803361;1494946632242410151;1494946632243211206;f659df926a8f;6;4
$1;1494946632243995436;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803361;1494946632241061668;1494946632243994929;f659df926a8f;5;3
$1;1494946632245788947;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803361;1494946632245603768;1494946632245788093;f659df926a8f;8;4
$1;1494946632246627910;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803361;1494946632244121973;1494946632246626910;f659df926a8f;7;3
$1;1494946632246762799;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803361;1494946632241056849;1494946632246762568;f659df926a8f;4;2
$1;1494946632247907726;HTTP_CustomerService.PUT;3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803361;1494946632240051584;1494946632247897177;f659df926a8f;1;1
$1;1494946632265596241;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803362;1494946632264206733;1494946632265595392;f659df926a8f;4;4
$1;1494946632266359800;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803362;1494946632263639790;1494946632266359110;f659df926a8f;3;3
$1;1494946632266483794;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803362;1494946632263631211;1494946632266483440;f659df926a8f;2;2
$1;1494946632267726254;HTTP_CustomerService.GET;3E22F323C1A03E9F1AFEDF6EDC49DC1C;4164281542945803362;1494946632263353532;1494946632267716360;f659df926a8f;1;1
$1;1494946632454767749;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803367;1494946632447033404;1494946632454766927;f659df926a8f;4;4
$1;1494946632455537387;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803367;1494946632446247804;1494946632455536846;f659df926a8f;3;3
$1;1494946632455616111;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803367;1494946632446241806;1494946632455615841;f659df926a8f;2;2
$1;1494946632459669729;HTTP_CustomerService.GET;07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803367;1494946632446008090;1494946632459660747;f659df926a8f;1;1
$1;1494946632465540260;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803368;1494946632465536965;1494946632465539768;f659df926a8f;2;2
$1;1494946632470286928;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803368;1494946632466173041;1494946632470286085;f659df926a8f;5;4
$1;1494946632470970157;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803368;1494946632465600237;1494946632470969640;f659df926a8f;4;3
$1;1494946632471015534;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803368;1494946632465596509;1494946632471015341;f659df926a8f;3;2
$1;1494946632472180262;HTTP_CustomerService.GET;07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803368;1494946632465291222;1494946632472166522;f659df926a8f;1;1
$1;1494946632484323439;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803369;1494946632484319723;1494946632484322599;f659df926a8f;2;2
$1;1494946632484615940;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803369;1494946632484614612;1494946632484615649;f659df926a8f;3;2
$1;1494946632486321901;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803369;1494946632485663427;1494946632486321287;f659df926a8f;6;4
$1;1494946632486904362;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803369;1494946632484986056;1494946632486903925;f659df926a8f;5;3
$1;1494946632487575578;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803369;1494946632487322295;1494946632487575153;f659df926a8f;8;4
$1;1494946632488099345;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803369;1494946632487005071;1494946632488099000;f659df926a8f;7;3
$1;1494946632488197385;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803369;1494946632484981186;1494946632488197185;f659df926a8f;4;2
$1;1494946632489793160;HTTP_CustomerService.PUT;07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803369;1494946632484104552;1494946632489784107;f659df926a8f;1;1
$1;1494946632524888816;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803370;1494946632523761844;1494946632524887267;f659df926a8f;4;4
$1;1494946632525664547;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803370;1494946632523242578;1494946632525663971;f659df926a8f;3;3
$1;1494946632525769201;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803370;1494946632523229487;1494946632525768983;f659df926a8f;2;2
$1;1494946632527167231;HTTP_CustomerService.GET;07A1AEC883EAFEFA01B2478268BDBBEB;4164281542945803370;1494946632522884995;1494946632527157771;f659df926a8f;1;1
$1;1494946632737871823;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();39189113A1AC106D1A82172E3BDB15CB;4164281542945803375;1494946632733678961;1494946632737871039;f659df926a8f;4;4
$1;1494946632738595374;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();39189113A1AC106D1A82172E3BDB15CB;4164281542945803375;1494946632733142532;1494946632738594775;f659df926a8f;3;3
$1;1494946632738673103;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();39189113A1AC106D1A82172E3BDB15CB;4164281542945803375;1494946632733137941;1494946632738672866;f659df926a8f;2;2
$1;1494946632740673653;HTTP_CustomerService.GET;39189113A1AC106D1A82172E3BDB15CB;4164281542945803375;1494946632732927013;1494946632740664138;f659df926a8f;1;1
$1;1494946632762114261;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);39189113A1AC106D1A82172E3BDB15CB;4164281542945803376;1494946632762110844;1494946632762113771;f659df926a8f;2;2
$1;1494946632763514319;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);39189113A1AC106D1A82172E3BDB15CB;4164281542945803376;1494946632762818674;1494946632763513616;f659df926a8f;5;4
$1;1494946632764168635;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);39189113A1AC106D1A82172E3BDB15CB;4164281542945803376;1494946632762158067;1494946632764168345;f659df926a8f;4;3
$1;1494946632764253064;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);39189113A1AC106D1A82172E3BDB15CB;4164281542945803376;1494946632762154422;1494946632764252842;f659df926a8f;3;2
$1;1494946632765550394;HTTP_CustomerService.GET;39189113A1AC106D1A82172E3BDB15CB;4164281542945803376;1494946632761832264;1494946632765538173;f659df926a8f;1;1
$1;1494946632780233227;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);39189113A1AC106D1A82172E3BDB15CB;4164281542945803377;1494946632780229830;1494946632780232638;f659df926a8f;2;2
$1;1494946632780544016;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);39189113A1AC106D1A82172E3BDB15CB;4164281542945803377;1494946632780542157;1494946632780543707;f659df926a8f;3;2
$1;1494946632782297468;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);39189113A1AC106D1A82172E3BDB15CB;4164281542945803377;1494946632781641131;1494946632782296898;f659df926a8f;6;4
$1;1494946632782968367;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);39189113A1AC106D1A82172E3BDB15CB;4164281542945803377;1494946632780895404;1494946632782968016;f659df926a8f;5;3
$1;1494946632783655853;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);39189113A1AC106D1A82172E3BDB15CB;4164281542945803377;1494946632783504511;1494946632783655459;f659df926a8f;8;4
$1;1494946632784233997;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);39189113A1AC106D1A82172E3BDB15CB;4164281542945803377;1494946632783047377;1494946632784233646;f659df926a8f;7;3
$1;1494946632784324457;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);39189113A1AC106D1A82172E3BDB15CB;4164281542945803377;1494946632780890619;1494946632784324214;f659df926a8f;4;2
$1;1494946632789734551;HTTP_CustomerService.PUT;39189113A1AC106D1A82172E3BDB15CB;4164281542945803377;1494946632780002963;1494946632789724614;f659df926a8f;1;1
$1;1494946632851694023;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);39189113A1AC106D1A82172E3BDB15CB;4164281542945803378;1494946632850493688;1494946632851693302;f659df926a8f;4;4
$1;1494946632852367764;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);39189113A1AC106D1A82172E3BDB15CB;4164281542945803378;1494946632848669950;1494946632852367285;f659df926a8f;3;3
$1;1494946632852455161;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);39189113A1AC106D1A82172E3BDB15CB;4164281542945803378;1494946632848661804;1494946632852454907;f659df926a8f;2;2
$1;1494946632853841571;HTTP_CustomerService.GET;39189113A1AC106D1A82172E3BDB15CB;4164281542945803378;1494946632848370838;1494946632853827819;f659df926a8f;1;1
$1;1494946633074285559;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();373093D1663B7E5FB3DBD1EDD68193BA;4164281542945803383;1494946633070105948;1494946633074284497;f659df926a8f;4;4
$1;1494946633075040928;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();373093D1663B7E5FB3DBD1EDD68193BA;4164281542945803383;1494946633069612452;1494946633075040384;f659df926a8f;3;3
$1;1494946633075098111;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();373093D1663B7E5FB3DBD1EDD68193BA;4164281542945803383;1494946633069607306;1494946633075097910;f659df926a8f;2;2
$1;1494946633079408991;HTTP_CustomerService.GET;373093D1663B7E5FB3DBD1EDD68193BA;4164281542945803383;1494946633069304953;1494946633079398863;f659df926a8f;1;1
$1;1494946633102622882;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);373093D1663B7E5FB3DBD1EDD68193BA;4164281542945803384;1494946633102619099;1494946633102622345;f659df926a8f;2;2
$1;1494946633103913140;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);373093D1663B7E5FB3DBD1EDD68193BA;4164281542945803384;1494946633103285525;1494946633103912498;f659df926a8f;5;4
