$0;1496076215051281883;1.10;KIEKER-SINGLETON;e752ce4c0f18;1;false;0;NANOSECONDS;1
$1;1496076331980766870;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);E07D2E4EE77DCFF93CA597BD3D8BF64F;6081829821787148155;1496076331978020441;1496076331980761626;e752ce4c0f18;4;4
$1;1496076331982643498;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);E07D2E4EE77DCFF93CA597BD3D8BF64F;6081829821787148155;1496076331976378429;1496076331982641092;e752ce4c0f18;3;3
$1;1496076331982680639;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);E07D2E4EE77DCFF93CA597BD3D8BF64F;6081829821787148155;1496076331976361003;1496076331982679185;e752ce4c0f18;2;2
$1;1496076331984088471;HTTP_VisitsService.GET;E07D2E4EE77DCFF93CA597BD3D8BF64F;6081829821787148155;1496076331975711946;1496076331984053477;e752ce4c0f18;1;1
$1;1496076332161860579;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);2DF87B6CCE3E7B5A5C05788524BC32EA;6081829821787148162;1496076332159158401;1496076332161854353;e752ce4c0f18;4;4
$1;1496076332163689103;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);2DF87B6CCE3E7B5A5C05788524BC32EA;6081829821787148162;1496076332157781608;1496076332163686308;e752ce4c0f18;3;3
$1;1496076332163725535;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);2DF87B6CCE3E7B5A5C05788524BC32EA;6081829821787148162;1496076332157765407;1496076332163724435;e752ce4c0f18;2;2
$1;1496076332165079110;HTTP_VisitsService.GET;2DF87B6CCE3E7B5A5C05788524BC32EA;6081829821787148162;1496076332157221289;1496076332165057283;e752ce4c0f18;1;1
$1;1496076332354736982;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);A56C880BFB39F16CFFEF735948363B8D;6081829821787148169;1496076332352831495;1496076332354730900;e752ce4c0f18;4;4
$1;1496076332356551452;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);A56C880BFB39F16CFFEF735948363B8D;6081829821787148169;1496076332351383652;1496076332356549023;e752ce4c0f18;3;3
$1;1496076332356579975;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);A56C880BFB39F16CFFEF735948363B8D;6081829821787148169;1496076332351365442;1496076332356578601;e752ce4c0f18;2;2
$1;1496076332357712882;HTTP_VisitsService.GET;A56C880BFB39F16CFFEF735948363B8D;6081829821787148169;1496076332350754426;1496076332357692919;e752ce4c0f18;1;1
$1;1496076332527035634;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);9BCB5CEA7FD3018B57550DA03FCF7870;6081829821787148176;1496076332525176031;1496076332527030048;e752ce4c0f18;4;4
$1;1496076332528865807;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);9BCB5CEA7FD3018B57550DA03FCF7870;6081829821787148176;1496076332523767496;1496076332528863200;e752ce4c0f18;3;3
$1;1496076332528897755;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);9BCB5CEA7FD3018B57550DA03FCF7870;6081829821787148176;1496076332523748167;1496076332528896751;e752ce4c0f18;2;2
$1;1496076332530004103;HTTP_VisitsService.GET;9BCB5CEA7FD3018B57550DA03FCF7870;6081829821787148176;1496076332523177812;1496076332529984397;e752ce4c0f18;1;1
$1;1496076332681630412;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);8B23F8F2BE26085DF037DACE32E8A0F1;6081829821787148183;1496076332679563523;1496076332681624923;e752ce4c0f18;4;4
$1;1496076332683337564;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);8B23F8F2BE26085DF037DACE32E8A0F1;6081829821787148183;1496076332678147247;1496076332683335245;e752ce4c0f18;3;3
$1;1496076332683364107;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);8B23F8F2BE26085DF037DACE32E8A0F1;6081829821787148183;1496076332678131119;1496076332683362705;e752ce4c0f18;2;2
$1;1496076332684432959;HTTP_VisitsService.GET;8B23F8F2BE26085DF037DACE32E8A0F1;6081829821787148183;1496076332677664721;1496076332684413235;e752ce4c0f18;1;1
$1;1496076332855488970;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);BB8C8C27A4FCC44BB34EB4BC44760BE6;6081829821787148190;1496076332853566244;1496076332855483658;e752ce4c0f18;4;4
$1;1496076332857362042;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);BB8C8C27A4FCC44BB34EB4BC44760BE6;6081829821787148190;1496076332852073329;1496076332857359657;e752ce4c0f18;3;3
$1;1496076332857401382;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);BB8C8C27A4FCC44BB34EB4BC44760BE6;6081829821787148190;1496076332852055705;1496076332857401382;e752ce4c0f18;2;2
$1;1496076332858613484;HTTP_VisitsService.GET;BB8C8C27A4FCC44BB34EB4BC44760BE6;6081829821787148190;1496076332851437795;1496076332858596707;e752ce4c0f18;1;1
$1;1496076333029794318;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);62F8D020B51E3F038EBA3754E656BEE5;6081829821787148197;1496076333027921029;1496076333029789289;e752ce4c0f18;4;4
$1;1496076333031599596;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);62F8D020B51E3F038EBA3754E656BEE5;6081829821787148197;1496076333025918881;1496076333031597359;e752ce4c0f18;3;3
$1;1496076333031634118;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);62F8D020B51E3F038EBA3754E656BEE5;6081829821787148197;1496076333025899458;1496076333031632379;e752ce4c0f18;2;2
$1;1496076333032907502;HTTP_VisitsService.GET;62F8D020B51E3F038EBA3754E656BEE5;6081829821787148197;1496076333025252276;1496076333032886601;e752ce4c0f18;1;1
$1;1496076333229545575;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);AACBC6ABA7EC6C6CABC4BC68D48D283F;6081829821787148204;1496076333227544732;1496076333229541073;e752ce4c0f18;4;4
$1;1496076333231393359;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);AACBC6ABA7EC6C6CABC4BC68D48D283F;6081829821787148204;1496076333226084324;1496076333231391101;e752ce4c0f18;3;3
$1;1496076333231427206;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);AACBC6ABA7EC6C6CABC4BC68D48D283F;6081829821787148204;1496076333226064833;1496076333231425880;e752ce4c0f18;2;2
$1;1496076333232672680;HTTP_VisitsService.GET;AACBC6ABA7EC6C6CABC4BC68D48D283F;6081829821787148204;1496076333225443710;1496076333232651744;e752ce4c0f18;1;1
$1;1496076333413955753;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);4A37896476AD8D380796249A5DA36F8E;6081829821787148211;1496076333412051117;1496076333413951542;e752ce4c0f18;4;4
$1;1496076333415771063;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);4A37896476AD8D380796249A5DA36F8E;6081829821787148211;1496076333410703536;1496076333415768796;e752ce4c0f18;3;3
$1;1496076333415804790;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);4A37896476AD8D380796249A5DA36F8E;6081829821787148211;1496076333410685266;1496076333415803570;e752ce4c0f18;2;2
$1;1496076333417002654;HTTP_VisitsService.GET;4A37896476AD8D380796249A5DA36F8E;6081829821787148211;1496076333410056191;1496076333416983562;e752ce4c0f18;1;1
$1;1496076333594487212;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);CC801DD5790C410599A065D635711E3A;6081829821787148218;1496076333592514424;1496076333594481948;e752ce4c0f18;4;4
$1;1496076333596400591;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);CC801DD5790C410599A065D635711E3A;6081829821787148218;1496076333591103128;1496076333596397581;e752ce4c0f18;3;3
$1;1496076333596437824;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);CC801DD5790C410599A065D635711E3A;6081829821787148218;1496076333591084793;1496076333596436767;e752ce4c0f18;2;2
$1;1496076333597690949;HTTP_VisitsService.GET;CC801DD5790C410599A065D635711E3A;6081829821787148218;1496076333590456982;1496076333597666724;e752ce4c0f18;1;1
$1;1496076333788519410;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);A7ACD608D7DF2056F78031BA2E844B08;6081829821787148225;1496076333786420535;1496076333788505075;e752ce4c0f18;4;4
$1;1496076333791665567;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);A7ACD608D7DF2056F78031BA2E844B08;6081829821787148225;1496076333784823956;1496076333791661475;e752ce4c0f18;3;3
$1;1496076333791708020;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);A7ACD608D7DF2056F78031BA2E844B08;6081829821787148225;1496076333784805089;1496076333791706892;e752ce4c0f18;2;2
$1;1496076333793012824;HTTP_VisitsService.GET;A7ACD608D7DF2056F78031BA2E844B08;6081829821787148225;1496076333784179265;1496076333792986907;e752ce4c0f18;1;1
$1;1496076333980321121;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);6B463108908959228E05FB5F5F4C0418;6081829821787148232;1496076333978061793;1496076333980315501;e752ce4c0f18;4;4
$1;1496076333982412580;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);6B463108908959228E05FB5F5F4C0418;6081829821787148232;1496076333976431212;1496076333982406093;e752ce4c0f18;3;3
$1;1496076333982446776;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);6B463108908959228E05FB5F5F4C0418;6081829821787148232;1496076333976413206;1496076333982445160;e752ce4c0f18;2;2
$1;1496076333983734087;HTTP_VisitsService.GET;6B463108908959228E05FB5F5F4C0418;6081829821787148232;1496076333975779582;1496076333983714046;e752ce4c0f18;1;1
$1;1496076334165942425;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);D28A7C889BF49089D1614AD55C4DC765;6081829821787148239;1496076334163710914;1496076334165936737;e752ce4c0f18;4;4
$1;1496076334168034964;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);D28A7C889BF49089D1614AD55C4DC765;6081829821787148239;1496076334162145257;1496076334168032300;e752ce4c0f18;3;3
$1;1496076334168069076;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);D28A7C889BF49089D1614AD55C4DC765;6081829821787148239;1496076334162127294;1496076334168068366;e752ce4c0f18;2;2
$1;1496076334169199402;HTTP_VisitsService.GET;D28A7C889BF49089D1614AD55C4DC765;6081829821787148239;1496076334161554550;1496076334169178797;e752ce4c0f18;1;1
$1;1496076334359414191;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);7F1F66878C606587162A09DAE9093FF9;6081829821787148246;1496076334356968340;1496076334359408557;e752ce4c0f18;4;4
$1;1496076334361236998;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);7F1F66878C606587162A09DAE9093FF9;6081829821787148246;1496076334355673022;1496076334361234627;e752ce4c0f18;3;3
$1;1496076334361267431;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);7F1F66878C606587162A09DAE9093FF9;6081829821787148246;1496076334355654919;1496076334361265999;e752ce4c0f18;2;2
$1;1496076334362526056;HTTP_VisitsService.GET;7F1F66878C606587162A09DAE9093FF9;6081829821787148246;1496076334355089614;1496076334362504484;e752ce4c0f18;1;1
$1;1496076334537112461;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);2A8091CD9A4A68401A98171E3983B95A;6081829821787148253;1496076334534464620;1496076334537107137;e752ce4c0f18;4;4
$1;1496076334538941987;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);2A8091CD9A4A68401A98171E3983B95A;6081829821787148253;1496076334533091135;1496076334538939716;e752ce4c0f18;3;3
$1;1496076334538975837;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);2A8091CD9A4A68401A98171E3983B95A;6081829821787148253;1496076334533073400;1496076334538974614;e752ce4c0f18;2;2
$1;1496076334540405335;HTTP_VisitsService.GET;2A8091CD9A4A68401A98171E3983B95A;6081829821787148253;1496076334532438655;1496076334540382435;e752ce4c0f18;1;1
$1;1496076334723607281;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);1A480E73CAEEEC4050A6BCE0FAE52690;6081829821787148260;1496076334721886418;1496076334723601803;e752ce4c0f18;4;4
$1;1496076334725544507;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);1A480E73CAEEEC4050A6BCE0FAE52690;6081829821787148260;1496076334720624601;1496076334725542014;e752ce4c0f18;3;3
$1;1496076334725578566;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);1A480E73CAEEEC4050A6BCE0FAE52690;6081829821787148260;1496076334720607338;1496076334725577313;e752ce4c0f18;2;2
$1;1496076334726695375;HTTP_VisitsService.GET;1A480E73CAEEEC4050A6BCE0FAE52690;6081829821787148260;1496076334720064664;1496076334726676197;e752ce4c0f18;1;1
$1;1496076334907971672;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);510C68A071FDD5E12D6125D17836F3FE;6081829821787148267;1496076334905902905;1496076334907966953;e752ce4c0f18;4;4
$1;1496076334909998466;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);510C68A071FDD5E12D6125D17836F3FE;6081829821787148267;1496076334904451169;1496076334909995894;e752ce4c0f18;3;3
$1;1496076334910030883;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);510C68A071FDD5E12D6125D17836F3FE;6081829821787148267;1496076334904427693;1496076334910029306;e752ce4c0f18;2;2
$1;1496076334911315987;HTTP_VisitsService.GET;510C68A071FDD5E12D6125D17836F3FE;6081829821787148267;1496076334903494292;1496076334911293645;e752ce4c0f18;1;1
$1;1496076335090896922;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);5803A757CAD001C7C7FCB235C201F0F4;6081829821787148274;1496076335089029873;1496076335090891710;e752ce4c0f18;4;4
$1;1496076335093434551;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);5803A757CAD001C7C7FCB235C201F0F4;6081829821787148274;1496076335087601552;1496076335093428591;e752ce4c0f18;3;3
$1;1496076335093485825;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);5803A757CAD001C7C7FCB235C201F0F4;6081829821787148274;1496076335087584773;1496076335093483974;e752ce4c0f18;2;2
$1;1496076335094955998;HTTP_VisitsService.GET;5803A757CAD001C7C7FCB235C201F0F4;6081829821787148274;1496076335087066146;1496076335094933264;e752ce4c0f18;1;1
$1;1496076335260747295;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);5733308C0AAC6A0357548B79A1218EEF;6081829821787148281;1496076335258639982;1496076335260743209;e752ce4c0f18;4;4
$1;1496076335262616520;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);5733308C0AAC6A0357548B79A1218EEF;6081829821787148281;1496076335257060317;1496076335262614204;e752ce4c0f18;3;3
$1;1496076335262648799;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);5733308C0AAC6A0357548B79A1218EEF;6081829821787148281;1496076335257041139;1496076335262647607;e752ce4c0f18;2;2
$1;1496076335263787220;HTTP_VisitsService.GET;5733308C0AAC6A0357548B79A1218EEF;6081829821787148281;1496076335256376864;1496076335263768374;e752ce4c0f18;1;1
$1;1496076335441615487;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);80EECA0555566C556777CFD006677C7E;6081829821787148288;1496076335439542702;1496076335441610456;e752ce4c0f18;4;4
$1;1496076335443475299;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);80EECA0555566C556777CFD006677C7E;6081829821787148288;1496076335438217523;1496076335443473037;e752ce4c0f18;3;3
$1;1496076335443511399;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);80EECA0555566C556777CFD006677C7E;6081829821787148288;1496076335438197894;1496076335443509116;e752ce4c0f18;2;2
$1;1496076335444785304;HTTP_VisitsService.GET;80EECA0555566C556777CFD006677C7E;6081829821787148288;1496076335437539966;1496076335444762587;e752ce4c0f18;1;1
$1;1496076335636449165;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);11929E1B8FDE8E9719FC1416922D1E03;6081829821787148295;1496076335634514056;1496076335636444060;e752ce4c0f18;4;4
$1;1496076335638257005;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);11929E1B8FDE8E9719FC1416922D1E03;6081829821787148295;1496076335633163148;1496076335638254620;e752ce4c0f18;3;3
$1;1496076335638291969;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);11929E1B8FDE8E9719FC1416922D1E03;6081829821787148295;1496076335633143785;1496076335638290128;e752ce4c0f18;2;2
$1;1496076335639475373;HTTP_VisitsService.GET;11929E1B8FDE8E9719FC1416922D1E03;6081829821787148295;1496076335632518128;1496076335639453428;e752ce4c0f18;1;1
$1;1496076335822073389;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);8C26313A2BE5DEBA229A5A3AE0BCA572;6081829821787148302;1496076335820286665;1496076335822067827;e752ce4c0f18;4;4
$1;1496076335823758295;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);8C26313A2BE5DEBA229A5A3AE0BCA572;6081829821787148302;1496076335818959083;1496076335823756005;e752ce4c0f18;3;3
$1;1496076335823790643;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);8C26313A2BE5DEBA229A5A3AE0BCA572;6081829821787148302;1496076335818942212;1496076335823789394;e752ce4c0f18;2;2
$1;1496076335824973075;HTTP_VisitsService.GET;8C26313A2BE5DEBA229A5A3AE0BCA572;6081829821787148302;1496076335818347889;1496076335824948751;e752ce4c0f18;1;1
$1;1496076336008733159;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);1F36AC8C4299646F33A08AB9DACCFBB1;6081829821787148309;1496076336006638141;1496076336008725362;e752ce4c0f18;4;4
$1;1496076336010933524;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);1F36AC8C4299646F33A08AB9DACCFBB1;6081829821787148309;1496076336005216864;1496076336010930467;e752ce4c0f18;3;3
$1;1496076336010975026;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);1F36AC8C4299646F33A08AB9DACCFBB1;6081829821787148309;1496076336005198138;1496076336010974462;e752ce4c0f18;2;2
$1;1496076336012167778;HTTP_VisitsService.GET;1F36AC8C4299646F33A08AB9DACCFBB1;6081829821787148309;1496076336004602100;1496076336012146389;e752ce4c0f18;1;1
$1;1496076336196232532;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);F9583E7D9EC109F14DA15566DB26A0CC;6081829821787148316;1496076336194468912;1496076336196226682;e752ce4c0f18;4;4
$1;1496076336197956234;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);F9583E7D9EC109F14DA15566DB26A0CC;6081829821787148316;1496076336192489357;1496076336197954218;e752ce4c0f18;3;3
$1;1496076336197989612;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);F9583E7D9EC109F14DA15566DB26A0CC;6081829821787148316;1496076336192471208;1496076336197988585;e752ce4c0f18;2;2
$1;1496076336199284953;HTTP_VisitsService.GET;F9583E7D9EC109F14DA15566DB26A0CC;6081829821787148316;1496076336191825421;1496076336199263453;e752ce4c0f18;1;1
$1;1496076336363998094;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);8F865A3D46C41FDAC494BCBD024C3005;6081829821787148323;1496076336362224056;1496076336363992848;e752ce4c0f18;4;4
$1;1496076336365789284;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);8F865A3D46C41FDAC494BCBD024C3005;6081829821787148323;1496076336360968003;1496076336365787043;e752ce4c0f18;3;3
$1;1496076336365821064;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);8F865A3D46C41FDAC494BCBD024C3005;6081829821787148323;1496076336360950853;1496076336365820025;e752ce4c0f18;2;2
$1;1496076336366825507;HTTP_VisitsService.GET;8F865A3D46C41FDAC494BCBD024C3005;6081829821787148323;1496076336360456732;1496076336366806952;e752ce4c0f18;1;1
$1;1496076336553108830;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);3C3C8956AEC7C323662DEC983B6492CF;6081829821787148330;1496076336551361967;1496076336553104144;e752ce4c0f18;4;4
$1;1496076336554817931;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);3C3C8956AEC7C323662DEC983B6492CF;6081829821787148330;1496076336550088762;1496076336554815785;e752ce4c0f18;3;3
$1;1496076336554850527;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);3C3C8956AEC7C323662DEC983B6492CF;6081829821787148330;1496076336550072923;1496076336554849146;e752ce4c0f18;2;2
$1;1496076336555764963;HTTP_VisitsService.GET;3C3C8956AEC7C323662DEC983B6492CF;6081829821787148330;1496076336549650794;1496076336555744703;e752ce4c0f18;1;1
$1;1496076336743655399;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);FDE9F254DAD01A40FBF45B8E0271A3EB;6081829821787148337;1496076336741128304;1496076336743650624;e752ce4c0f18;4;4
$1;1496076336745564529;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);FDE9F254DAD01A40FBF45B8E0271A3EB;6081829821787148337;1496076336739735121;1496076336745562187;e752ce4c0f18;3;3
$1;1496076336745595161;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);FDE9F254DAD01A40FBF45B8E0271A3EB;6081829821787148337;1496076336739715537;1496076336745593525;e752ce4c0f18;2;2
$1;1496076336746986684;HTTP_VisitsService.GET;FDE9F254DAD01A40FBF45B8E0271A3EB;6081829821787148337;1496076336738999416;1496076336746964870;e752ce4c0f18;1;1
$1;1496076336932709290;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);B2A782D070F77604BE65B7D0D7F99B88;6081829821787148344;1496076336930127762;1496076336932705285;e752ce4c0f18;4;4
$1;1496076336934719097;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);B2A782D070F77604BE65B7D0D7F99B88;6081829821787148344;1496076336928597613;1496076336934716883;e752ce4c0f18;3;3
$1;1496076336934750303;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);B2A782D070F77604BE65B7D0D7F99B88;6081829821787148344;1496076336928579928;1496076336934749015;e752ce4c0f18;2;2
$1;1496076336936063889;HTTP_VisitsService.GET;B2A782D070F77604BE65B7D0D7F99B88;6081829821787148344;1496076336927991725;1496076336936043706;e752ce4c0f18;1;1
$1;1496076337119110156;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);57561FE82B909D9846EB9DE7B4001A68;6081829821787148351;1496076337117168488;1496076337119106296;e752ce4c0f18;4;4
$1;1496076337121099710;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);57561FE82B909D9846EB9DE7B4001A68;6081829821787148351;1496076337115747527;1496076337121096870;e752ce4c0f18;3;3
$1;1496076337121134177;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);57561FE82B909D9846EB9DE7B4001A68;6081829821787148351;1496076337115728958;1496076337121132838;e752ce4c0f18;2;2
$1;1496076337122289056;HTTP_VisitsService.GET;57561FE82B909D9846EB9DE7B4001A68;6081829821787148351;1496076337115126143;1496076337122270429;e752ce4c0f18;1;1
$1;1496076337297779215;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);D9978D2CD8883C03378A8BA9F00E105B;6081829821787148358;1496076337295529188;1496076337297773381;e752ce4c0f18;4;4
$1;1496076337299604281;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);D9978D2CD8883C03378A8BA9F00E105B;6081829821787148358;1496076337294215958;1496076337299601952;e752ce4c0f18;3;3
$1;1496076337299644641;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);D9978D2CD8883C03378A8BA9F00E105B;6081829821787148358;1496076337294198450;1496076337299642900;e752ce4c0f18;2;2
$1;1496076337300950811;HTTP_VisitsService.GET;D9978D2CD8883C03378A8BA9F00E105B;6081829821787148358;1496076337293672384;1496076337300930662;e752ce4c0f18;1;1
$1;1496076337482314150;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);5A0D3F7AC6E48F364F1A44B3707D991A;6081829821787148365;1496076337480616129;1496076337482309655;e752ce4c0f18;4;4
$1;1496076337484128919;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);5A0D3F7AC6E48F364F1A44B3707D991A;6081829821787148365;1496076337479284010;1496076337484126407;e752ce4c0f18;3;3
$1;1496076337484162308;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);5A0D3F7AC6E48F364F1A44B3707D991A;6081829821787148365;1496076337479270124;1496076337484161079;e752ce4c0f18;2;2
$1;1496076337485028987;HTTP_VisitsService.GET;5A0D3F7AC6E48F364F1A44B3707D991A;6081829821787148365;1496076337478872356;1496076337485012746;e752ce4c0f18;1;1
$1;1496076337654838464;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);22BF7FC1C402D9FCD934EF01D7F3C3CE;6081829821787148372;1496076337653148357;1496076337654833519;e752ce4c0f18;4;4
$1;1496076337656950196;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);22BF7FC1C402D9FCD934EF01D7F3C3CE;6081829821787148372;1496076337651970255;1496076337656947156;e752ce4c0f18;3;3
$1;1496076337656987984;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);22BF7FC1C402D9FCD934EF01D7F3C3CE;6081829821787148372;1496076337651953925;1496076337656986651;e752ce4c0f18;2;2
$1;1496076337658049165;HTTP_VisitsService.GET;22BF7FC1C402D9FCD934EF01D7F3C3CE;6081829821787148372;1496076337651448344;1496076337658029771;e752ce4c0f18;1;1
