$0;1496994187694548875;1.10;KIEKER-SINGLETON;7ca41592d0e1;1;false;0;NANOSECONDS;1
$1;1496994535535265000;api.vetsGET;51E5874214B526401E3E1C1F00BA9027;7612490745139704405;1496994535532151020;1496994535535262415;7ca41592d0e1;0;0
$1;1496994535540521532;api.ownersGET;51E5874214B526401E3E1C1F00BA9027;7612490745139704406;1496994535536104715;1496994535540517991;7ca41592d0e1;0;0
$1;1496994535544411239;api.ownersNumberedGET;51E5874214B526401E3E1C1F00BA9027;7612490745139704407;1496994535541672540;1496994535544408508;7ca41592d0e1;0;0
$1;1496994535553444378;api.petsNumberedGET;51E5874214B526401E3E1C1F00BA9027;7612490745139704408;1496994535550419323;1496994535553440814;7ca41592d0e1;0;0
$1;1496994535560053307;api.visitsGET;51E5874214B526401E3E1C1F00BA9027;7612490745139704409;1496994535554724553;1496994535560048923;7ca41592d0e1;0;0
$1;1496994535562379034;_API-Gateway.gateway.GET;4C4AA2B60F2BE30FC1CD1B0C0F27467B;7612490745139704410;1496994535561426349;1496994535562358202;7ca41592d0e1;0;0
$1;1496994535566321499;api.vetsGET;4C4AA2B60F2BE30FC1CD1B0C0F27467B;7612490745139704411;1496994535563478119;1496994535566319237;7ca41592d0e1;0;0
$1;1496994535571712916;api.ownersGET;4C4AA2B60F2BE30FC1CD1B0C0F27467B;7612490745139704412;1496994535567280962;1496994535571709174;7ca41592d0e1;0;0
$1;1496994535575567352;api.ownersNumberedGET;4C4AA2B60F2BE30FC1CD1B0C0F27467B;7612490745139704413;1496994535572807804;1496994535575564173;7ca41592d0e1;0;0
$1;1496994535584479719;api.petsNumberedGET;4C4AA2B60F2BE30FC1CD1B0C0F27467B;7612490745139704414;1496994535581452469;1496994535584476340;7ca41592d0e1;0;0
$1;1496994535590968104;api.visitsGET;4C4AA2B60F2BE30FC1CD1B0C0F27467B;7612490745139704415;1496994535585626500;1496994535590963754;7ca41592d0e1;0;0
$1;1496994535593454547;_API-Gateway.gateway.GET;E903792253232E24499E96B0A8F53F0F;7612490745139704416;1496994535592504927;1496994535593434012;7ca41592d0e1;0;0
$1;1496994535597459493;api.vetsGET;E903792253232E24499E96B0A8F53F0F;7612490745139704417;1496994535594549708;1496994535597457212;7ca41592d0e1;0;0
$1;1496994535602791164;api.ownersGET;E903792253232E24499E96B0A8F53F0F;7612490745139704418;1496994535598404919;1496994535602787769;7ca41592d0e1;0;0
$1;1496994535606518067;api.ownersNumberedGET;E903792253232E24499E96B0A8F53F0F;7612490745139704419;1496994535603864125;1496994535606514007;7ca41592d0e1;0;0
$1;1496994535615389199;api.petsNumberedGET;E903792253232E24499E96B0A8F53F0F;7612490745139704420;1496994535612399142;1496994535615386271;7ca41592d0e1;0;0
$1;1496994535621919437;api.visitsGET;E903792253232E24499E96B0A8F53F0F;7612490745139704421;1496994535616561705;1496994535621914786;7ca41592d0e1;0;0
$1;1496994535624471323;_API-Gateway.gateway.GET;9A797BAE871E23DBBD6215654A5C7816;7612490745139704422;1496994535623504779;1496994535624449206;7ca41592d0e1;0;0
$1;1496994535628427513;api.vetsGET;9A797BAE871E23DBBD6215654A5C7816;7612490745139704423;1496994535625597136;1496994535628425200;7ca41592d0e1;0;0
$1;1496994535634021922;api.ownersGET;9A797BAE871E23DBBD6215654A5C7816;7612490745139704424;1496994535629545493;1496994535634017333;7ca41592d0e1;0;0
$1;1496994535637938472;api.ownersNumberedGET;9A797BAE871E23DBBD6215654A5C7816;7612490745139704425;1496994535635204742;1496994535637935642;7ca41592d0e1;0;0
$1;1496994535647165542;api.petsNumberedGET;9A797BAE871E23DBBD6215654A5C7816;7612490745139704426;1496994535643880441;1496994535647162152;7ca41592d0e1;0;0
$1;1496994535653949932;api.visitsGET;9A797BAE871E23DBBD6215654A5C7816;7612490745139704427;1496994535648527250;1496994535653945655;7ca41592d0e1;0;0
$1;1496994535656322529;_API-Gateway.gateway.GET;F621FBD3E4802B868757F6DFD7D240CB;7612490745139704428;1496994535655328750;1496994535656302139;7ca41592d0e1;0;0
$1;1496994535660398105;api.vetsGET;F621FBD3E4802B868757F6DFD7D240CB;7612490745139704429;1496994535657424353;1496994535660394855;7ca41592d0e1;0;0
$1;1496994535665964818;api.ownersGET;F621FBD3E4802B868757F6DFD7D240CB;7612490745139704430;1496994535661370948;1496994535665960358;7ca41592d0e1;0;0
$1;1496994535677867499;api.petsNumberedGET;F621FBD3E4802B868757F6DFD7D240CB;7612490745139704432;1496994535674049359;1496994535677862810;7ca41592d0e1;0;0
$1;1496994535684715948;api.visitsGET;F621FBD3E4802B868757F6DFD7D240CB;7612490745139704433;1496994535679250114;1496994535684711322;7ca41592d0e1;0;0
$1;1496994535687201540;_API-Gateway.gateway.GET;93383441B01DB808DB255B308486D7CE;7612490745139704434;1496994535686049601;1496994535687179534;7ca41592d0e1;0;0
$1;1496994535695172553;api.vetsGET;93383441B01DB808DB255B308486D7CE;7612490745139704435;1496994535690198391;1496994535695166738;7ca41592d0e1;0;0
$1;1496994535700618007;api.ownersGET;93383441B01DB808DB255B308486D7CE;7612490745139704436;1496994535696185938;1496994535700615653;7ca41592d0e1;0;0
$1;1496994535705031233;api.ownersNumberedGET;93383441B01DB808DB255B308486D7CE;7612490745139704437;1496994535701715126;1496994535705012972;7ca41592d0e1;0;0
$1;1496994535713932045;api.petsNumberedGET;93383441B01DB808DB255B308486D7CE;7612490745139704438;1496994535711083468;1496994535713926169;7ca41592d0e1;0;0
$1;1496994535721608639;api.visitsGET;93383441B01DB808DB255B308486D7CE;7612490745139704439;1496994535715258211;1496994535721606009;7ca41592d0e1;0;0
$1;1496994535724065161;_API-Gateway.gateway.GET;BD165659DD05E8BE9CBEA6A5F6E69CEA;7612490745139704440;1496994535723006119;1496994535724044109;7ca41592d0e1;0;0
$1;1496994535729206768;api.vetsGET;BD165659DD05E8BE9CBEA6A5F6E69CEA;7612490745139704441;1496994535724936803;1496994535729203930;7ca41592d0e1;0;0
$1;1496994535734005581;api.ownersGET;BD165659DD05E8BE9CBEA6A5F6E69CEA;7612490745139704442;1496994535730125072;1496994535734004997;7ca41592d0e1;0;0
$1;1496994535739412094;api.ownersNumberedGET;BD165659DD05E8BE9CBEA6A5F6E69CEA;7612490745139704443;1496994535735420034;1496994535739404213;7ca41592d0e1;0;0
$1;1496994535747840431;api.petsNumberedGET;BD165659DD05E8BE9CBEA6A5F6E69CEA;7612490745139704444;1496994535745097594;1496994535747837954;7ca41592d0e1;0;0
$1;1496994535753488984;api.visitsGET;BD165659DD05E8BE9CBEA6A5F6E69CEA;7612490745139704445;1496994535748905283;1496994535753486774;7ca41592d0e1;0;0
$1;1496994535755586508;_API-Gateway.gateway.GET;C65CEE5B3A59754628A50D78E447A597;7612490745139704446;1496994535754606808;1496994535755567101;7ca41592d0e1;0;0
$1;1496994535761214363;api.vetsGET;C65CEE5B3A59754628A50D78E447A597;7612490745139704447;1496994535756622253;1496994535761212239;7ca41592d0e1;0;0
$1;1496994535766181026;api.ownersGET;C65CEE5B3A59754628A50D78E447A597;7612490745139704448;1496994535762119023;1496994535766178304;7ca41592d0e1;0;0
$1;1496994535769450771;api.ownersNumberedGET;C65CEE5B3A59754628A50D78E447A597;7612490745139704449;1496994535767233868;1496994535769448574;7ca41592d0e1;0;0
$1;1496994535777784466;api.petsNumberedGET;C65CEE5B3A59754628A50D78E447A597;7612490745139704450;1496994535775239592;1496994535777782120;7ca41592d0e1;0;0
$1;1496994535783834040;api.visitsGET;C65CEE5B3A59754628A50D78E447A597;7612490745139704451;1496994535778954926;1496994535783831753;7ca41592d0e1;0;0
$1;1496994535785507345;_API-Gateway.gateway.GET;BD74F58910D406E46A476E6587A12A69;7612490745139704452;1496994535784883651;1496994535785496479;7ca41592d0e1;0;0
$1;1496994535790964014;api.vetsGET;BD74F58910D406E46A476E6587A12A69;7612490745139704453;1496994535786485303;1496994535790961160;7ca41592d0e1;0;0
$1;1496994535795947786;api.ownersGET;BD74F58910D406E46A476E6587A12A69;7612490745139704454;1496994535791870276;1496994535795945561;7ca41592d0e1;0;0
$1;1496994535799359639;api.ownersNumberedGET;BD74F58910D406E46A476E6587A12A69;7612490745139704455;1496994535797039089;1496994535799357289;7ca41592d0e1;0;0
$1;1496994535808077303;api.petsNumberedGET;BD74F58910D406E46A476E6587A12A69;7612490745139704456;1496994535805191287;1496994535808073688;7ca41592d0e1;0;0
$1;1496994535813906744;api.visitsGET;BD74F58910D406E46A476E6587A12A69;7612490745139704457;1496994535809153524;1496994535813903065;7ca41592d0e1;0;0
$1;1496994535816709793;_API-Gateway.gateway.GET;D6575C727DBDFBF2ADDDDDBC24B1D4E1;7612490745139704458;1496994535815724359;1496994535816688402;7ca41592d0e1;0;0
$1;1496994535822085109;api.vetsGET;D6575C727DBDFBF2ADDDDDBC24B1D4E1;7612490745139704459;1496994535817720394;1496994535822082490;7ca41592d0e1;0;0
$1;1496994535827854462;api.ownersGET;D6575C727DBDFBF2ADDDDDBC24B1D4E1;7612490745139704460;1496994535823106648;1496994535827851727;7ca41592d0e1;0;0
$1;1496994535831758454;api.ownersNumberedGET;D6575C727DBDFBF2ADDDDDBC24B1D4E1;7612490745139704461;1496994535828915818;1496994535831756361;7ca41592d0e1;0;0
$1;1496994535844411958;api.visitsGET;D6575C727DBDFBF2ADDDDDBC24B1D4E1;7612490745139704463;1496994535839240232;1496994535844407234;7ca41592d0e1;0;0
$1;1496994535846558730;_API-Gateway.gateway.GET;E2D004F37136C3D0DE7EBD30B43E20C0;7612490745139704464;1496994535845752601;1496994535846544525;7ca41592d0e1;0;0
$1;1496994535852910499;api.vetsGET;E2D004F37136C3D0DE7EBD30B43E20C0;7612490745139704465;1496994535847689508;1496994535852907963;7ca41592d0e1;0;0
$1;1496994535858392512;api.ownersGET;E2D004F37136C3D0DE7EBD30B43E20C0;7612490745139704466;1496994535853790077;1496994535858390062;7ca41592d0e1;0;0
$1;1496994535862118809;api.ownersNumberedGET;E2D004F37136C3D0DE7EBD30B43E20C0;7612490745139704467;1496994535859392550;1496994535862118015;7ca41592d0e1;0;0
$1;1496994535874830707;api.visitsGET;E2D004F37136C3D0DE7EBD30B43E20C0;7612490745139704469;1496994535869566982;1496994535874828461;7ca41592d0e1;0;0
$1;1496994535876691858;_API-Gateway.gateway.GET;A1881CD6AD2E42E9122EFE6885121CC5;7612490745139704470;1496994535876058269;1496994535876682935;7ca41592d0e1;0;0
$1;1496994535882572397;api.vetsGET;A1881CD6AD2E42E9122EFE6885121CC5;7612490745139704471;1496994535877763119;1496994535882569911;7ca41592d0e1;0;0
$1;1496994535887761615;api.ownersGET;A1881CD6AD2E42E9122EFE6885121CC5;7612490745139704472;1496994535883413130;1496994535887758232;7ca41592d0e1;0;0
$1;1496994535891222245;api.ownersNumberedGET;A1881CD6AD2E42E9122EFE6885121CC5;7612490745139704473;1496994535888819341;1496994535891220085;7ca41592d0e1;0;0
$1;1496994535903792199;api.visitsGET;A1881CD6AD2E42E9122EFE6885121CC5;7612490745139704475;1496994535898525170;1496994535903790062;7ca41592d0e1;0;0
$1;1496994535905633758;_API-Gateway.gateway.GET;2C928C3F8D2597F54AA05EBB842C8267;7612490745139704476;1496994535905025718;1496994535905622231;7ca41592d0e1;0;0
$1;1496994535911551603;api.vetsGET;2C928C3F8D2597F54AA05EBB842C8267;7612490745139704477;1496994535906703834;1496994535911549230;7ca41592d0e1;0;0
$1;1496994535917143811;api.ownersGET;2C928C3F8D2597F54AA05EBB842C8267;7612490745139704478;1496994535912703414;1496994535917140478;7ca41592d0e1;0;0
$1;1496994535920509645;api.ownersNumberedGET;2C928C3F8D2597F54AA05EBB842C8267;7612490745139704479;1496994535918173187;1496994535920507680;7ca41592d0e1;0;0
$1;1496994535932892402;api.visitsGET;2C928C3F8D2597F54AA05EBB842C8267;7612490745139704481;1496994535927713180;1496994535932888859;7ca41592d0e1;0;0
$1;1496994535934443618;_API-Gateway.gateway.GET;DF702BDF1EC57D2AFD2084FB4BC90682;7612490745139704482;1496994535933851410;1496994535934432721;7ca41592d0e1;0;0
$1;1496994535940168239;api.vetsGET;DF702BDF1EC57D2AFD2084FB4BC90682;7612490745139704483;1496994535935460659;1496994535940165949;7ca41592d0e1;0;0
$1;1496994535945364220;api.ownersGET;DF702BDF1EC57D2AFD2084FB4BC90682;7612490745139704484;1496994535941038876;1496994535945362175;7ca41592d0e1;0;0
$1;1496994535948816489;api.ownersNumberedGET;DF702BDF1EC57D2AFD2084FB4BC90682;7612490745139704485;1496994535946386518;1496994535948814438;7ca41592d0e1;0;0
$1;1496994535957112829;api.petsNumberedGET;DF702BDF1EC57D2AFD2084FB4BC90682;7612490745139704486;1496994535954436651;1496994535957112129;7ca41592d0e1;0;0
$1;1496994535963447048;api.visitsGET;DF702BDF1EC57D2AFD2084FB4BC90682;7612490745139704487;1496994535958154469;1496994535963444855;7ca41592d0e1;0;0
$1;1496994535965232673;_API-Gateway.gateway.GET;4547CEF7D342E99F2CC07B0D0160035E;7612490745139704488;1496994535964541908;1496994535965221977;7ca41592d0e1;0;0
$1;1496994535971028195;api.vetsGET;4547CEF7D342E99F2CC07B0D0160035E;7612490745139704489;1496994535966275542;1496994535971025686;7ca41592d0e1;0;0
$1;1496994535976383284;api.ownersGET;4547CEF7D342E99F2CC07B0D0160035E;7612490745139704490;1496994535972005579;1496994535976380509;7ca41592d0e1;0;0
$1;1496994535987121712;api.petsNumberedGET;4547CEF7D342E99F2CC07B0D0160035E;7612490745139704492;1496994535984247371;1496994535987119023;7ca41592d0e1;0;0
$1;1496994535993263943;api.visitsGET;4547CEF7D342E99F2CC07B0D0160035E;7612490745139704493;1496994535988174717;1496994535993261854;7ca41592d0e1;0;0
$1;1496994535995077080;_API-Gateway.gateway.GET;B4A6B0526710359783BF5DE56DE50C6D;7612490745139704494;1496994535994443956;1496994535995066225;7ca41592d0e1;0;0
$1;1496994536000841023;api.vetsGET;B4A6B0526710359783BF5DE56DE50C6D;7612490745139704495;1496994535996109625;1496994536000838572;7ca41592d0e1;0;0
$1;1496994536007037971;api.ownersGET;B4A6B0526710359783BF5DE56DE50C6D;7612490745139704496;1496994536001716129;1496994536007036580;7ca41592d0e1;0;0
$1;1496994536010230264;api.ownersNumberedGET;B4A6B0526710359783BF5DE56DE50C6D;7612490745139704497;1496994536007897572;1496994536010227070;7ca41592d0e1;0;0
$1;1496994536018560548;api.petsNumberedGET;B4A6B0526710359783BF5DE56DE50C6D;7612490745139704498;1496994536016144512;1496994536018555620;7ca41592d0e1;0;0
$1;1496994536026131050;api.visitsGET;B4A6B0526710359783BF5DE56DE50C6D;7612490745139704499;1496994536019691343;1496994536026128953;7ca41592d0e1;0;0
$1;1496994536028075037;_API-Gateway.gateway.GET;E94A62DCCD91025A8C3BDBA97BCBAC1D;7612490745139704500;1496994536027413672;1496994536028063057;7ca41592d0e1;0;0
$1;1496994536033874022;api.vetsGET;E94A62DCCD91025A8C3BDBA97BCBAC1D;7612490745139704501;1496994536029042866;1496994536033871337;7ca41592d0e1;0;0
$1;1496994536039067867;api.ownersGET;E94A62DCCD91025A8C3BDBA97BCBAC1D;7612490745139704502;1496994536034712140;1496994536039064074;7ca41592d0e1;0;0
$1;1496994536042177983;api.ownersNumberedGET;E94A62DCCD91025A8C3BDBA97BCBAC1D;7612490745139704503;1496994536039868845;1496994536042173661;7ca41592d0e1;0;0
$1;1496994536050197235;api.petsNumberedGET;E94A62DCCD91025A8C3BDBA97BCBAC1D;7612490745139704504;1496994536047758630;1496994536050195169;7ca41592d0e1;0;0
$1;1496994536056701362;api.visitsGET;E94A62DCCD91025A8C3BDBA97BCBAC1D;7612490745139704505;1496994536051388023;1496994536056699278;7ca41592d0e1;0;0
$1;1496994536058513326;_API-Gateway.gateway.GET;3CFAE0867FBB808E453772D3EDC85809;7612490745139704506;1496994536057909879;1496994536058501866;7ca41592d0e1;0;0
$1;1496994536064337129;api.vetsGET;3CFAE0867FBB808E453772D3EDC85809;7612490745139704507;1496994536059506164;1496994536064334676;7ca41592d0e1;0;0
$1;1496994536069551361;api.ownersGET;3CFAE0867FBB808E453772D3EDC85809;7612490745139704508;1496994536065201170;1496994536069549244;7ca41592d0e1;0;0
$1;1496994536072886155;api.ownersNumberedGET;3CFAE0867FBB808E453772D3EDC85809;7612490745139704509;1496994536070456067;1496994536072884098;7ca41592d0e1;0;0
$1;1496994536082500554;api.petsNumberedGET;3CFAE0867FBB808E453772D3EDC85809;7612490745139704510;1496994536078563112;1496994536082495257;7ca41592d0e1;0;0
$1;1496994536089520545;api.visitsGET;3CFAE0867FBB808E453772D3EDC85809;7612490745139704511;1496994536083924084;1496994536089515905;7ca41592d0e1;0;0
$1;1496994536092033432;_API-Gateway.gateway.GET;C2110AA9D66815616847EF910E4FB533;7612490745139704512;1496994536090995646;1496994536092010064;7ca41592d0e1;0;0
$1;1496994536098172556;api.vetsGET;C2110AA9D66815616847EF910E4FB533;7612490745139704513;1496994536093077242;1496994536098168255;7ca41592d0e1;0;0
$1;1496994536103054238;api.ownersGET;C2110AA9D66815616847EF910E4FB533;7612490745139704514;1496994536099514613;1496994536103050564;7ca41592d0e1;0;0
$1;1496994536106174530;api.ownersNumberedGET;C2110AA9D66815616847EF910E4FB533;7612490745139704515;1496994536104030221;1496994536106172636;7ca41592d0e1;0;0
$1;1496994536114457189;api.petsNumberedGET;C2110AA9D66815616847EF910E4FB533;7612490745139704516;1496994536112184678;1496994536114454514;7ca41592d0e1;0;0
$1;1496994536121002175;api.visitsGET;C2110AA9D66815616847EF910E4FB533;7612490745139704517;1496994536115637668;1496994536120997380;7ca41592d0e1;0;0
$1;1496994536123425407;_API-Gateway.gateway.GET;CF33FE01C413A3E200EFCE2B2A6AC015;7612490745139704518;1496994536122422648;1496994536123405340;7ca41592d0e1;0;0
$1;1496994536129547215;api.vetsGET;CF33FE01C413A3E200EFCE2B2A6AC015;7612490745139704519;1496994536124521550;1496994536129543565;7ca41592d0e1;0;0
$1;1496994536133678467;api.ownersGET;CF33FE01C413A3E200EFCE2B2A6AC015;7612490745139704520;1496994536130563286;1496994536133676087;7ca41592d0e1;0;0
$1;1496994536136682585;api.ownersNumberedGET;CF33FE01C413A3E200EFCE2B2A6AC015;7612490745139704521;1496994536134664846;1496994536136680750;7ca41592d0e1;0;0
$1;1496994536146500775;api.petsNumberedGET;CF33FE01C413A3E200EFCE2B2A6AC015;7612490745139704522;1496994536142564458;1496994536146497303;7ca41592d0e1;0;0
$1;1496994536153513682;api.visitsGET;CF33FE01C413A3E200EFCE2B2A6AC015;7612490745139704523;1496994536147661440;1496994536153508992;7ca41592d0e1;0;0
$1;1496994536155943319;_API-Gateway.gateway.GET;41C130AAC4AF8CA2455842F8ED00B65B;7612490745139704524;1496994536154874658;1496994536155922540;7ca41592d0e1;0;0
$1;1496994536162072017;api.vetsGET;41C130AAC4AF8CA2455842F8ED00B65B;7612490745139704525;1496994536157054004;1496994536162067696;7ca41592d0e1;0;0
$1;1496994536167892705;api.ownersGET;41C130AAC4AF8CA2455842F8ED00B65B;7612490745139704526;1496994536163263860;1496994536167889808;7ca41592d0e1;0;0
$1;1496994536171615229;api.ownersNumberedGET;41C130AAC4AF8CA2455842F8ED00B65B;7612490745139704527;1496994536168916998;1496994536171612729;7ca41592d0e1;0;0
$1;1496994536197336396;api.petsNumberedGET;41C130AAC4AF8CA2455842F8ED00B65B;7612490745139704528;1496994536194137183;1496994536197333272;7ca41592d0e1;0;0
$1;1496994536204627338;api.visitsGET;41C130AAC4AF8CA2455842F8ED00B65B;7612490745139704529;1496994536198671086;1496994536204622972;7ca41592d0e1;0;0
$1;1496994536207184213;_API-Gateway.gateway.GET;A08D8A6AA616CCCCACB8863712DDFCBF;7612490745139704530;1496994536206201847;1496994536207162687;7ca41592d0e1;0;0
$1;1496994536213167466;api.vetsGET;A08D8A6AA616CCCCACB8863712DDFCBF;7612490745139704531;1496994536208106001;1496994536213163326;7ca41592d0e1;0;0
$1;1496994536219099504;api.ownersGET;A08D8A6AA616CCCCACB8863712DDFCBF;7612490745139704532;1496994536214232632;1496994536219095105;7ca41592d0e1;0;0
$1;1496994536222881369;api.ownersNumberedGET;A08D8A6AA616CCCCACB8863712DDFCBF;7612490745139704533;1496994536220080272;1496994536222874957;7ca41592d0e1;0;0
$1;1496994536232058842;api.petsNumberedGET;A08D8A6AA616CCCCACB8863712DDFCBF;7612490745139704534;1496994536228956201;1496994536232054820;7ca41592d0e1;0;0
$1;1496994536240110874;api.visitsGET;A08D8A6AA616CCCCACB8863712DDFCBF;7612490745139704535;1496994536234615680;1496994536240106767;7ca41592d0e1;0;0
$1;1496994536242408867;_API-Gateway.gateway.GET;E5132668F3AA470B5ADE0A9FA44E1974;7612490745139704536;1496994536241451749;1496994536242388516;7ca41592d0e1;0;0
$1;1496994536248417361;api.vetsGET;E5132668F3AA470B5ADE0A9FA44E1974;7612490745139704537;1496994536243399323;1496994536248413921;7ca41592d0e1;0;0
$1;1496994536254227717;api.ownersGET;E5132668F3AA470B5ADE0A9FA44E1974;7612490745139704538;1496994536249662295;1496994536254224706;7ca41592d0e1;0;0
$1;1496994536257815488;api.ownersNumberedGET;E5132668F3AA470B5ADE0A9FA44E1974;7612490745139704539;1496994536255149336;1496994536257812428;7ca41592d0e1;0;0
$1;1496994536270948550;api.visitsGET;E5132668F3AA470B5ADE0A9FA44E1974;7612490745139704541;1496994536265417040;1496994536270943795;7ca41592d0e1;0;0
$1;1496994536273381365;_API-Gateway.gateway.GET;2771E704F36FA88BBB5F5A858703DDDB;7612490745139704542;1496994536272439677;1496994536273360591;7ca41592d0e1;0;0
$1;1496994536279562079;api.vetsGET;2771E704F36FA88BBB5F5A858703DDDB;7612490745139704543;1496994536274423348;1496994536279557951;7ca41592d0e1;0;0
$1;1496994536285241954;api.ownersGET;2771E704F36FA88BBB5F5A858703DDDB;7612490745139704544;1496994536280573366;1496994536285238173;7ca41592d0e1;0;0
$1;1496994536288830581;api.ownersNumberedGET;2771E704F36FA88BBB5F5A858703DDDB;7612490745139704545;1496994536286150876;1496994536288828219;7ca41592d0e1;0;0
$1;1496994536301663927;api.visitsGET;2771E704F36FA88BBB5F5A858703DDDB;7612490745139704547;1496994536296292775;1496994536301659654;7ca41592d0e1;0;0
$1;1496994536304104583;_API-Gateway.gateway.GET;BB3EBAFBF7AADCD25B0148FF1784005A;7612490745139704548;1496994536303161794;1496994536304083558;7ca41592d0e1;0;0
$1;1496994536310072794;api.vetsGET;BB3EBAFBF7AADCD25B0148FF1784005A;7612490745139704549;1496994536305098521;1496994536310068861;7ca41592d0e1;0;0
$1;1496994536315907752;api.ownersGET;BB3EBAFBF7AADCD25B0148FF1784005A;7612490745139704550;1496994536311159805;1496994536315904434;7ca41592d0e1;0;0
$1;1496994536331026902;api.visitsGET;BB3EBAFBF7AADCD25B0148FF1784005A;7612490745139704553;1496994536325628190;1496994536331022110;7ca41592d0e1;0;0
$1;1496994536333494284;_API-Gateway.gateway.GET;E9ECCFBD8F7A14436F982A6E7B87B341;7612490745139704554;1496994536332519793;1496994536333473425;7ca41592d0e1;0;0
$1;1496994536339501245;api.vetsGET;E9ECCFBD8F7A14436F982A6E7B87B341;7612490745139704555;1496994536334496792;1496994536339497286;7ca41592d0e1;0;0
$1;1496994536345295209;api.ownersGET;E9ECCFBD8F7A14436F982A6E7B87B341;7612490745139704556;1496994536340561136;1496994536345291396;7ca41592d0e1;0;0
$1;1496994536349073178;api.ownersNumberedGET;E9ECCFBD8F7A14436F982A6E7B87B341;7612490745139704557;1496994536346249137;1496994536349070439;7ca41592d0e1;0;0
$1;1496994536361857067;api.visitsGET;E9ECCFBD8F7A14436F982A6E7B87B341;7612490745139704559;1496994536356431390;1496994536361852621;7ca41592d0e1;0;0
$1;1496994536364143798;_API-Gateway.gateway.GET;F1DE711F11E7589D51851D5736BEF464;7612490745139704560;1496994536363187432;1496994536364122923;7ca41592d0e1;0;0
$1;1496994536370065661;api.vetsGET;F1DE711F11E7589D51851D5736BEF464;7612490745139704561;1496994536365093901;1496994536370061502;7ca41592d0e1;0;0
$1;1496994536377396045;api.ownersGET;F1DE711F11E7589D51851D5736BEF464;7612490745139704562;1496994536371128235;1496994536377391514;7ca41592d0e1;0;0
$1;1496994536382048518;api.ownersNumberedGET;F1DE711F11E7589D51851D5736BEF464;7612490745139704563;1496994536378632999;1496994536382046285;7ca41592d0e1;0;0
$1;1496994536391541806;api.petsNumberedGET;F1DE711F11E7589D51851D5736BEF464;7612490745139704564;1496994536387692984;1496994536391539692;7ca41592d0e1;0;0
$1;1496994536398036249;api.visitsGET;F1DE711F11E7589D51851D5736BEF464;7612490745139704565;1496994536392667655;1496994536398031380;7ca41592d0e1;0;0
$1;1496994536400455564;_API-Gateway.gateway.GET;6F4BF6A1D697BEE9D8DEE32FB5B2FFEA;7612490745139704566;1496994536399485964;1496994536400434915;7ca41592d0e1;0;0
$1;1496994536406725429;api.vetsGET;6F4BF6A1D697BEE9D8DEE32FB5B2FFEA;7612490745139704567;1496994536401552815;1496994536406722174;7ca41592d0e1;0;0
$1;1496994536412579118;api.ownersGET;6F4BF6A1D697BEE9D8DEE32FB5B2FFEA;7612490745139704568;1496994536407824222;1496994536412577200;7ca41592d0e1;0;0
$1;1496994536416704718;api.ownersNumberedGET;6F4BF6A1D697BEE9D8DEE32FB5B2FFEA;7612490745139704569;1496994536413837312;1496994536416702188;7ca41592d0e1;0;0
$1;1496994536477563110;api.petsNumberedGET;6F4BF6A1D697BEE9D8DEE32FB5B2FFEA;7612490745139704570;1496994536422480229;1496994536477560803;7ca41592d0e1;0;0
$1;1496994536484112761;api.visitsGET;6F4BF6A1D697BEE9D8DEE32FB5B2FFEA;7612490745139704571;1496994536478730193;1496994536484108534;7ca41592d0e1;0;0
$1;1496994536486559195;_API-Gateway.gateway.GET;E37E1F054D2F86D4DEC4CA42E3ADAAFE;7612490745139704572;1496994536485599680;1496994536486537821;7ca41592d0e1;0;0
$1;1496994536492831975;api.vetsGET;E37E1F054D2F86D4DEC4CA42E3ADAAFE;7612490745139704573;1496994536487626210;1496994536492827622;7ca41592d0e1;0;0
$1;1496994536498114244;api.ownersGET;E37E1F054D2F86D4DEC4CA42E3ADAAFE;7612490745139704574;1496994536494127133;1496994536498111618;7ca41592d0e1;0;0
$1;1496994536501867489;api.ownersNumberedGET;E37E1F054D2F86D4DEC4CA42E3ADAAFE;7612490745139704575;1496994536499281843;1496994536501865369;7ca41592d0e1;0;0
$1;1496994536510313347;api.petsNumberedGET;E37E1F054D2F86D4DEC4CA42E3ADAAFE;7612490745139704576;1496994536507612787;1496994536510311144;7ca41592d0e1;0;0
$1;1496994536516806165;api.visitsGET;E37E1F054D2F86D4DEC4CA42E3ADAAFE;7612490745139704577;1496994536511450880;1496994536516802113;7ca41592d0e1;0;0
$1;1496994536519495029;_API-Gateway.gateway.GET;29D86E9B782CB003BC0779C3EEE3C229;7612490745139704578;1496994536518091408;1496994536519466369;7ca41592d0e1;0;0
$1;1496994536525597542;api.vetsGET;29D86E9B782CB003BC0779C3EEE3C229;7612490745139704579;1496994536520976096;1496994536525594068;7ca41592d0e1;0;0
$1;1496994536578797328;api.ownersGET;29D86E9B782CB003BC0779C3EEE3C229;7612490745139704580;1496994536526619065;1496994536578794988;7ca41592d0e1;0;0
$1;1496994536582549582;api.ownersNumberedGET;29D86E9B782CB003BC0779C3EEE3C229;7612490745139704581;1496994536579850589;1496994536582547568;7ca41592d0e1;0;0
$1;1496994536592234605;api.petsNumberedGET;29D86E9B782CB003BC0779C3EEE3C229;7612490745139704582;1496994536588564410;1496994536592229625;7ca41592d0e1;0;0
